ENERGY STAR Unique ID,Brand Name,Model Number,Additional Model Information,Type,Product Class,Defrost Type,Compact,Built-in,Thru the Door Dispenser,Ice Maker,Counter Depth,Height (in),Width (in),Capacity (Total Volume) (ft3),Adjusted Volume (ft3),Annual Energy Use (kWh/yr),US Federal Standard (kWh/yr),Percent Less Energy Use than US Federal Standard,Connected Functionality,Connects Using,Communication Standard Application Layer,Direct on-premises Open-standard Based Interconnection,Date Available On Market,Date Certified,Markets,CB Model Identifier,Meets ENERGY STAR Most Efficient 2019 Criteria
2222453,Miele,KFN 14943 SDE,,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,Yes,79.5,29.5,15.5,18.7,517,566,10,No,,,,10/06/2014,09/22/2014,"United States, Canada",ES_1017655_KFN 14943 SDE_10022014105208_2767851,No
2297513,Miele,KFN 15943 DE,,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,Yes,79.5,29.4,16,19.3,496,572,16,No,,,,05/29/2017,06/09/2017,"United States, Canada",ES_31629_KFN 15943 DE_06132017025112_70142355,No
2287539,Miele,KFN37232ID,,Bottom Freezer,5-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic icemaker,Automatic,No,Yes,No,No,No,69.7,22,9.4,11.2,395,442,11,No,,,,01/23/2017,01/03/2017,"United States, Canada",ES_1017655_KFN37232ID_01032017021651_70115195,No
2222461,Miele,KFN 9855iDE,,Bottom Freezer,5I-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,Yes,No,Yes,Yes,79.5,29.9,14.1,17.4,507,584,15,No,,,,10/06/2014,09/22/2014,"United States, Canada",ES_1017655_KFN 9855iDE_10022014105208_2767851,No
2286869,Miele,KFNF9955iDE,,Bottom Freezer,5I-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,Yes,No,Yes,No,79.8,35.9,18.9,23.5,556,642,15,No,,,,11/28/2016,11/23/2016,"United States, Canada",ES_1017655_KFNF9955iDE_12222016113914_70104646,No
2286868,Miele,KFNS37692iDE-1,,Bottom Freezer,5I-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,Yes,No,Yes,No,69.7,22,8.7,10.5,475,520,10,No,,,,11/28/2016,11/23/2016,"United States, Canada",ES_1017655_KFNS37692iDE-1_12222016113914_70104646,No
2217844,Miele,KNF 12823 SD edt/cs-2,,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,Yes,71.6,23.6,11.5,14,395,441,10,No,,,,09/01/2014,08/01/2014,"United States, Canada",ES_31629_KNF 12823 SD edt/cs-2_08152014020158_2754362,No
2235130,Miele,KS 37472iD,,Freezerless and Single Door,3A-BI - Built-In All-Refrigerators - automatic defrost,Automatic,No,Yes,No,No,No,69.7,21.5,10.9,10.9,283,316,10,No,,,,12/01/2014,11/03/2014,"United States, Canada",ES_1017655_KS 37472iD_03262015113425_2776970,No
2321075,MIGALI,MH-18MA-B,,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,67,33,18,21.2,362,405,11,No,,,,06/01/2018,06/08/2018,"United States, Canada",ES_1126167_MH-18MA-B_06082018030021_6821184,Yes
2323330,Moffat,M2E9******,,Bottom Freezer,5-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic icemaker,Automatic,No,Yes,No,No,No,70.1,21.7,8.8,10.6,390,437,11,No,,,,07/18/2018,06/21/2018,"United States, Canada",ES_1130609_M2E9******_07272018025941_70184583,No
2239736,Moffat,MBR12DGH****,,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,Yes,77.5,23.4,11.5,14,385,441,13,No,,,,01/01/2015,09/14/2014,Canada,ES_1130609_MBR12DGH****_05202015103703_70028320,No
2239735,Moffat,MBR12DSH****,,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,Yes,77.5,23.4,11.5,14,385,441,13,No,,,,01/01/2015,09/14/2014,Canada,ES_1130609_MBR12DSH****_05202015103703_70028320,No
2264447,Moffat,MTE18G*****,"Refrigerator-Freezers,MTE18H******, Asterisk “*"" can be replaced by “A"" to “Z"" or “1"" to “9"" denotes products with features, which do not have an effect on energy performance,",Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,66.6,29.5,18,21,362,403,10,No,,,,03/10/2016,04/15/2016,"United States, Canada",ES_1130609_MTE18GTKWW_04192016112216_4936962,Yes
2304831,Monogram,ZIR240NBK****,,Freezerless and Single Door,3A-BI - Built-In All-Refrigerators - automatic defrost,Automatic,No,Yes,No,No,Yes,83.4,23.3,13.1,13.1,299,334,10,No,,,,10/01/2017,10/10/2017,"United States, Canada",ES_1123206_ZIR240NBK****_10112017115149_70159050,No
2304832,Monogram,ZIR240NPK****,,Freezerless and Single Door,3A-BI - Built-In All-Refrigerators - automatic defrost,Automatic,No,Yes,No,No,Yes,83.4,23.3,13.1,13.1,299,334,10,No,,,,10/01/2017,10/10/2017,"United States, Canada",ES_1123206_ZIR240NPK****_10112017115149_70159050,No
2304833,Monogram,ZIR300NBK****,,Freezerless and Single Door,3A-BI - Built-In All-Refrigerators - automatic defrost,Automatic,No,Yes,No,No,Yes,83.4,29.3,17.3,17.3,330,367,10,No,,,,10/01/2017,10/10/2017,"United States, Canada",ES_1123206_ZIR300NBK****_10112017115149_70159050,No
2304834,Monogram,ZIR300NPK****,,Freezerless and Single Door,3A-BI - Built-In All-Refrigerators - automatic defrost,Automatic,No,Yes,No,No,Yes,83.4,29.3,17.3,17.3,330,367,10,No,,,,10/01/2017,10/10/2017,"United States, Canada",ES_1123206_ZIR300NPK****_10112017115149_70159050,No
2288047,Norpole,NPDR340STE,,Compact,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,No,No,No,32.9,18.5,3.4,4.1,260,360,28,No,,,,01/08/2017,01/04/2017,"United States, Canada",ES_1107227_NPDR340STE_01092017051237_8757914,No
2289263,Panasonic,NR-D535XC,,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,72.1,28.4,16.9,20.1,445,495,10,No,,,,04/01/2017,01/20/2017,"United States, Canada",ES_1138793_NR-D535XC_01182017172117_1269800,No
2326429,Perfect aire,3W1BF16,,Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,19.4,18.6,1.6,1.6,207,232,11,No,,,,09/17/2018,09/27/2018,"United States, Canada",ES_1121980_3W1BF16_09272018020705_4025447,No
2326431,Perfect aire,3W1BF26,,Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,24.8,20.1,2.4,2.4,213,238,11,No,,,,09/17/2018,09/27/2018,"United States, Canada",ES_1121980_3W1BF26_09272018021601_4561388,No
2326433,Perfect aire,3W1BF32,,Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,33.9,18.5,3.3,3.3,220,245,10,No,,,,09/17/2018,09/27/2018,"United States, Canada",ES_1121980_3W1BF32_09272018021905_4745445,No
2326435,Perfect aire,3W1BF45,,Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,32.7,19.6,4.4,4.4,216,254,15,No,,,,09/17/2018,09/27/2018,"United States, Canada",ES_1121980_3W1BF45_09272018022553_5153860,No
2326436,Perfect aire,3W1SLF45,,Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,32.7,19.6,4.4,4.4,216,254,15,No,,,,09/17/2018,09/27/2018,"United States, Canada",ES_1121980_3W1SLF45_09272018022614_5174087,No
2326430,Perfect aire,3W1WF16,,Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,19.4,18.6,1.6,1.6,207,232,11,No,,,,09/17/2018,09/27/2018,"United States, Canada",ES_1121980_3W1WF16_09272018020646_4006261,No
2326432,Perfect aire,3W1WF26,,Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,24.8,20.1,2.4,2.4,213,238,11,No,,,,09/17/2018,09/27/2018,"United States, Canada",ES_1121980_3W1WF26_09272018021530_4530247,No
2326434,Perfect aire,3W1WF32,,Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,33.9,18.5,3.3,3.3,220,245,10,No,,,,09/17/2018,09/27/2018,"United States, Canada",ES_1121980_3W1WF32_09272018021845_4725913,No
2326437,Perfect aire,3W1WF45,,Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,32.7,19.6,4.4,4.4,216,254,15,No,,,,09/17/2018,09/27/2018,"United States, Canada",ES_1121980_3W1WF45_09272018022527_5127908,No
2326438,Perfect aire,3W2BF32,,Compact,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,No,No,No,33,18.5,3.1,3.8,270,358,25,No,,,,09/17/2018,09/27/2018,"United States, Canada",ES_1121980_3W2BF32_09272018023036_5436962,No
2326439,Perfect aire,3W2WF32,,Compact,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,No,No,No,33,18.5,3.1,3.8,270,358,25,No,,,,09/17/2018,09/27/2018,"United States, Canada",ES_1121980_3W2WF32_09272018023003_5403219,No
2230130,Perlick,HA24BB-3-1L,",HA24B*-3-1**,; ,HA24BB-3-1LL,; ,HA24BB-3-1R,; ,HA24BB-3-1RL,; ,HA24BB-3-2L,; ,HA24BB-3-2LL,; ,HA24BB-3-2R,; ,HA24BB-3-2RL,",Compact,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,No,32,23.9,4.8,4.8,267,303,12,No,,,,09/15/2014,12/29/2014,"United States, Canada",ES_1026078_HA24BB-3-1L_12292014204022_5622705,No
2230133,Perlick,HA24RB-3-1L,",HA24R*-3-1**,; ,HA24RB-3-1LL,; ,HA24RB-3-1R,; ,HA24RB-3-1RL,; ,HA24RB-3-2L,; ,HA24RB-3-2LL,; ,HA24RB-3-2R,; ,HA24RB-3-2RL,",Compact,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,No,32,23.9,4.8,4.8,267,303,12,No,,,,09/15/2014,12/29/2014,"United States, Canada",ES_1026078_HA24RB-3-1L_12292014204856_6136684,No
2230127,Perlick,HC24BB-3-1L,",HC24B*-3-1**,; ,HC24BB-3-1LL,; ,HC24BB-3-1R,; ,HC24BB-3-1RL,; ,HC24BB-3-2L,; ,HC24BB-3-2LL,; ,HC24BB-3-2R,; ,HC24BB-3-2RL,",Compact,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,No,34.3,23.9,5.2,5.2,274,307,11,No,,,,09/15/2014,12/29/2014,"United States, Canada",ES_1026078_HC24BB-3-1L_12292014201709_4229363,No
2230128,Perlick,HC24RB-3-1L,",HC24R*-3-1**,; ,HC24RB-3-1LL,; ,HC24RB-3-1R,; ,HC24RB-3-1RL,; ,HC24RB-3-2L,; ,HC24RB-3-2LL,; ,HC24RB-3-2R,; ,HC24RB-3-2RL,; ,HC24RO-3-1L,; ,HC24RO-3-1LL,; ,HC24RO-3-1R,; ,HC24RO-3-1RL,; ,HC24RO-3-2L,; ,HC24RO-3-2LL,; ,HC24RO-3-2R,; ,HC24RO-3-2RL,",Compact,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,No,34.3,23.9,5.2,5.2,274,307,11,No,,,,09/15/2014,12/29/2014,"United States, Canada",ES_1026078_HC24RB-3-1L_12292014202724_4844189,No
2230136,Perlick,HH24BS-3-1L,",HH24B*-3-1**,; ,HH24BO-3-1L,; ,HH24BO-3-1LL,; ,HH24BO-3-1R,; ,HH24BO-3-1RL,; ,HH24BO-3-2L,; ,HH24BO-3-2LL,; ,HH24BO-3-2R,; ,HH24BO-3-2RL,; ,HH24BS-3-1LL,; ,HH24BS-3-1R,; ,HH24BS-3-1RL,; ,HH24BS-3-2L,; ,HH24BS-3-2LL,; ,HH24BS-3-2R,; ,HH24BS-3-2RL,",Compact,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,No,32,23.9,3.1,3.1,253,288,12,No,,,,09/15/2014,12/29/2014,"United States, Canada",ES_1026078_HH24BS-3-1L_12292014211059_7459649,No
2230134,Perlick,HH24RS-3-1L,",HH24R*-3-1**,; ,HH24RO-3-1L,; ,HH24RO-3-1LL,; ,HH24RO-3-1R,; ,HH24RO-3-1RL,; ,HH24RO-3-2L,; ,HH24RO-3-2LL,; ,HH24RO-3-2R,; ,HH24RO-3-2RL,; ,HH24RS-3-1LL,; ,HH24RS-3-1R,; ,HH24RS-3-1RL,; ,HH24RS-3-2L,; ,HH24RS-3-2LL,; ,HH24RS-3-2R,; ,HH24RS-3-2RL,",Compact,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,No,32,23.9,3.1,3.1,253,288,12,No,,,,09/15/2014,12/29/2014,"United States, Canada",ES_1026078_HH24RS-3-1L_12292014210019_6819146,No
2230120,Perlick,HP15BO-3-1L,",HP15B*-3-1**,; ,HP15BO-3-1LL,; ,HP15BO-3-1R,; ,HP15BO-3-1RL,; ,HP15BO-3-2L,; ,HP15BO-3-2LL,; ,HP15BO-3-2R,; ,HP15BO-3-2RL,; ,HP15BS-3-1L,; ,HP15BS-3-1LL,; ,HP15BS-3-1R,; ,HP15BS-3-1RL,; ,HP15BS-3-2L,; ,HP15BS-3-2LL,; ,HP15BS-3-2R,; ,HP15BS-3-2RL,",Compact,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,No,34.3,14.9,2.8,2.8,254,285,11,No,,,,09/15/2014,12/29/2014,"United States, Canada",ES_1026078_HP15BO-3-1L_12292014195037_2637625,No
2230121,Perlick,HP15RO-3-1L,",HP15R*-3-1**,; ,HP15RO-3-1LL,; ,HP15RO-3-1R,; ,HP15RO-3-1RL,; ,HP15RO-3-2L,; ,HP15RO-3-2LL,; ,HP15RO-3-2R,; ,HP15RO-3-2RL,; ,HP15RS-3-1L,; ,HP15RS-3-1LL,; ,HP15RS-3-1R,; ,HP15RS-3-1RL,; ,HP15RS-3-2L,; ,HP15RS-3-2LL,; ,HP15RS-3-2R,; ,HP15RS-3-2RL,",Compact,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,No,34.3,14.9,2.8,2.8,254,285,11,No,,,,09/15/2014,12/29/2014,"United States, Canada",ES_1026078_HP15RO-3-1L_12292014200300_3380651,No
2230118,Perlick,HP24BO-3-1L,",HP24B*-3-1**,; ,HP24BO-3-1LL,; ,HP24BO-3-1R,; ,HP24BO-3-1RL,; ,HP24BO-3-2L,; ,HP24BO-3-2LL,; ,HP24BO-3-2R,; ,HP24BO-3-2RL,; ,HP24BS-3-1L,; ,HP24BS-3-1LL,; ,HP24BS-3-1R,; ,HP24BS-3-1RL,; ,HP24BS-3-2L,; ,HP24BS-3-2LL,; ,HP24BS-3-2R,; ,HP24BS-3-2RL,",Compact,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,No,34.3,23.9,5.2,5.2,275,307,10,No,,,,09/15/2014,12/19/2014,"United States, Canada",ES_1026078_HP24BO-3-1L_12292014192020_0820724,No
2230119,Perlick,HP24RO-3-1L,",HP24R*-3-1**,; ,HP24RO-3-1LL,; ,HP24RO-3-1R,; ,HP24RO-3-1RL,; ,HP24RO-3-2L,; ,HP24RO-3-2LL,; ,HP24RO-3-2R,; ,HP24RO-3-2RL,; ,HP24RS-3-1L,; ,HP24RS-3-1LL,; ,HP24RS-3-1R,; ,HP24RS-3-1RL,; ,HP24RS-3-2L,; ,HP24RS-3-2LL,; ,HP24RS-3-2R,; ,HP24RS-3-2RL,",Compact,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,No,34.3,23.9,5.2,5.2,275,307,10,No,,,,09/15/2014,12/29/2014,"United States, Canada",ES_1026078_HP24RO-3-1L_12292014193721_1841618,No
2219316,PREMIUM,PRF1650MW,"Refrigerators,PRF1660MS,",Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,19.4,18.6,1.6,1.6,207,232,11,No,,,,11/01/2014,08/28/2014,United States,ES_1117600_PRF1650MW_09122014190155_8515987,No
2219317,PREMIUM,PRF24500MW,"Refrigerators,PRF24600MS,",Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,24.8,17.5,2.4,2.4,213,238,11,No,,,,11/01/2014,08/28/2013,United States,ES_1117600_PRF24500MW_09122014191324_9204725,No
2218759,PREMIUM,PRF31500MW,"Refrigerator-Freezer,PRF31600MS,",Compact,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,No,No,No,33,18.5,3.1,3.8,270,358,25,No,,,,11/01/2014,08/28/2014,United States,ES_1117600_PRF31500MW_09082014183043_1043677,No
2303491,PREMIUM,PRF33500MW,,Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,33.9,18.6,3.3,3.3,220,245,10,No,,,,09/04/2017,09/07/2017,United States,ES_1117600_PRF33500MW_09122017091003_7404013,No
2303492,PREMIUM,PRF33600MS,,Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,33.9,19.6,3.3,3.3,220,245,10,No,,,,09/04/2017,09/07/2017,United States,ES_1117600_PRF33600MS_09122017091030_7430594,No
2219295,PREMIUM,PRF44500MW,"Refrigerators,PRF44600MS,",Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,33.9,19.7,4.4,4.4,226,254,11,No,,,,11/01/2014,08/28/2014,United States,ES_1117600_PRF44500MW_09122014184241_7361925,No
2302162,PREMIUM,PRF55600WS,,Compact,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,No,No,Yes,33.5,30.9,5.6,7.3,338,379,11,No,,,,08/25/2017,08/04/2017,"United States, Canada",ES_1117600_PRF55600WS_08042017124201_70144370,No
2302163,PREMIUM,PRF55700WB,,Compact,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,No,No,Yes,33.5,30.9,5.6,7.3,338,379,11,No,,,,08/25/2017,08/04/2017,"United States, Canada",ES_1117600_PRF55700WB_08042017124201_70144370,No
2199103,PREMIUM,PRN4550MW,,Compact,13 - Compact refrigerator-freezers - automatic defrost with top-mounted freezer,Automatic,Yes,No,No,No,No,43,21.6,4.5,5.4,347,403,14,No,,,,12/23/2013,12/12/2013,"United States, Canada",ES_1030337_PRN4550MW_12132013050733_2668645,No
2199104,PREMIUM,PRN4560MS,,Compact,13 - Compact refrigerator-freezers - automatic defrost with top-mounted freezer,Automatic,Yes,No,No,No,No,43,21.6,4.5,5.4,347,403,14,No,,,,12/23/2013,12/12/2013,"United States, Canada",ES_1030337_PRN4560MS_12132013050734_2668645,No
2331905,RCA,EFR331,"Refrigerator,,; Refrigerator,EFR331-BLACK,; Refrigerator,EFR331-BLACK-COM,; Refrigerator,EFR331-WHITE-COM,; Refrigerator,EFR372,; Refrigerator,EFR372-BLACK-COM,; Refrigerator,EFR372-BLUE-COM,; Refrigerator,EFR372-PINK-COM,; Refrigerator,EFR372-WHITE-COM,; Refrigerator,EFR376,; Refrigerator,EFR376-B-BLACK,; Refrigerator,EFR376-B-BLUE-COM,; Refrigerator,EFR376-B-RED-COM,; Refrigerator,EFR376-BLACK,; Refrigerator,EFR376-BLACK-COM,; Refrigerator,EFR376-BLUE-COM,; Refrigerator,EFR376-PINK-COM,; Refrigerator,EFR376-RED-COM,; Refrigerator,EFR376-WHITE-COM,; Refrigerator,RFR320,; Refrigerator,RFR320-B-BLACK-COM,; Refrigerator,RFR320-B-LIME-COM,; Refrigerator,RFR320-B-ORANGE-COM,; Refrigerator,RFR320-B-WHITE-COM,; Refrigerator,RFR321,; Refrigerator,RFR321-B-STAINLESS-COM,; Refrigerator,RFR321-D-PURPLE,; Refrigerator,RFR321-STAINLESS,; Refrigerator,RFR322,; Refrigerator,RFR322-E-COM,; Refrigerator,RFR376,; Refrigerator,RFR376-B-BLUE,; Refrigerator,RFR376-B-RED,",Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,Yes,32.6,18.5,3.2,3.2,197,244,19,No,,,,09/13/2018,12/20/2018,United States,ES_1120898_EFR331_12212018104712_7137188,No
2242903,RCA,FR320I-B-RED,"Refrigerator,FR320D,; Refrigerator,FR320I-B-BLACK,; Refrigerator,FR322I-B,; Refrigerator,FR326-D-WHITE,; Refrigerator,RFR321-B-BLACK,; Refrigerator,RFR321-B-WHITE,; Refrigerator,RFR322-B,",Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,Yes,32.9,18.6,3.2,3.2,204,244,16,No,,,,06/30/2015,06/16/2015,"United States, Canada",ES_1120898_FR320I-B-RED_07072015164405_3976628,No
2237766,RCA,RFR115,,Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,Yes,19.7,17.5,1.6,1.6,208,232,10,No,,,,06/01/2015,04/22/2015,"United States, Canada",ES_1120898_RFR115_04222015080128_9688314,No
2237508,RCA,RFR115-B-BLUE,,Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,19.5,17.4,1.7,1.7,208,232,10,No,,,,04/15/2015,04/08/2015,"United States, Canada",ES_1120898_RFR115-B-BLUE_03102015115102_70025755,No
2199162,Samsung,RF23HC*DB**,,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,Yes,70,35.8,22.5,27.7,699,732,5,Yes,Wi-Fi,Smart Energy Profile (SEP) 2.x,Yes,03/01/2016,01/27/2016,"United States, Canada",ES_1023593_RF23HCEDTSR_12062013112246_2670618,No
2199161,Samsung,RF23HC*DT**,,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,Yes,70,35.8,22.5,27.7,699,732,5,Yes,Wi-Fi,Smart Energy Profile (SEP) 2.x,Yes,03/01/2016,01/27/2016,"United States, Canada",ES_1023593_RF23HCEDTSR_12062013112245_2670618,No
2212255,Samsung,RF23HT*DB**,,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,Yes,70,35.8,22.5,27.7,699,732,5,Yes,Wi-Fi,Smart Energy Profile (SEP) 2.x,Yes,06/30/2014,05/30/2014,"United States, Canada",ES_1023593_RF23HT*DB**_05302014021416_2732417,No
2229688,Samsung,RF23J9011**,,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,Yes,71.9,35.8,22.5,29.3,679,746,10,No,,,,01/15/2018,12/08/2017,"United States, Canada",ES_1023593_RF23J9011**_12142014023215_2788076,No
2289162,Samsung,RF23M8070**,,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,Yes,70,35.8,22.6,27.6,633,731,15,No,,,,03/06/2017,01/18/2017,"United States, Canada",ES_1023593_RF23M8070**_01232017013945_70117271,No
2289161,Samsung,RF23M8090**,,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,Yes,70,35.8,22.6,27.6,633,731,15,No,,,,02/20/2017,01/18/2017,"United States, Canada",ES_1023593_RF23M8090**_01232017013945_70117271,No
2289167,Samsung,RF23M8570**,,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,Yes,70,35.8,22.2,27.2,662,727,10,Yes,Wi-Fi,Smart Energy Profile (SEP) 2.x,Yes,02/27/2017,01/20/2017,"United States, Canada",ES_1023593_RF23M8570**_01232017013945_70118179,No
2289166,Samsung,RF23M8590**,,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,Yes,70,35.8,22.2,27.2,662,727,10,Yes,Wi-Fi,Smart Energy Profile (SEP) 2.x,Yes,02/27/2017,01/20/2017,"United States, Canada",ES_1023593_RF23M8590**_01232017013945_70118179,No
2302600,Samsung,RF23M8960**,,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,Yes,70,35.8,22.6,27.6,633,731,15,No,,,,10/02/2017,08/24/2017,"United States, Canada",ES_1023593_RF23M8960**_08242017122006_70153277,No
2199401,Samsung,RF24FS*DB**,,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,Yes,70,35.8,22.6,27.5,665,730,10,No,,,,01/01/2014,12/25/2013,"United States, Canada",ES_1023593_RF24FS*DB**_12292013031325_8888888,No
2234764,Samsung,RF24J9960**,,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,Yes,70,35.8,24.1,31.6,734,768,5,Yes,Wi-Fi,Smart Energy Profile (SEP) 2.x,Yes,05/04/2015,03/06/2015,"United States, Canada",ES_1023593_RF24J9960**_03052015044150_70025764,No
2334310,Samsung,RF24R7201**,,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,Yes,70,35.8,22.6,27.5,690,730,6,Yes,Wi-Fi,Smart Energy Profile (SEP) 2.x,Yes,02/26/2019,01/17/2019,"United States, Canada",ES_1023593_RF24R7201**_03072019125214_70210972,No
2199396,Samsung,RF25HM*DB**,,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,No,70,32.7,24.7,30.2,687,755,10,No,,,,04/17/2014,02/20/2014,"United States, Canada",ES_1023593_RF25HM*DB**_12292013030037_8888888,No
2199861,Samsung,RF260B*AE**,,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,No,70,35.8,25.5,31.6,620,681,10,No,,,,01/01/2014,12/27/2013,"United States, Canada",ES_1023593_RF260B*AE**_12292013025749_2690169,No
2199860,Samsung,RF261BEAE**,,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,No,70,35.8,25.5,31.6,620,681,10,No,,,,01/01/2014,12/27/2013,"United States, Canada",ES_1023593_RF261BEAE**_12292013025748_2690169,No
2199857,Samsung,RF263B*AE**,,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,No,70,35.8,24.6,30.7,637,759,18,No,,,,01/01/2014,12/27/2013,"United States, Canada",ES_1023593_RF263B*AE**_12292013025745_2690169,No
