ENERGY STAR Unique ID,ENERGY STAR Partner,Brand Name,Model Name,Model Number,Additional Model Information,Type,"Notebooks, Desktops, Integrated Computers, Slate/Tablets, Two-in-one Notebooks, and Portable All-in-ones Category for TEC (Typical Energy Consumption) Criteria",Category 0: Processor Brand,Category 0: Processor Name,Category 0: Operating System Name,Category 0: Base Processor Speed Per Core (GHz),Category 0: Physical CPU Cores (count),Category 0: System Memory (GB),Category 0: Graphics Category,Category 0: Default Low-power Mode,Category 0: Long Idle Power Used for Sleep Mode,Category 0: Off Mode (watts),Category 0: Sleep Mode (watts),Category 0: Long Idle (watts),Category 0: Short Idle (watts),Category 0: Base TEC Allowance (kWh),Category 0: Functional Adder Allowances (kWh),Category 0: TEC of Model (kWh),Category 1: Processor Brand,Category 1: Processor Name,Category 1: Operating System Name,Category 1: Base Processor Speed Per Core (GHz),Category 1: Physical CPU Cores (count),Category 1: System Memory (GB),Category 1: Graphics Category,Category 1: Default Low-power Mode,Category 1: Long Idle Power Used for Sleep Mode,Category 1: Off Mode (watts),Category 1: Sleep Mode (watts),Category 1: Long Idle (watts),Category 1: Short Idle (watts),Category 1: Base TEC Allowance (kWh),Category 1: Functional Adder Allowances (kWh),Category 1: TEC of Model (kWh),Category 2: Processor Brand,Category 2: Processor Name,Category 2: Operating System Name,Category 2: Base Processor Speed Per Core (GHz),Category 2: Physical CPU Cores (count),Category 2: System Memory (GB),Category 2: Graphics Category,Category 2: Default Low-power Mode,Category 2: Long Idle Power Used for Sleep Mode,Category 2: Off Mode (watts),Category 2: Sleep Mode (watts),Category 2: Long Idle (watts),Category 2: Short Idle (watts),Category 2: Base TEC Allowance (kWh),Category 2: Functional Adder Allowances (kWh),Category 2: TEC of Model (kWh),Category I1: Processor Brand,Category I1: Processor Name,Category I1: Operating System Name,Category I1: Base Processor Speed Per Core (GHz),Category I1: Physical CPU Cores (count),Category I1: System Memory (GB),Category I1: Graphics Category,Category I1: Default Low-power Mode,Category I1: Long Idle Power Used for Sleep Mode,Category I1: Off Mode (watts),Category I1: Sleep Mode (watts),Category I1: Long Idle (watts),Category I1: Short Idle (watts),Category I1: Base TEC Allowance (kWh),Category I1: Functional Adder Allowances (kWh),Category I1: TEC of Model (kWh),Category I2: Processor Brand,Category I2: Processor Name,Category I2: Operating System Name,Category I2: Base Processor Speed Per Core (GHz),Category I2: Physical CPU Cores (count),Category I2: System Memory (GB),Category I2: Graphics Category,Category I2: Default Low-power Mode,Category I2: Long Idle Power Used for Sleep Mode,Category I2: Off Mode (watts),Category I2: Sleep Mode (watts),Category I2: Long Idle (watts),Category I2: Short Idle (watts),Category I2: Base TEC Allowance (kWh),Category I2: Functional Adder Allowances (kWh),Category I2: TEC of Model (kWh),Category I3: Processor Brand,Category I3: Processor Name,Category I3: Operating System Name,Category I3: Base Processor Speed Per Core (GHz),Category I3: Physical CPU Cores (count),Category I3: System Memory (GB),Category I3: Graphics Category,Category I3: Default Low-power Mode,Category I3: Long Idle Power Used for Sleep Mode,Category I3: Off Mode (watts),Category I3: Sleep Mode (watts),Category I3: Long Idle (watts),Category I3: Short Idle (watts),Category I3: Base TEC Allowance (kWh),Category I3: Functional Adder Allowances (kWh),Category I3: TEC of Model (kWh),Category D1: Processor Brand,Category D1: Processor Name,Category D1: Operating System Name,Category D1: Base Processor Speed Per Core (GHz),Category D1: Physical CPU Cores (count),Category D1: System Memory (GB),Category D1: Graphics Category,Category D1: Default Low-power Mode,Category D1: Long Idle Power Used for Sleep Mode,Category D1: Off Mode (watts),Category D1: Sleep Mode (watts),Category D1: Long Idle (watts),Category D1: Short Idle (watts),Category D1: Base TEC Allowance (kWh),Category D1: Functional Adder Allowances (kWh),Category D1: TEC of Model (kWh),Category D2: Processor Brand,Category D2: Processor Name,Category D2: Operating System Name,Category D2: Base Processor Speed Per Core (GHz),Category D2: Physical CPU Cores (count),Category D2: System Memory (GB),Category D2: Graphics Category,Category D2: Default Low-power Mode,Category D2: Long Idle Power Used for Sleep Mode,Category D2: Off Mode (watts),Category D2: Sleep Mode (watts),Category D2: Long Idle (watts),Category D2: Short Idle (watts),Category D2: Base TEC Allowance (kWh),Category D2: Functional Adder Allowances (kWh),Category D2: TEC of Model (kWh),WLAN Capability,Ethernet Capability,Bluetooh Capability,Motherboard Form Factor,Motherboard Form Factor Other,Product DIMM Count,Product PCIex16 Slot Count,Product PCIex8 Slot Count,Product PCIex4 Slot Count,Product PCIex1 Slot Count,Product M.2 (except Key M) Port Count,Product M.2 Key M Port Count,Product USB 2.0 Port Count,Product USB 3.X (5Gb/s) Port Count,Product USB 3.X (10Gb/s) Port Count,Product USB X.X (> 10Gb/s) Port Count,Product USB X.X Port Speed,Product Thunderbolt Port Count,Product Thunderbolt 2 Port Count,Product Thunderbolt 3 Port Count,Product Thunderbolt X Port Count,Product Thunderbolt X Port Speed,Product Total USB 2.0 Header Count,Product USB 3.X (5 Gb/s) Header Count,Product USB 3.X (10. Gb/s) Header Count,Product USB X.X (> 10 Gb/s) Header Count,Product SATA and eSATA Port Count,Product SATA Express Port Count,Multi-Channel Memory Support,Thin Clients: Processor Brand,Thin Clients: Processor Name,Thin Clients: Operating System Name,Thin Clients: Base Processor Speed Per Core (GHz),Thin Clients: System Memory (GB),Thin Clients: Graphics Category,Thin Clients: Long Idle Power Used for Sleep Mode,Thin Clients: Off Mode (watts),Thin Clients: Sleep Mode (watts),Thin Clients: Long Idle (watts),Thin Clients: Short Idle (watts),Thin Clients: TEC of Model (kWh),Thin Clients: TEC Requirement (kWh),Workstations: Processor Brand,Workstations: Processor Name,Workstations: Operating System Name,Workstations: Base Processor Speed Per Core (GHz),Workstations: System Memory (GB),Workstations: Graphics Category,Workstations: Hard Drives (count),Workstations: Off Mode (watts),Workstations: Sleep Mode (watts),Workstations: Long Idle (watts),Workstations: Short Idle (watts),Workstations: Weighted Power of Model (watts),Sleep Mode Default Time Upon Shipment (min.),Display Sleep Mode Default Time Upon Shipment (min.),WOL (Wake on LAN) From Sleep,Will the Speed of Any Active 1 GB/s or Higher Ethernet Network Links be Reduced to Less Than 1 GB/s When Transitioning to Sleep or Off Mode?,Date Available On Market,Date Certified,Markets,CB Model Identifier
2329644,Lenovo Group Limited,Lenovo,Lenovo ideapad 320-14IKB,80XK,"Lenovo B320-14IKB,,; Lenovo ideapad 320E-14IKB,80YF,; Lenovo ideapad 320H-14IKB,80YD,; Lenovo ideapad 320L-14IKB,81CC,; Lenovo ideapad 320R-14IKB,,",Notebook,1,,,,,,,,,,,,,,,,,Intel,Core i7,Windows 10,2.7,2,20,,,,0.3,0.5,3.5,5.4,8,19,15.7,,,,,,,,,,,,,,,,,Intel,Core i7,Windows 10,2.7,2,20,,,,0.3,0.5,3.5,5.4,8,19,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shipped Enabled When Operating on Ac Power Only,Yes,11/08/2018,11/13/2018,"United States, Switzerland, Taiwan, Japan, Canada",ES_1037540_80XK_11142018113214_3968747
2329606,HP Inc.,HP,HP 14 Laptop PC ENERGY STAR,14-bw,"HP 14 Laptop PC ENERGY STAR,14z-bw,; HP 245 G6 ENERGY STAR,245 G6,; HP 245 G6 Notebook PC ENERGY STAR,245 G6,; HP Laptop ENERGY STAR,14-bw,; HP Laptop ENERGY STAR,14z-bw,",Notebook,1,,,,,,,,,,,,,,,,,AMD,A9-9420,Windows 10,3,2,16,G1,Sleep Mode,No,0.2,0.4,3.6,6.2,8,15.2,21.3,,,,,,,,,,,,,,,,,AMD,A9-9420,Windows 10,3,2,16,G1,Sleep Mode,No,0.2,0.4,3.6,6.2,8,15.2,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,10,Shipped Disabled,Yes,04/13/2017,11/14/2018,"United States, Taiwan, Canada",ES_1024439_14-bw_11142018123444_8884907
2329605,Acer Incorporated,Acer,N17W6,SF114-32,,Notebook,1,,,,,,,,,,,,,,,,,Intel,N5000,Windows 10,1.1,4,8,,Sleep Mode,No,0.1,0.3,2.6,4.9,8,12.9,16.4,,,,,,,,,,,,,,,,,Intel,N5000,Windows 10,1.1,4,8,,Sleep Mode,No,0.1,0.3,2.6,4.9,8,12.9,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,5,,No,03/09/2018,11/14/2018,"United States, Switzerland, Taiwan, Japan, Canada",ES_20101_SF114-32_11142018113630_5390380
2329598,"LG Electronics, Inc.",LG,15Z990*,15Z990*-*,,Notebook,1,,,,,,,,,,,,,,,,,Intel,"Core i7,Other",Windows 10,1.8,4,16,,,,0.2,0.6,1.9,4.8,8,19.2,16.4,,,,,,,,,,,,,,,,,Intel,"Core i7,Other",Windows 10,1.8,4,16,,,,0.2,0.6,1.9,4.8,8,19.2,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/15/2018,10/30/2018,"United States, Switzerland, Taiwan, Japan, Canada",ES_1118034_15Z990*-*_10312018075511_2511520
2329597,"LG Electronics, Inc.",LG,14Z990*,14Z990*-*,,Notebook,1,,,,,,,,,,,,,,,,,Intel,"Core i7,Other",Windows 10,1.8,4,16,,,,0.2,0.7,2.3,4.7,8,17.8,16.8,,,,,,,,,,,,,,,,,Intel,"Core i7,Other",Windows 10,1.8,4,16,,,,0.2,0.7,2.3,4.7,8,17.8,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/15/2018,10/30/2018,"United States, Switzerland, Taiwan, Japan, Canada",ES_1118034_14Z990*-*_10312018075453_2493958
2329596,"LG Electronics, Inc.",LG,13Z990*,13Z990*-*,,Notebook,1,,,,,,,,,,,,,,,,,Intel,"Core i7,Other",Windows 10,1.8,4,16,,,,0.2,0.7,2.3,4.9,8,17.2,17.3,,,,,,,,,,,,,,,,,Intel,"Core i7,Other",Windows 10,1.8,4,16,,,,0.2,0.7,2.3,4.9,8,17.2,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/15/2018,10/30/2018,"United States, Switzerland, Taiwan, Japan, Canada",ES_1118034_13Z990*-*_10312018075434_2474251
2329568,Lenovo Group Limited,Lenovo,Lenovo ideapad 330-14IKB,81G2,"Lenovo ideapad 330E-14IKB,81DA,; Lenovo ideapad 330H-14IKB,81FC,; Lenovo ideapad 330L-14IKB,,; Lenovo ideapad 330R-14IKB,,",Notebook,1,,,,,,,,,,,,,,,,,Intel,Core i7,Windows 10,1.8,4,20,,,,0.3,0.4,4.8,7.7,8,19,21.2,,,,,,,,,,,,,,,,,Intel,Core i7,Windows 10,1.8,4,20,,,,0.3,0.4,4.8,7.7,8,19,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shipped Enabled When Operating on Ac Power Only,Yes,11/08/2018,11/08/2018,"United States, Switzerland, Taiwan, Japan, Canada",ES_1037540_81G2_11132018123008_8116825
2329567,Lenovo Group Limited,Lenovo,Lenovo ideapad 320-17ISK,80XJ,"Lenovo ideapad 320E-17ISK, Lenovo ideapad 320H-17ISK, Lenovo ideapad 320L-17ISK, Lenovo ideapad 320R-17ISK, Lenovo V320-17ISK,81B6,",Notebook,1,,,,,,,,,,,,,,,,,Intel,Core i7,Windows 10,2.5,2,20,,,,0.2,0.4,3,5.7,8,22,19.3,,,,,,,,,,,,,,,,,Intel,Core i7,Windows 10,2.5,2,20,,,,0.2,0.4,3,5.7,8,22,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shipped Enabled When Operating on Ac Power Only,Yes,11/08/2018,11/08/2018,"United States, Switzerland, Taiwan, Japan, Canada",ES_1037540_80XJ_11132018122944_6132135
2329566,Lenovo Group Limited,Lenovo,Lenovo ideapad 320-14ISK,80XG,"Lenovo ideapad 320E-14ISK,,; Lenovo ideapad 320H-14ISK,,; Lenovo ideapad 320L-14ISK,,; Lenovo ideapad 320R-14ISK,,",Notebook,1,,,,,,,,,,,,,,,,,Intel,Core i7,Windows 10,,,20,,,,0.2,0.5,2.9,4.7,8,19,16.8,,,,,,,,,,,,,,,,,Intel,Core i7,Windows 10,,,20,,,,0.2,0.5,2.9,4.7,8,19,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shipped Enabled When Operating on Ac Power Only,Yes,11/08/2018,11/08/2018,"United States, Switzerland, Taiwan, Japan, Canada",ES_1037540_80XG_11132018122740_9983665
2329565,Lenovo Group Limited,Lenovo,Lenovo ideapad 320-15ISK,80XH,"Lenovo ideapad 320E-15ISK,,; Lenovo ideapad 320H-15ISK,,; Lenovo ideapad 320L-15ISK,,; Lenovo ideapad 320R-15ISK,,",Notebook,1,,,,,,,,,,,,,,,,,Intel,Core i7,Windows 10,3,2,20,,,,0.3,0.5,3,5.2,8,20.4,18.3,,,,,,,,,,,,,,,,,Intel,Core i7,Windows 10,3,2,20,,,,0.3,0.5,3,5.2,8,20.4,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shipped Enabled When Operating on Ac Power Only,Yes,11/07/2018,11/07/2018,"United States, Switzerland, Taiwan, Japan, Canada",ES_1037540_80XH_11132018122313_1008599
2329564,Lenovo Group Limited,Lenovo,Lenovo ideapad 320-15AST,80XV,"Lenovo ideapad 320H-15AST,81D6,; Lenovo ideapad 320L-15AST, Lenovo ideapad 320R-15AST, Lenovo ideapad 320E-15AST, Lenovo ideapad 330-15AST, Lenovo ideapad 330-15AST U, Lenovo ideapad 330-15AST D,,",Notebook,1,,,,,,,,,,,,,,,,,AMD,A9-9420,Windows 10,,,20,,,,0.2,0.6,4.3,6.6,8,20.4,19,,,,,,,,,,,,,,,,,AMD,A9-9420,Windows 10,,,20,,,,0.2,0.6,4.3,6.6,8,20.4,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shipped Enabled When Operating on Ac Power Only,Yes,11/02/2018,11/02/2018,"United States, Switzerland, Taiwan, Japan, Canada",ES_1037540_80XV_11122018114903_1759892
2329553,Lenovo Group Limited,Lenovo,Lenovo ideapad 330E-15AST,80XV,"Lenovo ideapad 330E-15AST U, Lenovo ideapad 330H-15AST, Lenovo ideapad 330E-15AST D, Lenovo ideapad 330L-15AST, Lenovo ideapad 330R-15AST,81D6,",Notebook,1,,,,,,,,,,,,,,,,,AMD,A9-9420,Windows 10,,,20,,,,0.2,0.6,4.3,6.6,8,20.4,19,,,,,,,,,,,,,,,,,AMD,A9-9420,Windows 10,,,20,,,,0.2,0.6,4.3,6.6,8,20.4,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shipped Enabled When Operating on Ac Power Only,Yes,11/02/2018,11/02/2018,"United States, Switzerland, Taiwan, Japan, Canada",ES_1037540_80XV_11132018114151_6977666
2329552,Lenovo Group Limited,Lenovo,Lenovo ideapad 330E-17AST U,80XW,"Lenovo ideapad 330H-17AST, Lenovo ideapad 330L-17AST, Lenovo ideapad 330R-17AST, Lenovo ideapad 330-17AST D, Lenovo ideapad 330E-17AST D,81D7,",Notebook,1,,,,,,,,,,,,,,,,,AMD,A9-9420,Windows 10,,,20,,,,0.2,0.3,3.2,5.9,8,22,15.9,,,,,,,,,,,,,,,,,AMD,A9-9420,Windows 10,,,20,,,,0.2,0.3,3.2,5.9,8,22,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shipped Enabled When Operating on Ac Power Only,Yes,11/02/2018,11/02/2018,"United States, Switzerland, Taiwan, Japan, Canada",ES_1037540_80XW_11132018113325_3428560
2329551,Lenovo Group Limited,Lenovo,Lenovo ideapad 320H-17AST,80XW,"Lenovo ideapad 320L-17AST, Lenovo ideapad 320R-17AST, Lenovo ideapad 320E-17AST,Lenovo ideapad 330-17AST, Lenovo ideapad 330-17AST U, Lenovo ideapad 330E-17AST,81D7,",Notebook,1,,,,,,,,,,,,,,,,,AMD,A9-9420,Windows 10,,,20,,,,0.2,0.3,3.2,5.9,8,22,15.9,,,,,,,,,,,,,,,,,AMD,A9-9420,Windows 10,,,20,,,,0.2,0.3,3.2,5.9,8,22,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shipped Enabled When Operating on Ac Power Only,Yes,11/02/2018,11/02/2018,"United States, Switzerland, Taiwan, Japan, Canada",ES_1037540_80XW_11132018113230_1963832
2329549,Lenovo Group Limited,Lenovo,Lenovo ideapad 320-17ABR,80YN,"Lenovo ideapad 320H-17ABR, Lenovo ideapad 320L-17ABR, Lenovo ideapad 320R-17ABR, Lenovo ideapad 320E-17ABR,,",Notebook,1,,,,,,,,,,,,,,,,,AMD,FX-9800P,Windows 10,,,20,,,,0.3,0.5,3.8,6.9,14,22,19.3,,,,,,,,,,,,,,,,,AMD,FX-9800P,Windows 10,,,20,,,,0.3,0.5,3.8,6.9,14,22,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shipped Enabled When Operating on Ac Power Only,Yes,11/02/2018,11/07/2018,"United States, Switzerland, Taiwan, Japan, Canada",ES_1037540_80YN_11132018112441_1004458
2329548,Lenovo Group Limited,Lenovo,Lenovo ideapad 530S-14ARR,81H1,"Lenovo XiaoXin Air 14ARR,81H2,; Lenovo YOGA 530-14ARR,81H9,; Lenovo ideapad FLEX 6-14ARR,81HA,",Notebook,"1,2",,,,,,,,,,,,,,,,,AMD,Ryzen 3,Windows 10,,,16,,,,0.4,0.5,3.3,5.6,8,17,20.1,AMD,Ryzen 7,Windows 10,,,16,,,,0.3,0.5,3.7,5.6,14,17,20.1,AMD,Ryzen 3,Windows 10,,,16,,,,0.4,0.5,3.3,5.6,8,17,20.1,AMD,Ryzen 7,Windows 10,,,16,,,,0.3,0.5,3.7,5.6,14,17,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shipped Enabled When Operating on Ac Power Only,Yes,11/07/2018,11/07/2018,"United States, Switzerland, Taiwan, Japan, Canada",ES_1037540_81H1_11132018110917_9952116
2329547,Lenovo Group Limited,Lenovo,Lenovo YOGA 530-14IKB,81EK,"Lenovo YOGA 530-14IKB D,,; Lenovo YOGA 530-14IKB U,,; Lenovo ideapad FLEX 6-14IKB,81EM,",Notebook,1,,,,,,,,,,,,,,,,,Intel,Core i7,Windows 10,1.8,4,16,,,,0.2,0.4,2.2,4.4,8,15.2,15.4,,,,,,,,,,,,,,,,,Intel,Core i7,Windows 10,1.8,4,16,,,,0.2,0.4,2.2,4.4,8,15.2,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shipped Enabled When Operating on Ac Power Only,Yes,11/02/2018,12/05/2018,"United States, Switzerland, Taiwan, Japan, Canada",ES_1037540_81EK_11132018110150_5849331
2329539,HP Inc.,HP,HP Pavilion Notebook PC ENERGY STAR,15-dp,"HP Pavilion Notebook ENERGY STAR,15-dp,; HP Pavilion Notebook ENERGY STAR,15t-dp,; HP Pavilion Notebook PC ENERGY STAR,15t-dp,",Notebook,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intel,Core i7-8750H,Windows 10,2.2,6,16,G7,Sleep Mode,No,0.2,0.4,4.3,10.3,14,48.2,32.6,,,,,,,,,,,,,,,,,Intel,Core i7-8750H,Windows 10,2.2,6,16,G7,Sleep Mode,No,0.2,0.4,4.3,10.3,14,48.2,32.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,10,Shipped Disabled,Yes,11/30/2018,11/09/2018,"United States, Switzerland, Taiwan, Japan, Canada",ES_1024439_15-dp_11132018082625_7585058
2329532,HP Inc.,HP,HP Pavilion Notebook PC ENERGY STAR,15-bc,"HP Pavilion Notebook ENERGY STAR,15-bc,; HP Pavilion Notebook ENERGY STAR,15t-bc,; HP Pavilion Notebook PC ENERGY STAR,15t-bc,",Notebook,"1,2",,,,,,,,,,,,,,,,,Intel,Core i7-8550U,Windows 10,1.8,4,16,G5,Sleep Mode,No,0.3,0.5,3.9,5.8,8,19.2,20.8,Intel,Core i7-8750H,Windows 10,2.2,6,16,G5,Sleep Mode,No,0.3,0.4,4.8,7.8,14,19.2,26.6,Intel,Core i7-8550U,Windows 10,1.8,4,16,G5,Sleep Mode,No,0.3,0.5,3.9,5.8,8,19.2,20.8,Intel,Core i7-8750H,Windows 10,2.2,6,16,G5,Sleep Mode,No,0.3,0.4,4.8,7.8,14,19.2,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,10,Shipped Disabled,Yes,09/29/2017,11/12/2018,"United States, Switzerland, Taiwan, Japan, Canada",ES_1024439_15-bc_11132018032221_9341989
2329529,Panasonic,Panasonic,FZ-A2A****A*,FZ-A2A****A*,,Slate/Tablet,1,,,,,,,,,,,,,,,,,Intel,,,1.4,4,4,,Connected Sleep,Yes,0.2,0.8,0.8,4.6,8,9.3,15.5,,,,,,,,,,,,,,,,,Intel,,,,,4,,Connected Sleep,Yes,0.2,0.8,0.8,4.6,8,9.3,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Shipped Disabled,No,11/16/2018,11/12/2018,"United States, Taiwan, Canada",ES_31845_FZ-A2A****A*_11092018145530_4967920
2329528,Panasonic,Panasonic,FZ-M1D******,FZ-M1D******,,Slate/Tablet,1,,,,,,,,,,,,,,,,,Intel,,,1.4,4,4,,Sleep Mode,No,0.2,0.3,1.3,3,8,6.3,10.4,,,,,,,,,,,,,,,,,Intel,,,,,4,,Sleep Mode,No,0.2,0.3,1.3,3,8,6.3,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,10,Shipped Disabled,No,11/16/2018,11/08/2018,"United States, Canada",ES_31845_FZ-M1D******_11082018120425_9428216
2329527,Panasonic,Panasonic,FZ-Q2F1****M,FZ-Q2F1****M,,Slate/Tablet,1,,,,,,,,,,,,,,,,,Intel,,,1.1,2,8,,Sleep Mode,No,0.2,0.3,1.6,4.3,8,11.7,14.1,,,,,,,,,,,,,,,,,Intel,,,,,8,,Sleep Mode,No,0.2,0.3,1.6,4.3,8,11.7,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,10,Shipped Disabled,No,11/16/2018,11/07/2018,"United States, Canada",ES_31845_FZ-Q2F1****M_11062018130129_2688867
2329526,Panasonic,Panasonic,CF-20GP*****,CF-20GP*****,",CF-20EP*****,; ,CF-20FP*****,; ,CF-20HP*****,",Slate/Tablet,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intel,,,,,8,,Sleep Mode,No,0.4,0.6,1.8,3.6,8,10.5,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,10,Shipped Disabled,No,11/16/2018,11/06/2018,"United States, Taiwan, Canada",ES_31845_CF-20GP*****_11052018171954_2652093
2329525,Panasonic,Panasonic,CF-20G******,CF-20G******,",CF-20A******,; ,CF-20B******,; ,CF-20C******,; ,CF-20D******,; ,CF-20E******,; ,CF-20F******,; ,CF-20H******,",Two-In-One Notebook,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intel,,,1.2,2,8,,Sleep Mode,No,0.4,0.6,1.8,3.2,8,10.5,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,10,Shipped Disabled,No,11/16/2018,11/06/2018,"United States, Taiwan, Canada",ES_31845_CF-20G******_11052018160912_5064355
