ENERGY STAR Unique ID,ENERGY STAR Partner,Brand Name,Model Name,Model Number,Additional Model Information,Product Type,Initial Solar Reflectance,Solar Reflectance after 3 years,Initial Emissivity,Low Slope?,Steep Slope?,Roof Cleaned Prior to 3rd Year Test,Warranty Period (yrs),Date Available On Market,Date Qualified,Markets,CB Model Identifier
2297470,AkzoNobel,CERAM-A-STAR&reg; 1050 COOL CHEMISTRY&reg;,Gallery Blue,XL3Y44847,,Coating,0.25,0.25,0.83,No,Yes,No,40,01/01/2007,06/12/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1122435_6122017000000_0008916
2297471,AkzoNobel,TRINAR&reg; COOL CHEMISTRY&reg;,Silver Metallic,KM3R32736,,Coating,0.35,0.35,0.75,No,Yes,No,35,01/25/2002,06/13/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1019374_6132017000000_0008669
2297472,AkzoNobel,CERAM-A-STAR&reg; COOL CHEMISTRY,GREEN,XG3Y40713,,Coating,0.25,0.25,0.83,No,Yes,No,40,08/03/2005,06/13/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1019374_6132017000000_0008670
2297473,AkzoNobel,TRINAR&reg; COOL CHEMISTRY&reg;,Almond,KH3Y51028,,Coating,0.55,0.58,0.83,No,Yes,No,35,07/03/2003,06/13/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1019374_6132017000000_0008674
2297474,AkzoNobel,TRINAR&reg;,Red,KR3Y41059,,Coating,0.25,0.25,0.83,No,Yes,No,35,07/17/2006,06/13/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1019374_6132017000000_0008671
2297475,AkzoNobel,CERAM-A-STAR&reg; 1050 COOL CHEMISTRY&reg;,GRAY,XA3Y45635,,Coating,0.25,0.25,0.83,No,Yes,No,40,08/31/2007,06/13/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1019374_6132017000000_0008673
2297476,AkzoNobel,CERAM-A-STAR&reg; 1050 COOL CHEMISTRY&reg;,GOLD,XD3Y38910,,Coating,0.35,0.35,0.75,No,Yes,No,40,07/02/2004,06/13/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1019374_6132017000000_0008676
2297479,AkzoNobel,TRINAR&reg;,GOLD,KD3R16489,,Coating,0.35,0.35,0.75,No,Yes,No,35,06/21/2003,06/13/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1019374_6132017000000_0008677
2297482,AkzoNobel,POLYDURE&reg; 500,LIGHTSTONE,PH3N25430,,Coating,0.35,0.55,0.75,No,Yes,No,10,01/07/1998,06/13/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1019374_5302017000000_0008678
2297483,AkzoNobel,TRINAR&reg;,TAN,KT3R19238,,Coating,0.45,0.45,0.83,No,Yes,No,35,03/04/2005,06/13/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1019374_6132017000000_0008683
2297487,AkzoNobel,CERAM-A-STAR&reg; 950,TAN,ST3G23790,,Coating,0.32,0.32,0.83,No,Yes,No,30,05/02/2004,06/13/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1019374_6132017000000_0008686
2297488,AkzoNobel,CERAM-A-STAR&reg; 950,GOLD,SD3G23791,,Coating,0.35,0.35,0.75,No,Yes,No,30,02/02/1998,06/13/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1019374_6132017000000_0008687
2297489,AkzoNobel,CERAM-A-STAR&reg; 1050,GREEN,XG3Y42033,,Coating,0.32,0.32,0.83,No,Yes,No,40,04/07/2007,06/13/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1019374_6132017000000_0008688
2297490,AkzoNobel,CERAM-A-STAR&reg; 950,GRAY,SA3G24195,,Coating,0.32,0.32,0.83,No,Yes,No,30,06/16/1998,06/13/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1019374_6132017000000_0008690
2297491,AkzoNobel,TRINAR&reg;,IVORY,KH3R24309,,Coating,0.55,0.58,0.83,No,Yes,No,30,02/02/1998,06/13/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1019374_6132017000000_0008691
2297492,AkzoNobel,TRINAR&reg;,WHITE,KW3R17374,,Coating,0.65,0.66,0.83,Yes,Yes,No,35,01/26/1998,06/13/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1019374_6132017000000_0008680
2298170,AkzoNobel,CERAM-A-STAR&reg; 950,WHITE,SW3Y39967,,Coating,0.65,0.64,0.83,Yes,Yes,No,30,03/02/2005,06/22/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1019374_6222017000000_0008720
2298171,AkzoNobel,CERAM-A-STAR&reg; 1050,WHITE,XW3G41212,,Coating,0.65,0.64,0.83,Yes,Yes,No,40,10/27/2005,06/22/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1019374_6222017000000_0008746
2298187,AkzoNobel,CERAM-A-STAR&reg; 1050,RED,XR3G42269,,Coating,0.35,0.35,0.83,No,Yes,No,40,02/24/2006,06/22/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1019374_6222017000000_0008738
2298188,AkzoNobel,CERAM-A-STAR&reg; 1050,White,XW3G42501,,Coating,0.65,0.64,0.83,Yes,Yes,No,40,06/05/2006,06/22/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1019374_6222017000000_0008833
2298191,AkzoNobel,CERAM-A-STAR&reg; 1050 COOL CHEMISTRY,GRAY,XA3Y44622,,Coating,0.35,0.25,0.83,No,Yes,No,40,12/01/2006,06/22/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1019374_6222017000000_0008672
2298192,AkzoNobel,TRINAR&reg; COOL CHEMISTRY&reg;,GREEN,KG3Y50921,,Coating,0.25,0.25,0.83,No,Yes,No,35,07/03/2003,06/22/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1019374_6222017000000_0008704
2298193,AkzoNobel,TRINAR&reg; COOL CHEMISTRY&reg;,BRONZE,KS3Y50934,,Coating,0.32,0.31,0.83,No,Yes,No,35,07/03/2003,06/22/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1019374_6222017000000_0008708
2298194,AkzoNobel,CERAM-A-STAR&reg; 1050,BLUE,KL5G41222,,Coating,0.25,0.25,0.83,No,Yes,No,40,10/21/2005,06/22/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1019374_6222017000000_0008745
2298195,AkzoNobel,CERAM-A-STAR&reg; 1050 COOL CHEMISTRY&reg;,Blue,XL3Y46777,,Coating,0.25,0.25,0.83,No,Yes,No,40,10/24/2008,06/22/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1019374_6222017000000_0008823
2298201,AkzoNobel,CERAM-A-STAR&reg; 1050 COOL CHEMISTRY&reg;,BLACK,XB3Y44631,,Coating,0.25,0.25,0.83,No,Yes,No,40,10/28/2009,06/22/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1019374_6222017000000_0008798
2298202,AkzoNobel,CERAM-A-STAR&reg; 950,White,828-35W018-219,,Coating,0.65,0.64,0.83,Yes,Yes,No,30,06/25/1998,06/22/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1019374_6222017000000_0008817
2299125,AkzoNobel,CERAM-A-STAR&reg; 1050,Power Rib White,XW3G42478,,Coating,0.68,0.64,0.83,Yes,Yes,No,40,01/01/2007,07/06/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1019374_7062017000000_0009054
2299126,AkzoNobel,CERAM-A-STAR&reg; 1050 COOL CHEMISTRY&reg;,Charcoal,XA3Y58432,,Coating,0.32,0.32,0.83,No,Yes,No,40,01/01/2001,07/06/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1019374_7062017000000_0009039
2299127,AkzoNobel,CERAM-A-STAR&reg; 1050 COOL CHEMISTRY&reg;,White,XW4Y50592,,Coating,0.65,0.64,0.83,Yes,Yes,No,40,01/01/2005,07/06/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1019374_7062017000000_0009052
2299128,AkzoNobel,CERAM-A-STAR&reg; 1050 COOL CHEMISTRY&reg;,Cotton White,XW3Y55108,,Coating,0.65,0.64,0.83,Yes,Yes,No,40,01/01/2007,07/06/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1019374_7062017000000_0009055
2299129,AkzoNobel,CERAM-A-STAR&reg; 1050 COOL CHEMISTRY&reg;,Polar White,XW3Y58435,,Coating,0.65,0.64,0.83,Yes,Yes,No,40,01/01/2001,07/06/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1019374_7062017000000_0009056
2299411,AkzoNobel,TRINAR&reg; COOL CHEMISTRY&reg;,Stone,KT1Y43000,,Coating,0.32,0.31,0.83,No,Yes,No,35,05/30/2007,07/10/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1019374_7102017000000_0009005
2299412,AkzoNobel,TRINAR&reg; COOL CHEMISTRY&reg;,Burnished Slate,KS1Y55697,,Coating,0.32,0.31,0.83,No,Yes,No,35,01/01/2007,07/10/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1019374_7102017000000_0009008
2299413,AkzoNobel,CERAM-A-STAR&reg; 1050 COOL CHEMISTRY&reg;,Marine Green,XG3Y44429,,Coating,0.32,0.32,0.83,No,Yes,No,40,01/01/2007,07/10/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1019374_7102017000000_0009041
2299414,AkzoNobel,CERAM-A-STAR&reg; 1050 COOL CHEMISTRY&reg;,Forest Green,XG3Y58428,,Coating,0.32,0.32,0.83,No,Yes,No,40,01/01/2001,07/10/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1019374_7102017000000_0009042
2299415,AkzoNobel,CERAM-A-STAR&reg; 1050 COOL CHEMISTRY&reg;,Slate Blue,XL4Y42639,,Coating,0.32,0.32,0.83,No,Yes,No,40,01/01/2007,07/10/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1019374_7102017000000_0009043
2299424,AkzoNobel,CERAM-A-STAR&reg; 1050 COOL CHEMISTRY&reg;,Black,XB3Y50602,,Coating,0.25,0.25,0.83,No,Yes,No,40,09/01/2011,07/10/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1019374_7102017000000_0008927
2299425,AkzoNobel,CERAM-A-STAR&reg; 1050 COOL CHEMISTRY&reg;,Black,XB3Y44733,,Coating,0.25,0.25,0.83,No,Yes,No,40,01/01/2007,07/10/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1019374_7102017000000_0008929
2299426,AkzoNobel,CERAM-A-STAR&reg; 1050 COOL CHEMISTRY&reg;,Black,XB3Y56516,,Coating,0.25,0.25,0.83,No,Yes,No,40,01/07/2007,07/10/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1019374_7102017000000_0008930
2299427,AkzoNobel,CERAM-A-STAR&reg; 1050 COOL CHEMISTRY&reg;,Stealth Black,XB3Y56637,,Coating,0.25,0.25,0.83,No,Yes,No,40,01/01/2007,07/10/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1019374_7102017000000_0008931
2299428,AkzoNobel,CERAM-A-STAR&reg; 1050 COOL CHEMISTRY&reg;,Black,XB3Y44945,,Coating,0.25,0.25,0.83,No,Yes,No,40,01/30/2008,07/10/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1019374_7102017000000_0008932
2299429,AkzoNobel,CERAM-A-STAR&reg; 1050 COOL CHEMISTRY&reg;,Black,XB3Y42505,,Coating,0.25,0.25,0.83,No,Yes,No,40,01/01/2007,07/10/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1019374_7102017000000_0008933
2299430,AkzoNobel,CERAM-A-STAR&reg; 1050 COOL CHEMISTRY&reg;,Black,XB3Y48492,,Coating,0.25,0.25,0.83,No,Yes,No,40,01/01/2007,07/10/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1019374_7102017000000_0008934
2301112,AkzoNobel,CERAM-A-STAR&reg; 1050 COOL CHEMISTRY&reg;,Cocoa Brown,XN3Y48710,,Coating,0.25,0.25,0.83,No,Yes,No,40,01/01/2007,08/01/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1019374_8012017000000_0008960
2301113,AkzoNobel,CERAM-A-STAR&reg; 1050 COOL CHEMISTRY&reg;,Gallery Blue,XL3Y52278,,Coating,0.25,0.25,0.83,No,Yes,No,40,01/01/2007,08/01/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1019374_8012017000000_0008947
2301114,AkzoNobel,CERAM-A-STAR&reg; 1050 COOL CHEMISTRY&reg;,Burnished Slate,XN3Y41361,,Coating,0.25,0.25,0.83,No,Yes,No,40,01/01/2007,08/01/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1019374_8012017000000_0008956
2301115,AkzoNobel,CERAM-A-STAR&reg; 1050 COOL CHEMISTRY&reg;,Slate Blue,XT4Y42639,,Coating,0.32,0.32,0.83,No,Yes,No,40,01/19/2005,08/01/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1019374_8012017000000_0008995
2301116,AkzoNobel,CERAM-A-STAR&reg; 1050 COOL CHEMISTRY&reg;,Gallery Blue,XL3Y55249,,Coating,0.25,0.25,0.83,No,Yes,No,40,01/01/2007,08/01/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1019374_8012017000000_0008948
2301117,AkzoNobel,CERAM-A-STAR&reg; 1050 COOL CHEMISTRY&reg;,Hawaiian Blue,XL3Y58434,,Coating,0.32,0.34,0.83,No,Yes,No,40,01/01/2001,08/01/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1019374_8012017000000_0009004
2301118,AkzoNobel,CERAM-A-STAR&reg; 1050 COOL CHEMISTRY&reg;,Gallery Blue,XL3Y56972,,Coating,0.25,0.25,0.83,No,Yes,No,40,01/01/2007,08/01/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1019374_8012017000000_0008949
2301119,AkzoNobel,CERAM-A-STAR&reg; 1050 COOL CHEMISTRY&reg;,Hawaiian Blue,XL3Y48903,,Coating,0.32,0.34,0.83,No,Yes,No,40,01/01/2007,08/01/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1019374_8012017000000_0009002
2301120,AkzoNobel,CERAM-A-STAR&reg; 1050 COOL CHEMISTRY&reg;,Hawaiian Blue,XL3Y45194,,Coating,0.32,0.34,0.83,No,Yes,No,40,01/01/2007,08/01/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1019374_8012017000000_0009001
2301121,AkzoNobel,TRINAR&reg; COOL CHEMISTRY&reg;,Bright Red,KR3Y52001,,Coating,0.35,0.35,0.83,No,Yes,No,35,01/01/2004,08/01/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1019374_8012017000000_0008939
2301122,AkzoNobel,TRINAR&reg; COOL CHEMISTRY&reg;,Gallery Blue,KL3Y43495,,Coating,0.25,0.25,0.83,No,Yes,No,35,10/01/2005,08/01/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1019374_8012017000000_0008945
2301123,AkzoNobel,TRINAR&reg; COOL CHEMISTRY&reg;,Dark Bronze,KS3Y43499,,Coating,0.25,0.25,0.84,No,Yes,No,35,10/01/2005,08/01/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1019374_8012017000000_0008953
2301192,AkzoNobel,CERAM-A-STAR&reg; 1050 COOL CHEMISTRY&reg;,Hawaiian Blue,XL3Y52279,,Coating,0.32,0.34,0.83,No,Yes,No,40,01/01/2007,08/02/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1019374_8022017000000_0009003
2301194,AkzoNobel,CERAM-A-STAR&reg; 1050 COOL CHEMISTRY&reg;,Hawaiian Blue,XL3Y43415,,Coating,0.32,0.34,0.83,No,Yes,No,40,01/01/2007,08/02/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1019374_8022017000000_0008998
2301201,AkzoNobel,TRINAR&reg; COOL CHEMISTRY&reg;,Dove Gray,KA3Y47868,,Coating,0.35,0.35,0.83,No,Yes,No,35,06/28/2013,08/02/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1019374_8022017000000_0008993
2301202,AkzoNobel,CERAM-A-STAR&reg; 1050 COOL CHEMISTRY&reg;,Blue,XL3Y42761,,Coating,0.32,0.34,0.83,No,Yes,No,40,12/19/2006,08/02/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1019374_8022017000000_0008997
2301203,AkzoNobel,TRINAR&reg; COOL CHEMISTRY&reg;,Bone White,KW3Y49701,,Coating,0.7,0.7,0.83,Yes,Yes,No,35,10/01/2005,08/02/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1019374_8022017000000_0008940
2301204,AkzoNobel,TRINAR&reg; COOL CHEMISTRY&reg;,Dark Gray,KA3Y43506,,Coating,0.25,0.25,0.83,No,Yes,No,35,10/01/2005,08/02/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1019374_8022017000000_0008969
2301205,AkzoNobel,TRINAR&reg; COOL CHEMISTRY&reg;,Charcoal,KA3Y44170,,Coating,0.25,0.25,0.83,No,Yes,No,35,10/01/2005,08/02/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1019374_8022017000000_0008971
2301206,AkzoNobel,TRINAR&reg; COOL CHEMISTRY&reg;,Forest Green,KG3Y43500,,Coating,0.25,0.25,0.83,No,Yes,No,35,10/01/2005,08/02/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1019374_8022017000000_0008981
2301207,AkzoNobel,TRINAR&reg; COOL CHEMISTRY&reg;,Siliver,KM1R36425,,Coating,0.35,0.35,0.83,No,Yes,No,40,03/18/2004,08/02/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1019374_8022017000000_0009028
2301233,AkzoNobel,TRINAR&reg; COOL CHEMISTRY&reg;,Metallic Copper,KM1Y42990,,Coating,0.35,0.35,0.75,No,Yes,No,35,07/16/2007,08/02/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1019374_8022017000000_0009045
2301248,AkzoNobel,TRINAR&reg; COOL CHEMISTRY&reg;,Sandstone,KT1Y42999,,Coating,0.35,0.35,0.75,No,Yes,No,35,03/09/2007,08/02/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1019374_8022017000000_0009044
2301249,AkzoNobel,TRINAR&reg; COOL CHEMISTRY&reg;,Royal Blue,KL1Y42989,,Coating,0.25,0.25,0.83,No,Yes,No,20,05/22/2007,08/02/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1019374_8022017000000_0008943
2301250,AkzoNobel,TRINAR&reg; COOL CHEMISTRY&reg;,Brown,KN1Y42991,,Coating,0.25,0.25,0.83,No,Yes,No,35,04/24/2006,08/02/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1019374_8022017000000_0008950
2301251,AkzoNobel,TRINAR&reg; COOL CHEMISTRY&reg;,Slate Grey,KA3Y47855,,Coating,0.35,0.35,0.83,No,Yes,No,35,01/01/2009,08/02/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1019374_8022017000000_0009026
2301252,AkzoNobel,TRINAR&reg; COOL CHEMISTRY&reg;,Slate Gray,KA3Y43501,,Coating,0.35,0.35,0.83,No,Yes,No,35,10/01/2005,08/02/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1019374_8022017000000_0009025
2301253,AkzoNobel,TRINAR&reg; COOL CHEMISTRY&reg;,Platinum,KM1R36424,,Coating,0.35,0.35,0.83,No,Yes,No,35,12/31/2003,08/02/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1019374_8022017000000_0009027
2301306,AkzoNobel,CERAM-A-STAR&reg; 1050 COOL CHEMISTRY&reg;,Hawaiian Blue,XL3Y44426,,Coating,0.25,0.34,0.83,No,Yes,No,40,01/01/2007,08/02/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1019374_8032017000000_0008999
2301724,AkzoNobel,CERAM-A-STAR&reg; 1050 COOL CHEMISTRY&reg;,Cocoa Brown,XN5Y41241,,Coating,0.25,0.25,0.83,No,Yes,No,40,01/01/2007,07/31/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1019374_8082017000000_0008963
2301775,AkzoNobel,TRINAR&reg; COOL CHEMISTRY&reg;,Regal Red,KR3Y43503,,Coating,0.35,0.35,0.83,No,Yes,No,35,10/01/2005,08/08/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1019374_8082017000000_0008938
2301776,AkzoNobel,TRINAR&reg; COOL CHEMISTRY&reg;,Dove Grey,KA1Y42979,,Coating,0.35,0.35,0.83,No,Yes,No,35,03/14/2007,08/08/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1019374_8082017000000_0009024
2301813,AkzoNobel,TRINAR&reg; COOL CHEMISTRY&reg;,Bronze,KS0Y42653,,Coating,0.25,0.25,0.83,No,Yes,No,35,01/01/2007,08/08/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1019374_8082017000000_0008955
2301814,AkzoNobel,TRINAR&reg; COOL CHEMISTRY&reg;,Slate Grey,KA1Y39948,,Coating,0.35,0.35,0.83,No,Yes,No,40,07/02/2005,08/09/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1019374_8092017000000_0009023
2301815,AkzoNobel,TRINAR&reg; COOL CHEMISTRY&reg;,Patina Green,KG1Y42986,,Coating,0.32,0.32,0.83,No,Yes,No,35,03/06/2007,08/09/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1019374_8092017000000_0009036
2301816,AkzoNobel,TRINAR&reg; COOL CHEMISTRY&reg;,Hemlock Green,KG1Y43291,,Coating,0.32,0.32,0.83,No,Yes,No,35,05/09/2007,08/09/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1019374_8092017000000_0009037
2301817,AkzoNobel,TRINAR&reg; COOL CHEMISTRY&reg;,Hartford Green,KG3Y44171,,Coating,0.32,0.32,0.83,No,Yes,No,35,10/01/2005,08/09/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1019374_8092017000000_0009038
2301818,AkzoNobel,TRINAR&reg; COOL CHEMISTRY&reg;,White,KW1Y42978,,Coating,0.65,0.66,0.83,Yes,Yes,No,35,04/03/2007,08/09/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1019374_8092017000000_0009051
2301819,AkzoNobel,TRINAR&reg; COOL CHEMISTRY&reg;,Ascot White,KW3Y47866,,Coating,0.65,0.66,0.83,Yes,Yes,No,35,01/01/2009,08/09/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1019374_8092017000000_0009053
2301820,AkzoNobel,TRINAR&reg; COOL CHEMISTRY&reg;,Classic Bronze,KS1Y42996,,Coating,0.25,0.25,0.83,No,Yes,No,35,03/15/2007,08/09/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1019374_8092017000000_0008951
2301821,AkzoNobel,TRINAR&reg; COOL CHEMISTRY&reg;,Dark Bronze,KS1Y42997,,Coating,0.25,0.25,0.83,No,Yes,No,35,07/08/2013,08/09/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1019374_8092017000000_0008952
2301822,AkzoNobel,TRINAR&reg; COOL CHEMISTRY&reg;,Charcoal Grey,KA1Y42921,,Coating,0.25,0.25,0.83,No,Yes,No,35,07/14/2006,08/09/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1019374_8092017000000_0008968
2301823,AkzoNobel,TRINAR&reg; COOL CHEMISTRY&reg;,Evergreen,KG1Y42983,,Coating,0.25,0.25,0.84,No,Yes,No,35,07/03/2013,08/09/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1019374_8092017000000_0008979
2301824,AkzoNobel,TRINAR&reg; COOL CHEMISTRY&reg;,Leaf Green,KG1Y42985,,Coating,0.25,0.25,0.83,No,Yes,No,35,05/04/2007,08/09/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1019374_8092017000000_0008980
2301825,AkzoNobel,TRINAR&reg; COOL CHEMISTRY&reg;,Forest Green,KG3Y47867,,Coating,0.25,0.25,0.83,No,No,No,35,01/01/2009,08/09/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1019374_8092017000000_0008984
2301826,AkzoNobel,TRINAR&reg; COOL CHEMISTRY&reg;,Teal,KL3Y45550,,Coating,0.25,0.25,0.83,No,Yes,No,35,01/01/2009,08/09/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1019374_8092017000000_0008985
2301827,AkzoNobel,CERAM-A-STAR&reg; 1050 COOL CHEMISTRY&reg;,Hawaiian Blue,XL3Y44506,,Coating,0.32,0.34,0.83,No,Yes,No,40,01/01/2007,08/02/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1019374_8092017000000_0009000
2301828,AkzoNobel,TRINAR&reg; COOL CHEMISTRY&reg;,Slate Blue,KL1Y39947,,Coating,0.32,0.32,0.83,No,Yes,No,35,07/19/2005,08/09/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1019374_8092017000000_0008994
2301829,AkzoNobel,TRINAR&reg; COOL CHEMISTRY&reg;,Sierra Tan,KT3Y43504,,Coating,0.45,0.45,0.83,No,Yes,No,35,10/01/2005,08/09/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1019374_8092017000000_0009050
2301830,AkzoNobel,TRINAR&reg; COOL CHEMISTRY&reg;,Burgundy,KR3Y43496,,Coating,0.25,0.25,0.83,No,Yes,No,35,10/01/2005,08/09/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1019374_8092017000000_0009048
2301831,AkzoNobel,TRINAR&reg; COOL CHEMISTRY&reg;,Colonial Red,KR3Y43498,,Coating,0.25,0.25,0.83,No,Yes,No,35,10/01/2005,08/09/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1019374_8092017000000_0009049
2301832,AkzoNobel,TRINAR&reg; COOL CHEMISTRY&reg;,Rocky Grey,KA3Y47856,,Coating,0.25,0.25,0.83,No,Yes,No,35,01/01/2009,08/09/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1019374_8092017000000_0008972
2301833,AkzoNobel,TRINAR&reg; COOL CHEMISTRY&reg;,Colonial Red,KR1Y42994,,Coating,0.25,0.25,0.83,No,Yes,No,35,06/21/2007,08/09/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1019374_8092017000000_0009047
2303615,AkzoNobel,CERAM-A-STAR&reg; 1050 COOL CHEMISTRY&reg;,Sahara Tan,XT3Y41375,,Coating,0.32,0.32,0.83,No,Yes,No,40,01/01/2007,09/15/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1019374_9152017000000_0009017
2303616,AkzoNobel,CERAM-A-STAR&reg; 1050,Pearl Gray,XA5G42477,,Coating,0.35,0.42,0.84,No,Yes,No,40,01/01/2007,09/15/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1019374_9152017000000_0009031
2303617,AkzoNobel,CERAM-A-STAR&reg; 1050 COOL CHEMISTRY,Lightstone,XH3Y44954,,Coating,0.55,0.54,0.83,No,Yes,No,40,12/09/2010,09/15/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1019374_9152017000000_0007693
2303618,AkzoNobel,TRINAR&reg; COOL CHEMISTRY&reg;,Putty,KH1Y43002,,Coating,0.55,0.58,0.83,No,Yes,No,35,03/21/2007,09/15/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1019374_9152017000000_0008923
2304177,AkzoNobel,TRINAR&reg; COOL CHEMISTRY&reg;,Bright Red,KR3Y53337,,Coating,0.35,0.35,0.83,No,Yes,No,35,10/28/2011,09/15/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1019374_9272017000000_0008937
