ENERGY STAR Unique ID,ENERGY STAR Partner,Brand Name,Model Name,Model Number,Additional Model Information,Type,Fuel,Vent Type,Storage Volume (gallons),Tank Height (inches),Height to Vent (inches),Tank Diameter (inches),Vent Size (inches),Vent Size 2 (inches),Input (kW),Volts,Electric Usage at 125°F outlet temp (kWh/yr),Input Rate (BTU/hr),Uniform Energy Factor (UEF),Therms Per Year at 125°F outlet temp,Gallons/year at 125°F outlet temp for Propane,First Hour Rating at 125°F outlet temp (gallons/hr),Maximum Gallons Per Minute over 67°F rise,Minimum Gallons Per Minute over 67°F rise,Recovery Efficiency per UEF test method (%),Solar System Type,Solar Collector Type,Solar Collector Panel Area (sq feet),Solar Energy Factor (SEF),Freeze Tolerance Limit (F),Solar Tank Volume (gallons),Solar Type of Backup,Solar Auxiliary Tank Volume (gallons),Solar Auxiliary Tank Input (kW),Solar Auxiliary Tank Input (BTU/hr),Water Heater Depth (inches),Water Heater Height (inches),Water Heater Width (inches),Date Available On Market,Date Certified,Markets,CB Model Identifier
2316532,A.O. Smith Corporation,A. O. Smith,Heat Pump Water Heater,HP10-80H45DV 120,,Heat Pump,Electric,,82,69,,23,,,4.5,240,1591,,2.73,,,84,,,233,,,,,,,,,,,,,,10/25/2017,04/03/2018,United States,ES_92897_HP10-80H45DV 120_04032018195107_3180070
2319132,A.O. Smith Corporation,A. O. Smith,Heat Pump Water Heater,HP10-80H45DVC,,Heat Pump,Electric,,82,52,,23,,,4.5,240,1591,,2.73,,,84,,,233,,,,,,,,,,,,69,,05/27/2016,04/30/2018,"United States, Canada",ES_92897_HP10-80H45DVC_05012018021112_7478618
2316538,A.O. Smith Corporation,A. O. Smith,Heat Pump Water Heater,HP10-80H45DVC 120,,Heat Pump,Electric,,82,69,,23,,,4.5,240,1591,,2.73,,,84,,,233,,,,,,,,,,,,,,04/20/2017,05/14/2018,"United States, Canada",ES_92897_HP10-80H45DVC 120_04032018200730_4018549
2316571,A.O. Smith Corporation,A. O. Smith,Heat Pump Water Heater,HPTU-50 120,,Heat Pump,Electric,,46,63,,23,,,4.5,240,1516,,3.42,,,66,,,407,,,,,,,,,,,,63,,05/22/2015,04/03/2018,"United States, Canada",ES_92897_HPTU-50 120_04032018202959_3269782
2316570,A.O. Smith Corporation,A. O. Smith,Heat Pump Water Heater,HPTU-50N 120,,Heat Pump,Electric,,46,46,,15,,,4.5,240,1516,,3.42,,,66,,,407,,,,,,,,,,,,63,,05/27/2016,05/14/2018,"United States, Canada",ES_92897_HPTU-50N 120_04032018202952_5115274
2316575,A.O. Smith Corporation,A. O. Smith,Heat Pump Water Heater,HPTU-66 120,,Heat Pump,Electric,,67,44,,23,,,4.5,240,1562,,3,,,79,,,265,,,,,,,,,,,,,,05/22/2015,05/14/2018,"United States, Canada",ES_92897_HPTU-66 120_04032018203236_7981416
2316567,A.O. Smith Corporation,A. O. Smith,Heat Pump Water Heater,HPTU-66N 120,,Heat Pump,Electric,,67,44,,23,,,4.5,240,1562,,3,,,79,,,265,,,,,,,,,,,,61,,05/27/2016,05/14/2018,"United States, Canada",ES_92897_HPTU-66N 120_04032018202724_9224022
2316546,A.O. Smith Corporation,A. O. Smith,Heat Pump Water Heater,HPTU-80 120,,Heat Pump,Electric,,82,69,,27,,,4.5,240,1591,,2.73,,,84,,,233,,,,,,,,,,,,69,,05/22/2015,05/14/2018,"United States, Canada",ES_92897_HPTU-80 120_04032018201132_7182581
2316565,A.O. Smith Corporation,A. O. Smith,Heat Pump Water Heater,HPTU-80N 120,,Heat Pump,Electric,,82,52,,23,,,4.5,240,1591,,2.73,,,84,,,233,,,,,,,,,,,,69,,05/27/2016,04/03/2018,"United States, Canada",ES_92897_HPTU-80N 120_04032018202713_6027512
2316566,A.O. Smith Corporation,A. O. Smith,Heat Pump Water Heater,HPTU-80N 120,,Heat Pump,Electric,,82,52,,23,,,4.5,240,1591,,2.73,,,84,,,233,,,,,,,,,,,,69,,05/27/2016,04/03/2018,"United States, Canada",ES_92897_HPTU-80N 120_04032018202716_5755295
2335047,A.O. Smith Corporation,A.O. Smith,GPDL 40 T25 30*,GPDL 40 T25 30*,,Gas Storage,"Propane, Natural Gas",Power Direct Vent,40,41.4,60.5,18,2,3,,,,40000,0.68,15769,,71,,,0.84,,,,,,,,,,,22,58.3,22,03/01/2019,03/22/2019,Canada,ES_0092897_GPDL 40 T25 30*_03212019042731_70215398
2335048,A.O. Smith Corporation,A.O. Smith,GPDT 50 T25 30*,GPDT 50 T25 30*,,Gas Storage,"Propane, Natural Gas",Power Direct Vent,50,50.6,69.9,18,2,3,,,,45000,0.72,23453,,81,,,0.86,,,,,,,,,,,22,67.5,22,03/01/2019,03/22/2019,Canada,ES_0092897_GPDT 50 T25 30*_03212019042731_70215398
2335049,A.O. Smith Corporation,A.O. Smith,GPDX 50L T25 30*,GPDX 50L T25 30*,,Gas Storage,"Propane, Natural Gas",Power Direct Vent,50,50.6,72.3,18,3,4,,,,62000,0.73,22497,,115,,,0.82,,,,,,,,,,,56,68.9,56,03/01/2019,03/22/2019,Canada,ES_0092897_GPDX 50L T25 30*_03212019042731_70215398
2335065,A.O. Smith Corporation,A.O. Smith,GPVX-75L T25 300,GPVX-75L T25 300,,Gas Storage,"Propane, Natural Gas",Power Vent,75,61.3,70.6,22,3,4,,,,72000,0.72,23265,,142,,,0.82,,,,,,,,,,,26,70.6,26,03/01/2019,03/22/2019,Canada,ES_0092897_GPVX-75L T25 300_03212019042731_70215398
2240644,A.O. Smith Corporation,Cirrex,No name found,SACE 01 100501 - 80,,Solar with Electric Backup,Propane,,,,,,,,,,,,,,,,,,,Indirect Forced Circulation,Flat Plate,39.9,1.8,-30,80,Tank,60,,,,,,01/07/2011,05/06/2011,United States,ES_92897_SACE 01 100501 - 80_06022015113434_9810851
2240668,A.O. Smith Corporation,Cirrex,No name found,SACE 02 100202 - 120,,Solar with Electric Backup,Propane,,,,,,,,,,,,,,,,,,,Indirect Forced Circulation,Flat Plate,50.9,2.1,-30,120,Tank,60,,,,,,01/07/2011,05/06/2011,United States,ES_92897_SACE 02 100202 - 120_06022015113434_8418421
2240635,A.O. Smith Corporation,Cirrex,No name found,SACE 02 100202 - 80,,Solar with Electric Backup,Propane,,,,,,,,,,,,,,,,,,,Indirect Forced Circulation,Flat Plate,50.9,2.2,-30,80,Tank,60,,,,,,01/07/2011,05/06/2011,United States,ES_92897_SACE 02 100202 - 80_06022015113434_5735906
2240671,A.O. Smith Corporation,Cirrex,No name found,SACE 02 100402 - 120,,Solar with Electric Backup,Propane,,,,,,,,,,,,,,,,,,,Indirect Forced Circulation,Flat Plate,63.8,2.8,-30,120,Tank,60,,,,,,01/07/2011,05/06/2011,United States,ES_92897_SACE 02 100402 - 120_06022015113434_3121878
2240638,A.O. Smith Corporation,Cirrex,No name found,SACE 02 100402 - 80,,Solar with Electric Backup,Propane,,,,,,,,,,,,,,,,,,,Indirect Forced Circulation,Flat Plate,63.8,3,-30,80,Tank,60,,,,,,01/07/2011,05/06/2011,United States,ES_92897_SACE 02 100402 - 80_06022015113434_8495730
2240674,A.O. Smith Corporation,Cirrex,No name found,SACE 02 100442 - 120,,Solar with Electric Backup,Propane,,,,,,,,,,,,,,,,,,,Indirect Forced Circulation,Flat Plate,63.7,2.6,-30,120,Tank,60,,,,,,01/07/2011,05/06/2011,United States,ES_92897_SACE 02 100442 - 120_06022015113434_5882634
2240641,A.O. Smith Corporation,Cirrex,No name found,SACE 02 100442 - 80,,Solar with Electric Backup,Propane,,,,,,,,,,,,,,,,,,,Indirect Forced Circulation,Flat Plate,63.7,2.8,-30,80,Tank,60,,,,,,01/07/2011,05/06/2011,United States,ES_92897_SACE 02 100442 - 80_06022015113434_8066498
2240677,A.O. Smith Corporation,Cirrex,No name found,SACE 02 100502 - 120,,Solar with Electric Backup,Propane,,,,,,,,,,,,,,,,,,,Indirect Forced Circulation,Flat Plate,79.8,4.3,-30,120,Tank,60,,,,,,01/07/2011,05/06/2011,United States,ES_92897_SACE 02 100502 - 120_06022015113434_8309554
2240645,A.O. Smith Corporation,Cirrex,No name found,SACE 02 100502 - 80,,Solar with Electric Backup,Propane,,,,,,,,,,,,,,,,,,,Indirect Forced Circulation,Flat Plate,79.8,4.9,-30,80,Tank,60,,,,,,01/07/2011,05/06/2011,United States,ES_92897_SACE 02 100502 - 80_06022015113434_3851816
2240680,A.O. Smith Corporation,Cirrex,No name found,SACE 02 100542 - 120,,Solar with Electric Backup,Propane,,,,,,,,,,,,,,,,,,,Indirect Forced Circulation,Flat Plate,79.9,3.8,-30,120,Tank,60,,,,,,01/07/2011,05/06/2011,United States,ES_92897_SACE 02 100542 - 120_06022015113434_7675201
2240648,A.O. Smith Corporation,Cirrex,No name found,SACE 02 100542 - 80,,Solar with Electric Backup,Propane,,,,,,,,,,,,,,,,,,,Indirect Forced Circulation,Flat Plate,79.9,4.4,-30,80,Tank,60,,,,,,01/07/2011,05/06/2011,United States,ES_92897_SACE 02 100542 - 80_06022015113434_6806073
2240669,A.O. Smith Corporation,Cirrex,No name found,SACE 03 100203 - 120,,Solar with Electric Backup,Propane,,,,,,,,,,,,,,,,,,,Indirect Forced Circulation,Flat Plate,76.4,3.5,-30,120,Tank,60,,,,,,01/07/2011,05/06/2011,United States,ES_92897_SACE 03 100203 - 120_06022015113434_6238627
2240636,A.O. Smith Corporation,Cirrex,No name found,SACE 03 100203 - 80,,Solar with Electric Backup,Propane,,,,,,,,,,,,,,,,,,,Indirect Forced Circulation,Flat Plate,76.4,4.3,-30,80,Tank,60,,,,,,01/07/2011,05/06/2011,United States,ES_92897_SACE 03 100203 - 80_06022015113434_6252640
2240672,A.O. Smith Corporation,Cirrex,No name found,SACE 03 100403 - 120,,Solar with Electric Backup,Propane,,,,,,,,,,,,,,,,,,,Indirect Forced Circulation,Flat Plate,95.7,7.4,-30,120,Tank,60,,,,,,01/07/2011,05/06/2011,United States,ES_92897_SACE 03 100403 - 120_06022015113434_4748730
2240639,A.O. Smith Corporation,Cirrex,No name found,SACE 03 100403 - 80,,Solar with Electric Backup,Propane,,,,,,,,,,,,,,,,,,,Indirect Forced Circulation,Flat Plate,95.7,7.5,-30,80,Tank,60,,,,,,01/07/2011,05/06/2011,United States,ES_92897_SACE 03 100403 - 80_06022015113434_3411911
2240675,A.O. Smith Corporation,Cirrex,No name found,SACE 03 100443 - 120,,Solar with Electric Backup,Propane,,,,,,,,,,,,,,,,,,,Indirect Forced Circulation,Flat Plate,95.6,6.7,-30,120,Tank,60,,,,,,01/07/2011,05/06/2011,United States,ES_92897_SACE 03 100443 - 120_06022015113434_8684921
2240642,A.O. Smith Corporation,Cirrex,No name found,SACE 03 100443 - 80,,Solar with Electric Backup,Propane,,,,,,,,,,,,,,,,,,,Indirect Forced Circulation,Flat Plate,95.6,6.7,-30,80,Tank,60,,,,,,01/07/2011,05/06/2011,United States,ES_92897_SACE 03 100443 - 80_06022015113434_6390269
2240678,A.O. Smith Corporation,Cirrex,No name found,SACE 03 100503 - 120,,Solar with Electric Backup,Propane,,,,,,,,,,,,,,,,,,,Indirect Forced Circulation,Flat Plate,119.7,7.5,-30,120,Tank,60,,,,,,01/07/2011,05/06/2011,United States,ES_92897_SACE 03 100503 - 120_06022015113434_7322522
2240646,A.O. Smith Corporation,Cirrex,No name found,SACE 03 100503 - 80,,Solar with Electric Backup,Propane,,,,,,,,,,,,,,,,,,,Indirect Forced Circulation,Flat Plate,119.7,7.5,-30,80,Tank,60,,,,,,01/07/2011,05/06/2011,United States,ES_92897_SACE 03 100503 - 80_06022015113434_4630115
2240681,A.O. Smith Corporation,Cirrex,No name found,SACE 03 100543 - 120,,Solar with Electric Backup,Propane,,,,,,,,,,,,,,,,,,,Indirect Forced Circulation,Flat Plate,119.8,7.4,-30,120,Tank,60,,,,,,01/07/2011,05/06/2011,United States,ES_92897_SACE 03 100543 - 120_06022015113434_2099057
2240649,A.O. Smith Corporation,Cirrex,No name found,SACE 03 100543 - 80,,Solar with Electric Backup,Propane,,,,,,,,,,,,,,,,,,,Indirect Forced Circulation,Flat Plate,119.8,7.5,-30,80,Tank,60,,,,,,01/07/2011,05/06/2011,United States,ES_92897_SACE 03 100543 - 80_06022015113434_8883066
2240670,A.O. Smith Corporation,Cirrex,No name found,SACE 04 100204 - 120,,Solar with Electric Backup,Propane,,,,,,,,,,,,,,,,,,,Indirect Forced Circulation,Flat Plate,101.8,7.5,-30,120,Tank,60,,,,,,01/07/2011,05/06/2011,United States,ES_92897_SACE 04 100204 - 120_06022015113434_5703267
2240637,A.O. Smith Corporation,Cirrex,No name found,SACE 04 100204 - 80,,Solar with Electric Backup,Propane,,,,,,,,,,,,,,,,,,,Indirect Forced Circulation,Flat Plate,101.8,7.5,-30,80,Tank,60,,,,,,01/07/2011,05/06/2011,United States,ES_92897_SACE 04 100204 - 80_06022015113434_2355008
2240673,A.O. Smith Corporation,Cirrex,No name found,SACE 04 100404 - 120,,Solar with Electric Backup,Propane,,,,,,,,,,,,,,,,,,,Indirect Forced Circulation,Flat Plate,127.6,7.5,-30,120,Tank,60,,,,,,01/07/2011,05/06/2011,United States,ES_92897_SACE 04 100404 - 120_06022015113434_2579410
2240640,A.O. Smith Corporation,Cirrex,No name found,SACE 04 100404 - 80,,Solar with Electric Backup,Propane,,,,,,,,,,,,,,,,,,,Indirect Forced Circulation,Flat Plate,127.6,7.5,-30,80,Tank,60,,,,,,01/07/2011,05/06/2011,United States,ES_92897_SACE 04 100404 - 80_06022015113434_3925658
2240676,A.O. Smith Corporation,Cirrex,No name found,SACE 04 100444 - 120,,Solar with Electric Backup,Propane,,,,,,,,,,,,,,,,,,,Indirect Forced Circulation,Flat Plate,127.4,7.4,-30,120,Tank,60,,,,,,01/07/2011,05/06/2011,United States,ES_92897_SACE 04 100444 - 120_06022015113434_2711269
2240643,A.O. Smith Corporation,Cirrex,No name found,SACE 04 100444 - 80,,Solar with Electric Backup,Propane,,,,,,,,,,,,,,,,,,,Indirect Forced Circulation,Flat Plate,127.4,7.5,-30,80,Tank,60,,,,,,01/07/2011,05/06/2011,United States,ES_92897_SACE 04 100444 - 80_06022015113434_4090454
2240679,A.O. Smith Corporation,Cirrex,No name found,SACE 04 100504 - 120,,Solar with Electric Backup,Propane,,,,,,,,,,,,,,,,,,,Indirect Forced Circulation,Flat Plate,159.7,8,-30,120,Tank,60,,,,,,01/07/2011,05/06/2011,United States,ES_92897_SACE 04 100504 - 120_06022015113434_5366755
2240647,A.O. Smith Corporation,Cirrex,No name found,SACE 04 100504 - 80,,Solar with Electric Backup,Propane,,,,,,,,,,,,,,,,,,,Indirect Forced Circulation,Flat Plate,159.7,8.5,-30,80,Tank,60,,,,,,01/07/2011,05/06/2011,United States,ES_92897_SACE 04 100504 - 80_06022015113434_6556085
2240682,A.O. Smith Corporation,Cirrex,No name found,SACE 04 100544 - 120,,Solar with Electric Backup,Propane,,,,,,,,,,,,,,,,,,,Indirect Forced Circulation,Flat Plate,159.7,8,-30,120,Tank,60,,,,,,01/07/2011,05/06/2011,United States,ES_92897_SACE 04 100544 - 120_06022015113434_8313075
2240650,A.O. Smith Corporation,Cirrex,No name found,SACE 04 100544 - 80,,Solar with Electric Backup,Propane,,,,,,,,,,,,,,,,,,,Indirect Forced Circulation,Flat Plate,159.7,8.5,-30,80,Tank,60,,,,,,01/07/2011,05/06/2011,United States,ES_92897_SACE 04 100544 - 80_06022015113434_6284622
2240820,A.O. Smith Corporation,Cirrex,No name found,SACI 01 200401 - 80,,Solar with Electric Backup,Propane,,,,,,,,,,,,,,,,,,,Indirect Forced Circulation,Flat Plate,31.9,1.8,-30,80,Tank,60,,,,,,01/07/2011,05/06/2011,United States,ES_92897_SACI 01 200401 - 80_06022015113434_8808292
2240623,A.O. Smith Corporation,Cirrex,No name found,SACI 01 200441 - 80,,Solar with Electric Backup,Propane,,,,,,,,,,,,,,,,,,,Indirect Forced Circulation,Flat Plate,31.9,1.8,-30,80,Tank,60,,,,,,01/07/2011,05/06/2011,United States,ES_92897_SACI 01 200441 - 80_06022015113434_7133374
2240660,A.O. Smith Corporation,Cirrex,No name found,SACI 01 200501 - 120,,Solar with Electric Backup,Propane,,,,,,,,,,,,,,,,,,,Indirect Forced Circulation,Flat Plate,39.9,1.9,-30,120,Tank,60,,,,,,01/07/2011,05/06/2011,United States,ES_92897_SACI 01 200501 - 120_06022015113434_4534481
2240627,A.O. Smith Corporation,Cirrex,No name found,SACI 01 200501 - 80,,Solar with Electric Backup,Propane,,,,,,,,,,,,,,,,,,,Indirect Forced Circulation,Flat Plate,39.9,2.2,-30,80,Tank,60,,,,,,01/07/2011,05/06/2011,United States,ES_92897_SACI 01 200501 - 80_06022015113434_5119149
2240664,A.O. Smith Corporation,Cirrex,No name found,SACI 01 200541 - 120,,Solar with Electric Backup,Propane,,,,,,,,,,,,,,,,,,,Indirect Forced Circulation,Flat Plate,39.9,1.8,-30,120,Tank,60,,,,,,01/07/2011,05/06/2011,United States,ES_92897_SACI 01 200541 - 120_06022015113434_1956785
2240631,A.O. Smith Corporation,Cirrex,No name found,SACI 01 200541 - 80,,Solar with Electric Backup,Propane,,,,,,,,,,,,,,,,,,,Indirect Forced Circulation,Flat Plate,39.9,2.1,-30,80,Tank,60,,,,,,01/07/2011,05/06/2011,United States,ES_92897_SACI 01 200541 - 80_06022015113434_9143173
2240651,A.O. Smith Corporation,Cirrex,No name found,SACI 02 200202 - 120,,Solar with Electric Backup,Propane,,,,,,,,,,,,,,,,,,,Indirect Forced Circulation,Flat Plate,50.9,2.3,-30,120,Tank,60,,,,,,01/07/2011,05/06/2011,United States,ES_92897_SACI 02 200202 - 120_06022015113434_8018273
2240817,A.O. Smith Corporation,Cirrex,No name found,SACI 02 200202 - 80,,Solar with Electric Backup,Propane,,,,,,,,,,,,,,,,,,,Indirect Forced Circulation,Flat Plate,50.9,3,-30,80,Tank,60,,,,,,01/07/2011,05/06/2011,United States,ES_92897_SACI 02 200202 - 80_06022015113434_4476887
2240654,A.O. Smith Corporation,Cirrex,No name found,SACI 02 200402 - 120,,Solar with Electric Backup,Propane,,,,,,,,,,,,,,,,,,,Indirect Forced Circulation,Flat Plate,63.8,3.3,-30,120,Tank,60,,,,,,01/07/2011,05/06/2011,United States,ES_92897_SACI 02 200402 - 120_06022015113434_6070107
2240821,A.O. Smith Corporation,Cirrex,No name found,SACI 02 200402 - 80,,Solar with Electric Backup,Propane,,,,,,,,,,,,,,,,,,,Indirect Forced Circulation,Flat Plate,63.8,5.3,-30,80,Tank,60,,,,,,01/07/2011,05/06/2011,United States,ES_92897_SACI 02 200402 - 80_06022015113434_6751421
2240657,A.O. Smith Corporation,Cirrex,No name found,SACI 02 200442 - 120,,Solar with Electric Backup,Propane,,,,,,,,,,,,,,,,,,,Indirect Forced Circulation,Flat Plate,63.7,3,-30,120,Tank,60,,,,,,01/07/2011,05/06/2011,United States,ES_92897_SACI 02 200442 - 120_06022015113434_5180282
2240624,A.O. Smith Corporation,Cirrex,No name found,SACI 02 200442 - 80,,Solar with Electric Backup,Propane,,,,,,,,,,,,,,,,,,,Indirect Forced Circulation,Flat Plate,63.7,4.5,-30,80,Tank,60,,,,,,01/07/2011,05/06/2011,United States,ES_92897_SACI 02 200442 - 80_06022015113434_8218572
2240661,A.O. Smith Corporation,Cirrex,No name found,SACI 02 200502 - 120,,Solar with Electric Backup,Propane,,,,,,,,,,,,,,,,,,,Indirect Forced Circulation,Flat Plate,79.8,5.6,-30,120,Tank,60,,,,,,01/07/2011,05/06/2011,United States,ES_92897_SACI 02 200502 - 120_06022015113434_3767945
2240628,A.O. Smith Corporation,Cirrex,No name found,SACI 02 200502 - 80,,Solar with Electric Backup,Propane,,,,,,,,,,,,,,,,,,,Indirect Forced Circulation,Flat Plate,79.8,20,-30,80,Tank,60,,,,,,01/07/2011,05/06/2011,United States,ES_92897_SACI 02 200502 - 80_06022015113434_6634634
2240665,A.O. Smith Corporation,Cirrex,No name found,SACI 02 200542 - 120,,Solar with Electric Backup,Propane,,,,,,,,,,,,,,,,,,,Indirect Forced Circulation,Flat Plate,79.8,5.4,-30,120,Tank,60,,,,,,01/07/2011,05/06/2011,United States,ES_92897_SACI 02 200542 - 120_06022015113434_2130666
2240632,A.O. Smith Corporation,Cirrex,No name found,SACI 02 200542 - 80,,Solar with Electric Backup,Propane,,,,,,,,,,,,,,,,,,,Indirect Forced Circulation,Flat Plate,79.9,11.2,-30,80,Tank,60,,,,,,01/07/2011,05/06/2011,United States,ES_92897_SACI 02 200542 - 80_06022015113434_3395296
2240652,A.O. Smith Corporation,Cirrex,No name found,SACI 03 200203 - 120,,Solar with Electric Backup,Propane,,,,,,,,,,,,,,,,,,,Indirect Forced Circulation,Flat Plate,76.4,4.9,-30,120,Tank,60,,,,,,01/07/2011,05/06/2011,United States,ES_92897_SACI 03 200203 - 120_06022015113434_3216086
2240818,A.O. Smith Corporation,Cirrex,No name found,SACI 03 200203 - 80,,Solar with Electric Backup,Propane,,,,,,,,,,,,,,,,,,,Indirect Forced Circulation,Flat Plate,76.4,10.1,-30,80,Tank,60,,,,,,01/07/2011,05/06/2011,United States,ES_92897_SACI 03 200203 - 80_06022015113434_3244462
2240655,A.O. Smith Corporation,Cirrex,No name found,SACI 03 200403 - 120,,Solar with Electric Backup,Propane,,,,,,,,,,,,,,,,,,,Indirect Forced Circulation,Flat Plate,95.7,20,-30,120,Tank,60,,,,,,01/07/2011,05/06/2011,United States,ES_92897_SACI 03 200403 - 120_06022015113434_1515083
2240822,A.O. Smith Corporation,Cirrex,No name found,SACI 03 200403 - 80,,Solar with Electric Backup,Propane,,,,,,,,,,,,,,,,,,,Indirect Forced Circulation,Flat Plate,95.7,20,-30,80,Tank,60,,,,,,01/07/2011,05/06/2011,United States,ES_92897_SACI 03 200403 - 80_06022015113434_8101538
2240658,A.O. Smith Corporation,Cirrex,No name found,SACI 03 200443 - 120,,Solar with Electric Backup,Propane,,,,,,,,,,,,,,,,,,,Indirect Forced Circulation,Flat Plate,95.6,12.1,-30,120,Tank,60,,,,,,01/07/2011,05/06/2011,United States,ES_92897_SACI 03 200443 - 120_06022015113434_1451512
2240625,A.O. Smith Corporation,Cirrex,No name found,SACI 03 200443 - 80,,Solar with Electric Backup,Propane,,,,,,,,,,,,,,,,,,,Indirect Forced Circulation,Flat Plate,95.6,20,-30,80,Tank,60,,,,,,01/07/2011,05/06/2011,United States,ES_92897_SACI 03 200443 - 80_06022015113434_2305318
2240662,A.O. Smith Corporation,Cirrex,No name found,SACI 03 200503 - 120,,Solar with Electric Backup,Propane,,,,,,,,,,,,,,,,,,,Indirect Forced Circulation,Flat Plate,119.7,20,-30,120,Tank,60,,,,,,01/07/2011,05/06/2011,United States,ES_92897_SACI 03 200503 - 120_06022015113434_6497686
2240629,A.O. Smith Corporation,Cirrex,No name found,SACI 03 200503 - 80,,Solar with Electric Backup,Propane,,,,,,,,,,,,,,,,,,,Indirect Forced Circulation,Flat Plate,119.7,20,-30,80,Tank,60,,,,,,01/07/2011,05/06/2011,United States,ES_92897_SACI 03 200503 - 80_06022015113434_1259784
2240666,A.O. Smith Corporation,Cirrex,No name found,SACI 03 200543 - 120,,Solar with Electric Backup,Propane,,,,,,,,,,,,,,,,,,,Indirect Forced Circulation,Flat Plate,119.8,20,-30,120,Tank,60,,,,,,01/07/2011,05/06/2011,United States,ES_92897_SACI 03 200543 - 120_06022015113434_8916546
2240633,A.O. Smith Corporation,Cirrex,No name found,SACI 03 200543 - 80,,Solar with Electric Backup,Propane,,,,,,,,,,,,,,,,,,,Indirect Forced Circulation,Flat Plate,119.8,20,-30,80,Tank,60,,,,,,01/07/2011,05/06/2011,United States,ES_92897_SACI 03 200543 - 80_06022015113434_6760661
2318111,A.O. Smith Corporation,John Wood,Heat Pump Water Heater,JW1066TDE-HPHE-45N 120,,Heat Pump,Electric,,67,44,,23,,,4.5,240,1562,,3,,,79,,,265,,,,,,,,,,,,61,,05/27/2016,05/14/2018,"United States, Canada",ES_92897_JW1066TDE-HPHE-45N 120_04092018203345_9749859
2318218,A.O. Smith Corporation,John Wood,Heat Pump Water Heater,JW1080TDE-HPHE-45 120,,Heat Pump,Electric,,82,69,,27,,,4.5,240,1591,,2.73,,,84,,,233,,,,,,,,,,,,69,,05/22/2015,05/14/2018,"United States, Canada",ES_92897_JW1080TDE-HPHE-45 120_04102018131336_8576565
2318162,A.O. Smith Corporation,John Wood,Heat Pump Water Heater,JW1080TDE-HPHE-45N 120,,Heat Pump,Electric,,82,52,,23,,,4.5,240,1591,,2.73,,,84,,,233,,,,,,,,,,,,69,,05/27/2016,05/14/2018,"United States, Canada",ES_92897_JW1080TDE-HPHE-45N 120_04092018210319_6104604
2335061,A.O. Smith Corporation,John Wood,PDV40N 30*,PDV40N 30*,,Gas Storage,"Propane, Natural Gas",Power Direct Vent,40,41.4,60.5,18,2,3,,,,40000,0.68,15769,,71,,,0.84,,,,,,,,,,,22,58.3,22,03/01/2019,03/22/2019,Canada,ES_0092897_PDV40N 30*_03212019042731_70215398
2306249,A.O. Smith Corporation,John Wood,John Wood,PDV50HIN,,Gas Storage,Natural Gas,Power Direct Vent,50,52,72.3,18,3,4,,,,62000,,,,,,,,,,,,,,,,,,,,,12/12/2014,10/25/2017,Canada,ES_0092897_PDV50HIN_11102017102424_70160927
2335063,A.O. Smith Corporation,John Wood,PDV50HIN 30*,PDV50HIN 30*,,Gas Storage,"Propane, Natural Gas",Power Direct Vent,50,50.6,72.3,18,3,4,,,,62000,0.73,22497,,115,,,0.82,,,,,,,,,,,56,68.9,56,03/01/2019,03/22/2019,Canada,ES_0092897_PDV50HIN 30*_03212019042731_70215398
2306250,A.O. Smith Corporation,John Wood,John Wood,PDV50HIP,,Gas Storage,Propane,Power Direct Vent,50,52,72.3,18,3,4,,,,62000,,,,,,,,,,,,,,,,,,,,,12/12/2014,10/25/2017,Canada,ES_0092897_PDV50HIP_11102017102424_70160927
2306243,A.O. Smith Corporation,John Wood,John Wood,PDV50N,,Gas Storage,Natural Gas,Power Direct Vent,50,50.6,69.9,18,2,3,,,,45000,,,,,,,,,,,,,,,,,,,,,08/08/2012,10/25/2017,Canada,ES_0092897_PDV50N_11102017102424_70160927
2335062,A.O. Smith Corporation,John Wood,PDV50N 30*,PDV50N 30*,,Gas Storage,"Propane, Natural Gas",Power Direct Vent,50,50.6,69.9,18,2,3,,,,45000,0.72,22497,,81,,,0.86,,,,,,,,,,,22,67.5,22,03/01/2019,03/22/2019,Canada,ES_0092897_PDV50N 30*_03212019042731_70215398
2306244,A.O. Smith Corporation,John Wood,John Wood,PDV50P,,Gas Storage,Propane,Power Direct Vent,50,50.6,69.9,18,2,3,,,,45000,,,,,,,,,,,,,,,,,,,,,08/08/2012,10/25/2017,Canada,ES_0092897_PDV50P_11102017102424_70160927
2306254,A.O. Smith Corporation,John Wood,John Wood,PDV75N,,Gas Storage,Natural Gas,Power Direct Vent,75,52.4,72.3,22,3,4,,,,72000,,,,,,,,,,,,,,,,,,,,,12/12/2014,10/25/2017,Canada,ES_0092897_PDV75N_11102017102424_70160927
2335064,A.O. Smith Corporation,John Wood,PDV75N 30*,PDV75N 30*,,Gas Storage,"Propane, Natural Gas",Power Direct Vent,75,61.3,70.6,22,3,4,,,,72000,0.68,24046,,129,,,0.78,,,,,,,,,,,26,70.6,26,03/01/2019,03/22/2019,Canada,ES_0092897_PDV75N 30*_03212019042731_70215398
2306255,A.O. Smith Corporation,John Wood,John Wood,PDV75P,,Gas Storage,Propane,Power Direct Vent,75,52.4,72.3,22,3,4,,,,72000,,,,,,,,,,,,,,,,,,,,,12/12/2014,10/25/2017,Canada,ES_0092897_PDV75P_11102017102424_70160927
