ENERGY STAR Unique ID,Brand Name,Model Number,Additional Model Information,Type,Annual Energy Use (kWh/yr),US Federal Standard (kWh/yr),% Better than US Federal Standard (kWh/yr),Energy Factor (EF),Water Use (gallons/cycle),US Federal Standard (gallons/cycle),% Better than US Federal Standard (gallons/cycle),Connected Functionality,Connects Using,Communication Standard Application Layer,Direct on-premises Open-standard Based Interconnection,Date Available On Market, Date Certified,Markets,CB Model Identifier,Meets ENERGY STAR Most Efficient 2019 Criteria
2248721,Bosch,SHV68T5***,,Standard,259,307,16,,2.9,5,42,No,,,,05/01/2013,01/20/2015,"United States, Canada",ES_31649_SHV68T5***_01202015121926_9119204,No
2248720,Bosch,SHV68TL***,,Standard,259,307,16,,2.9,5,42,No,,,,05/01/2013,01/20/2015,"United States, Canada",ES_31649_SHV68TL***_01202015121926_7859421,No
2248519,Bosch,SHV7PT5***,,Standard,259,307,16,,2.9,5,42,No,,,,05/01/2013,02/27/2013,"United States, Canada",ES_31649_SHV7PT5***_10232013140817_3062708,No
2280434,Bosch,SHV863WB**,",SHV863WB**,First ""*"" is for the color, 2nd ""*"" is for location",Standard,269,307,12,,2.9,5,42,No,,,,11/09/2016,09/30/2016,"United States, Canada",ES_31649_SHV863WB**_09212016141405_8049600,No
2280431,Bosch,SHV863WD**,",SHV863WD**,First ""*"" is for the color, 2nd ""*"" is for location",Standard,269,307,12,,2.9,5,42,No,,,,11/09/2016,09/30/2016,"United States, Canada",ES_31649_SHV863WD**_09212016141405_5493733,No
2303167,Bosch,SHV865WG3N,",SHV865WG3N,The screen printing is different for the control panels.(Cosmetic not functional)""",Standard,269,307,12,,2.9,5,42,No,,,,08/30/2017,09/30/2016,"United States, Canada",ES_31649_SHV865WG3N_08302017151043_3685572,No
2282873,Bosch,SHV878WD#*,",SHV878WD#*,""#"" is for the color,  ""*"" is for location",Standard,269,307,12,,2.9,5,42,No,,,,11/09/2016,10/26/2016,"United States, Canada",ES_31649_SHV878WD#*_10272016211527_108097,No
2284107,Bosch,SHV88PW5#*,,Standard,269,307,12,,2.9,5,42,No,,,,11/09/2016,11/15/2016,"United States, Canada",ES_31649_SHV88PW5#*_10272016145413_7265878,No
2283191,Bosch,SHV89PW5#*,,Standard,269,307,12,,2.9,5,42,No,,,,11/09/2016,11/02/2016,"United States, Canada",ES_31649_SHV89PW5#*_10272016203539_6752588,No
2296727,Bosch,SHV89PW7#*,,Standard,269,307,12,,2.9,5,42,No,,,,05/01/2017,05/30/2017,"United States, Canada",ES_31649_SHV89PW7#*_05302017080726_9377253,No
2248715,Bosch,SHV8PT5***,,Standard,259,307,16,,2.9,5,42,No,,,,05/01/2013,12/30/2014,"United States, Canada",ES_31649_SHV8PT5***_12302014211511_7246347,No
2248702,Bosch,SHV9PT5***,,Standard,239,307,22,,2.9,5,42,No,,,,07/26/2013,07/30/2013,"United States, Canada",ES_31649_SHV9PT5***_10232013135144_6393991,No
2319358,Bosch,SHVM4A****,,Standard,269,307,12,,3.2,5,36,No,,,,05/21/2018,04/13/2016,"United States, Canada",ES_31649_SHVM4A****_04112018202505_8054620,No
2280423,Bosch,SHVM63W5**,",SHVM63W5**,First ""*"" is for the color, 2nd ""*"" is for location",Standard,269,307,12,,2.9,5,42,No,,,,11/09/2016,09/30/2016,"United States, Canada",ES_31649_SHVM63W5**_09212016141405_6698092,No
2282870,Bosch,SHVM78W5#*,",SHVM78W5#*,""#"" is for the color,  ""*"" is for location",Standard,269,307,12,,2.9,5,42,No,,,,11/09/2016,10/26/2016,"United States, Canada",ES_31649_SHVM78W5#*_10272016211527_7915744,No
2286748,Bosch,SHVM98W7#*,,Standard,269,307,12,,2.9,5,42,No,,,No,11/16/2016,12/21/2016,"United States, Canada",ES_31649_SHVM98W7#*_12052016214025_2683816,No
2248710,Bosch,SHX3AR5*UC,,Standard,269,307,12,,3.2,5,36,No,,,,04/15/2011,12/30/2014,"United States, Canada",ES_31649_SHX3AR5*UC_12302014160021_15794,No
2248709,Bosch,SHX3AR7*UC,,Standard,269,307,12,,3.2,5,36,No,,,,04/15/2011,12/30/2014,"United States, Canada",ES_31649_SHX3AR7*UC_12302014160021_8125405,No
2263994,Bosch,SHX4AT5***,,Standard,269,307,12,,3.2,5,36,No,,,,05/29/2013,04/13/2016,"United States, Canada",ES_31649_SHX4AT5***_04052016172150_6676431,No
2263993,Bosch,SHX4AT7***,,Standard,269,307,12,,3.2,5,36,No,,,,05/29/2013,04/13/2016,"United States, Canada",ES_31649_SHX4AT7***_04052016172150_3735620,No
2263992,Bosch,SHX4ATF***,,Standard,269,307,12,,3.2,5,36,No,,,,05/29/2013,04/13/2016,"United States, Canada",ES_31649_SHX4ATF***_04052016172150_3274804,No
2248672,Bosch,SHX53T5***,,Standard,259,307,16,,2.9,5,42,No,,,,05/06/2013,01/19/2015,"United States, Canada",ES_31649_SHX53T5***_01202015103559_9747938,No
2251525,Bosch,SHX53TB***,,Standard,259,307,16,,2.9,5,42,No,,,,05/06/2013,01/19/2015,"United States, Canada",ES_31649_SHX53TB***_10282015182753_683252,No
2248670,Bosch,SHX53TL***,,Standard,259,307,16,,2.9,5,42,No,,,,05/06/2013,01/19/2015,"United States, Canada",ES_31649_SHX53TL***_01202015103559_8285351,No
2248743,Bosch,SHX5AV5***,,Standard,269,307,12,,3.2,5,36,No,,,,04/15/2015,01/29/2015,"United States, Canada",ES_31649_SHX5AV5***_01292015104402_7791062,No
2251523,Bosch,SHX5AVB***,,Standard,269,307,12,,3.2,5,36,No,,,,04/15/2015,01/29/2015,"United States, Canada",ES_31649_SHX5AVB***_10282015180135_9669458,No
2256625,Amana,ADB1100AW**,,Standard,270,307,12,,3.14,5,37,No,,,,04/08/2013,01/13/2016,"United States, Canada",ES_22856_ADB1100AW**_01132016172200_5720275,No
2257043,Amana,ADB1300AF**,,Standard,270,307,12,,3.5,5,30,No,,,,01/26/2016,01/20/2016,"United States, Canada",ES_22856_ADB1300AF**_01202016211350_4430782,No
2286983,Amana,ADB1400AG**,,Standard,270,307,12,,3.5,5,30,No,,,,02/01/2017,12/26/2016,"United States, Canada",ES_22856_ADB1400AG**_12262016213851_8331473,No
2256626,Amana,ADB1500AD**,,Standard,270,307,12,,2.95,5,41,No,,,,01/26/2015,01/13/2016,"United States, Canada",ES_22856_ADB1500AD**_01132016173022_6222221,No
2256627,Amana,ADB1700AD**,,Standard,270,307,12,,2.95,5,41,No,,,,01/26/2015,01/13/2016,"United States, Canada",ES_22856_ADB1700AD**_01132016173655_6615173,No
2300535,Asko,DBI652*,,Standard,235,307,23,,3.5,5,30,No,,,,08/01/2017,07/19/2017,"United States, Canada",ES_0031672_DBI652*_07252017033545_70137149,No
2300537,Asko,DBI663*,,Standard,235,307,23,,3.2,5,36,No,,,,08/01/2017,07/19/2017,"United States, Canada",ES_0031672_DBI663*_07252017033545_70137149,Yes
2300539,Asko,DBI664*,,Standard,235,307,23,,3.2,5,36,No,,,,08/01/2017,07/19/2017,"United States, Canada",ES_0031672_DBI664*_07252017033545_70137149,Yes
2300541,Asko,DBI675*,,Standard,235,307,23,,3.2,5,36,No,,,,08/01/2017,07/19/2017,"United States, Canada",ES_0031672_DBI675*_07252017033545_70137149,Yes
2300536,Asko,DFI652*,,Standard,235,307,23,,3.5,5,30,No,,,,08/01/2017,07/19/2017,"United States, Canada",ES_0031672_DFI652*_07252017033545_70137149,No
2300538,Asko,DFI663*,,Standard,235,307,23,,3.2,5,36,No,,,,08/01/2017,07/19/2017,"United States, Canada",ES_0031672_DFI663*_07252017033545_70137149,Yes
2300540,Asko,DFI664*,,Standard,235,307,23,,3.2,5,36,No,,,,08/01/2017,07/19/2017,"United States, Canada",ES_0031672_DFI664*_07252017033545_70137149,Yes
2300542,Asko,DFI675*,,Standard,235,307,23,,3.2,5,36,No,,,,08/01/2017,07/19/2017,"United States, Canada",ES_0031672_DFI675*_07252017033545_70137149,Yes
2309487,Asko,DOD651*,,Standard,235,307,23,,3.5,5,30,No,,,,04/01/2018,01/23/2018,"United States, Canada",ES_1123023_DOD651*_01242018024337_70171748,No
2303596,Avanti,DW1831D0WE,,Standard,234,307,24,,3.1,5,38,No,,,,09/12/2017,09/14/2017,"United States, Canada",ES_92257_DW1831D0WE_09142017192034_6834230,No
2303597,Avanti,DW1832D1BE,,Standard,234,307,24,,3.1,5,38,No,,,,09/12/2017,09/14/2017,"United States, Canada",ES_92257_DW1832D1BE_09142017192045_6845741,No
2303598,Avanti,DW1833D3SE,,Standard,234,307,24,,3.1,5,38,No,,,,09/12/2017,09/14/2017,"United States, Canada",ES_92257_DW1833D3SE_09142017192058_6858374,No
2253924,Beko,DDN25400*,,Standard,255,307,17,,3.13,5,37,No,,,,03/01/2016,11/23/2015,"United States, Canada",ES_1036108_DDN25400*_11302015142859_9975651,No
2308313,Beko,DDN25401*,,Standard,234,307,24,,2.66,5,47,No,,,,11/15/2017,12/20/2017,"United States, Canada",ES_1036108_DDN25401*_12222017220545_0345335,Yes
2253937,Beko,DDS25840*,,Standard,220,307,28,,3.07,5,39,No,,,,01/01/2016,11/30/2015,"United States, Canada",ES_1036108_DDS25840*_11302015155408_1759607,Yes
2320774,Beko,DDS25841****,,Standard,220,307,28,,2.4,5,52,No,,,,06/01/2018,06/01/2018,"United States, Canada",ES_1036108_DDS25841****_06012018181152_6712689,Yes
2253923,Beko,DDT25400**,",DDT25400*,",Standard,255,307,17,,3.13,5,37,No,,,,03/01/2016,11/23/2015,"United States, Canada",ES_1036108_DDT25400**_11302015142859_7218955,No
2308316,Beko,DDT25401**,,Standard,234,307,24,,2.66,5,47,No,,,,11/15/2017,12/20/2017,"United States, Canada",ES_1036108_DDT25401**_12222017220631_0391109,Yes
2253933,Beko,DDT28410*,,Standard,256,307,17,,2.4,5,52,No,,,,03/01/2016,11/30/2015,"United States, Canada",ES_1036108_DDT28410*_11302015153651_5057473,No
2253928,Beko,DDT28430**,",DDT28430*,",Standard,225,307,27,,2.4,5,52,No,,,,03/01/2016,11/19/2015,"United States, Canada",ES_1036108_DDT28430**_11172015125731_5835055,Yes
2253658,Beko,DDT29430*,,Standard,256,307,17,,2.35,5,53,No,,,,01/01/2016,11/25/2015,"United States, Canada",ES_1036108_DDT29430*_11172015144114_7299158,No
2263673,Beko,DDT29430**,,Standard,256,307,17,,2.35,5,53,No,,,,01/01/2016,11/25/2015,"United States, Canada",ES_1036108_DDT29430**_04042016144117_4252511,No
2320376,Beko,DDT36430***,,Standard,225,307,27,,2.36,5,53,No,,,,08/01/2018,05/23/2018,"United States, Canada",ES_1036108_DDT36430***_05232018170639_5199291,Yes
2308285,Beko,DDT38530***,,Standard,225,307,27,,2.36,5,53,No,,,,12/29/2017,12/20/2017,"United States, Canada",ES_1036108_DDT38530**_12222017203213_4733013,Yes
2308254,Beko,DDT38530** WS,,Standard,256,307,17,,3,5,40,No,,,,12/29/2017,12/20/2017,"United States, Canada",ES_1036108_DDT38530** WS_12222017173816_4296949,No
2310612,Beko,DDT39432***,,Standard,225,307,27,,2.37,5,53,No,,,,03/26/2018,02/13/2018,"United States, Canada",ES_1036108_DDT39432***_02132018200117_2077101,Yes
2253922,Beko,DIN25400,,Standard,255,307,17,,3.13,5,37,No,,,,03/01/2016,11/23/2015,"United States, Canada",ES_1036108_DIN25400_11302015142859_3125391,No
2308315,Beko,DIN25401,,Standard,234,307,24,,2.66,5,47,No,,,,11/15/2017,12/20/2017,"United States, Canada",ES_1036108_DIN25401_12222017220710_0430470,Yes
2253938,Beko,DIS25840,,Standard,220,307,28,,3.07,5,39,No,,,,01/01/2016,11/30/2015,"United States, Canada",ES_1036108_DIS25840_11302015155408_4269662,Yes
2320775,Beko,DIS25841,,Standard,220,307,28,,2.4,5,52,No,,,,06/01/2018,06/01/2018,"United States, Canada",ES_1036108_DIS25841_06012018181217_6737856,Yes
2253925,Beko,DIT25400,,Standard,255,307,17,,3.13,5,37,No,,,,03/01/2016,11/23/2015,"United States, Canada",ES_1036108_DIT25400_11302015142859_1208760,No
2308314,Beko,DIT25401,,Standard,234,307,24,,2.66,5,47,No,,,,11/15/2017,12/20/2017,"United States, Canada",ES_1036108_DIT25401_12222017220753_0473182,Yes
2253934,Beko,DIT28410,,Standard,256,307,17,,2.4,5,52,No,,,,03/01/2016,11/30/2015,"United States, Canada",ES_1036108_DIT28410_11302015153651_7110978,No
2253930,Beko,DIT28430,,Standard,225,307,27,,2.4,5,52,No,,,,03/01/2016,11/19/2015,"United States, Canada",ES_1036108_DIT28430_11172015125731_7097245,Yes
2253657,Beko,DIT29430,,Standard,256,307,17,,2.35,5,53,No,,,,01/01/2016,11/25/2015,"United States, Canada",ES_1036108_DIT29430_11172015144114_280420,No
2308286,Beko,DIT38530,,Standard,225,307,27,,2.36,5,53,No,,,,12/29/2017,12/20/2017,"United States, Canada",ES_1036108_DIT38530_12222017203327_4807273,Yes
2310613,Beko,DIT39432,,Standard,225,307,27,,2.37,5,53,No,,,,03/26/2018,02/13/2018,"United States, Canada",ES_1036108_DIT39432_02132018200156_2116091,Yes
2253921,Beko,DUT25400*,,Standard,255,307,17,,3.13,5,37,No,,,,03/01/2016,11/23/2015,"United States, Canada",ES_1036108_DUT25400*_11302015142859_217379,No
2308317,Beko,DUT25401**,,Standard,234,307,24,,2.66,5,47,No,,,,11/15/2017,12/20/2017,"United States, Canada",ES_1036108_DUT25401**_12222017221204_0724796,Yes
2253929,Beko,DUT28430*,,Standard,225,307,27,,2.4,5,52,No,,,,03/01/2016,11/19/2015,"United States, Canada",ES_1036108_DUT28430*_11172015125731_2283425,Yes
2298986,GE Profile,PDT85***L***,,Standard,270,307,12,,3.5,5,30,No,,,,08/01/2017,07/04/2017,"United States, Canada",ES_1123206_PDT85***L***_07042017110503_70144645,No
2288702,Gorenje,GV65160XXLCUS,,Standard,199,307,35,,3.5,5,30,No,,,,01/01/2017,01/17/2017,"United States, Canada",ES_1123023_GV65160XXLCUS_01172017105319_70117976,No
2288703,Gorenje,GV67260XXLCUS,,Standard,199,307,35,,3.5,5,30,No,,,,01/01/2017,01/17/2017,"United States, Canada",ES_1123023_GV67260XXLCUS_01172017105319_70117976,No
2288704,Gorenje,GV67261XXLCUS,,Standard,199,307,35,,3.5,5,30,No,,,,01/01/2017,01/17/2017,"United States, Canada",ES_1123023_GV67261XXLCUS_01172017105319_70117976,No
2313026,Haier,QDT12***L***,,Standard,270,307,12,,3.5,5,30,No,,,,06/30/2018,03/19/2018,"United States, Canada",ES_1123206_QDT12***L***_03212018035648_70177160,No
2332098,HESTAN,KDW24,",KDW24-OV,; ,KDW24-XX,",Standard,235,307,23,,2.8,5,44,No,,,No,10/08/2018,12/10/2018,"United States, Canada",ES_1141446_KDW24_10152018122116_5915582,No
2297460,Insignia,NS-DWH2SS8,",NS-DWH1SS9,; ,NS-DWH1WH9,; ,NS-DWH2BS8,; ,NS-DWR2BS8,; ,NS-DWR2SS8,; ,NS-DWR2WH8,",Standard,249,307,19,,3.5,5,30,No,,,,06/12/2017,06/12/2017,"United States, Canada",ES_1059185_NS-DWH2SS8_06132017084037_3237364,No
2262552,Inter-IKEA Systems B.V.,IDF320PAF**,,Standard,270,307,12,,3.5,5,30,No,,,,04/04/2016,03/17/2016,"United States, Canada",ES_1092750_IDF320PAF**_03172016215046_1446883,No
2286980,Inter-IKEA Systems B.V.,IDF330PAG**,,Standard,270,307,12,,3.5,5,30,No,,,,02/01/2017,12/26/2016,"United States, Canada",ES_1092750_IDF330PAG**_12262016163630_0190435,No
2291415,Inter-IKEA Systems B.V.,IDT830SAG**,,Standard,260,307,15,,2.95,5,41,No,,,,03/20/2017,02/24/2017,"United States, Canada",ES_1092750_IDT830SAG**_02242017210442_0282163,No
2312217,Inter-IKEA Systems B.V.,IDT870SAG**,,Standard,270,307,12,,3.5,5,30,No,,,,03/19/2018,03/06/2018,"United States, Canada",ES_1092750_IDT870SAG**_03062018142354_6234691,No
2312218,Inter-IKEA Systems B.V.,IDT930SAG**,,Standard,270,307,12,,3.5,5,30,No,,,,03/19/2018,03/06/2018,"United States, Canada",ES_1092750_IDT930SAG**_03062018142535_6335499,No
2256583,Inter-IKEA Systems B.V.,IUD7070D**,,Standard,260,307,15,,3.3,5,34,No,,,,08/18/2014,01/12/2016,"United States, Canada",ES_1092750_IUD7070D**_01132016003336_5216524,No
2256581,Inter-IKEA Systems B.V.,IUD7555D**,,Standard,260,307,15,,2.95,5,41,No,,,,08/18/2014,01/12/2016,"United States, Canada",ES_1092750_IUD7555D**_01132016001154_3914646,No
2256582,Inter-IKEA Systems B.V.,IUD8010D**,,Standard,260,307,15,,2.95,5,41,No,,,,08/18/2014,01/12/2016,"United States, Canada",ES_1092750_IUD8010D**_01132016001038_3838299,No
2256584,Inter-IKEA Systems B.V.,IUD8555D**,,Standard,260,307,15,,1.95,5,61,No,,,,09/22/2014,01/12/2016,"United States, Canada",ES_1092750_IUD8555D**_01132016004307_5787981,No
2256576,Jenn-Air,JDB8500AW**,,Standard,260,307,15,,2.9,5,42,No,,,,01/28/2013,01/12/2016,"United States, Canada",ES_22856_JDB8500AW**_01122016222604_7564322,No
2256577,Jenn-Air,JDB9000CW**,,Standard,270,307,12,,3.3,5,34,No,,,,02/09/2015,01/12/2016,"United States, Canada",ES_22856_JDB9000CW**_01122016223625_8185799,No
2256578,Jenn-Air,JDB9200CW**,,Standard,270,307,12,,3.3,5,34,No,,,,02/09/2015,01/12/2016,"United States, Canada",ES_22856_JDB9200CW**_01122016223511_8111487,No
2256579,Jenn-Air,JDB9800CW**,,Standard,270,307,12,,3.4,5,32,No,,,,02/09/2015,01/12/2016,"United States, Canada",ES_22856_JDB9800CW**_01122016225044_9044819,No
2298459,Jenn-Air,JDTSS243G**,,Standard,270,307,12,,3.5,5,30,No,,,,07/03/2017,06/26/2017,"United States, Canada",ES_22856_JDTSS243G**_06262017124424_1064465,No
2298460,Jenn-Air,JDTSS244G**,,Standard,270,307,12,,3.5,5,30,No,,,,07/03/2017,06/26/2017,"United States, Canada",ES_22856_JDTSS244G**_06262017124436_1076455,No
2298461,Jenn-Air,JDTSS245G**,,Standard,270,307,12,,3.5,5,30,No,,,,07/03/2017,06/26/2017,"United States, Canada",ES_22856_JDTSS245G**_06262017124456_1096262,No
2298462,Jenn-Air,JDTSS246G**,,Standard,270,307,12,,3.5,5,30,No,,,,07/03/2017,06/26/2017,"United States, Canada",ES_22856_JDTSS246G**_06262017124510_1110389,No
2325752,Jenn-Air,JDTSS247H**,,Standard,270,307,12,,3.5,5,30,No,,,,09/24/2018,08/23/2018,"United States, Canada",ES_22856_JDTSS247H**_09122018151909_5549350,No
2256550,Kenmore,1241*N***,,Standard,260,307,15,,2.65,5,47,No,,,,09/15/2014,01/12/2016,"United States, Canada",ES_15649_1241*N***_01122016185226_4746309,No
2260997,Kenmore,1276*K***,,Standard,260,307,15,,2.9,5,42,No,,,,03/18/2013,02/29/2016,"United States, Canada",ES_15649_1276*K***_02292016173057_7057442,No
2256547,Kenmore,1277*K***,,Standard,260,307,15,,2.9,5,42,No,,,,03/18/2013,01/12/2016,"United States, Canada",ES_15649_1277*K***_01122016182852_3332904,No
2260998,Kenmore,1278*K***,,Standard,260,307,15,,2.9,5,42,No,,,,03/18/2013,02/29/2016,"United States, Canada",ES_15649_1278*K***_02292016173351_7231716,No
2256549,Kenmore,1279*K***,,Standard,260,307,15,,2.9,5,42,No,,,,03/18/2013,01/12/2016,"United States, Canada",ES_15649_1279*K***_01122016182827_3307946,No
2260999,Kenmore,1280*K***,,Standard,260,307,15,,2.9,5,42,No,,,,03/18/2013,02/29/2016,"United States, Canada",ES_15649_1280*K***_02292016173433_7273253,No
2261000,Kenmore,1281*K***,,Standard,260,307,15,,2.9,5,42,No,,,,09/09/2013,02/29/2016,"United States, Canada",ES_15649_1281*K***_02292016173129_7089403,No
2261001,Kenmore,1283*K***,,Standard,260,307,15,,2.9,5,42,No,,,,09/09/2013,02/29/2016,"United States, Canada",ES_15649_1283*K***_02292016173316_7196315,No
2250966,Kenmore,1300*N***,,Standard,270,307,12,,3.5,5,30,No,,,,12/07/2015,10/20/2015,"United States, Canada",ES_15649_1300*N***_10202015222444_9884987,No
2256551,Kenmore,1309*N***,,Standard,260,307,15,,2.65,5,47,No,,,,06/16/2014,01/12/2016,"United States, Canada",ES_15649_1309*N***_01122016185254_4774422,No
2256552,Kenmore,1320*N***,,Standard,260,307,15,,2.65,5,47,No,,,,09/15/2014,01/12/2016,"United States, Canada",ES_15649_1320*N***_01122016185316_4796550,No
2256555,Kenmore,1322*N***,,Standard,270,307,12,,2.95,5,41,No,,,,06/16/2014,01/12/2016,"United States, Canada",ES_15649_1322*N***_01122016190250_5370945,No
2261002,Kenmore,1325*K***,,Standard,253,307,18,,2.9,5,42,No,,,,07/08/2011,02/29/2016,"United States, Canada",ES_15649_1325*K***_02292016175440_8480154,No
2256556,Kenmore,1340*N***,,Standard,270,307,12,,2.95,5,41,No,,,,06/16/2014,01/12/2016,"United States, Canada",ES_15649_1340*N***_01122016190510_5510682,No
2256553,Kenmore,1347*N***,,Standard,260,307,15,,2.65,5,47,No,,,,06/16/2014,01/12/2016,"United States, Canada",ES_15649_1347*N***_01122016185148_4708846,No
2256554,Kenmore,1349*N***,,Standard,260,307,15,,2.65,5,47,No,,,,09/15/2014,01/12/2016,"United States, Canada",ES_15649_1349*N***_01122016185113_4673623,No
2256557,Kenmore,1354*N***,,Standard,270,307,12,,2.95,5,41,No,,,,06/16/2014,01/12/2016,"United States, Canada",ES_15649_1354*N***_01122016190357_5437676,No
2256558,Kenmore,1369*N***,,Standard,270,307,12,,2.95,5,41,No,,,,06/16/2014,01/12/2016,"United States, Canada",ES_15649_1369*N***_01122016190442_5482828,No
2286981,Kenmore,1380*N***,,Standard,270,307,12,,3.5,5,30,No,,,,02/01/2017,12/26/2016,"United States, Canada",ES_15649_1380*N***_12262016200820_2900359,No
2250967,Kenmore,1442*N***,,Standard,270,307,12,,3.5,5,30,No,,,,12/07/2015,10/20/2015,"United States, Canada",ES_15649_1442*N***_10202015222535_9935776,No
2270220,Kenmore,1452*N***,,Standard,270,307,12,,3.5,5,30,No,,,,07/04/2016,06/20/2016,"United States, Canada",ES_15649_1452*N***_06212016161603_5763067,No
2285130,Kenmore,1454*N***,,Standard,270,307,12,,3.5,5,30,No,,,,12/12/2016,12/01/2016,"United States, Canada",ES_15649_1454*N***_12012016190609_9169925,No
2270221,Kenmore,1456*N***,,Standard,270,307,12,,3.5,5,30,No,,,,07/04/2016,06/20/2016,"United States, Canada",ES_15649_1456*N***_06212016161734_5854882,No
2257713,Kenmore,1457*N***,,Standard,270,307,12,,3.5,5,30,No,,,,02/16/2016,02/02/2016,"United States, Canada",ES_15649_1457*N***_02032016002219_8939662,No
2305126,Kenmore,1467#,,Standard,258,307,16,,2.9,5,42,No,,,,11/15/2017,10/16/2017,"United States, Canada",ES_1118034_1467#_10172017115726_70159098,No
2279693,Kenmore,1469#,,Standard,258,307,16,,2.8,5,44,No,,,,09/12/2016,09/20/2016,"United States, Canada",ES_0015649_1469#_09192016015629_6666666_,No
2256559,Kenmore,1470*N***,,Standard,270,307,12,,3.5,5,30,No,,,,07/13/2015,01/12/2016,"United States, Canada",ES_15649_1470*N***_01122016191654_6214825,No
2296736,Kenmore,1471*N***,,Standard,270,307,12,,3.5,5,30,No,,,,07/01/2017,05/30/2017,"United States, Canada",ES_15649_1471*N***_05302017165415_3255121,No
2256560,Kenmore,1474*N***,,Standard,270,307,12,,3.5,5,30,No,,,,07/13/2015,01/12/2016,"United States, Canada",ES_15649_1474*N***_01122016192315_6595214,No
2256561,Kenmore,1475*N***,,Standard,270,307,12,,3.5,5,30,No,,,,07/13/2015,01/12/2016,"United States, Canada",ES_15649_1475*N***_01122016192643_6803605,No
2256563,Kenmore,1476*N***,,Standard,270,307,12,,3.5,5,30,No,,,,07/13/2015,01/12/2016,"United States, Canada",ES_15649_1476*N***_01122016193328_7208222,No
2256562,Kenmore,1479*N***,,Standard,270,307,12,,3.5,5,30,No,,,,07/13/2015,01/12/2016,"United States, Canada",ES_15649_1479*N***_01122016192744_6864458,No
2263616,Kenmore,1481*N***,,Standard,270,307,12,,3.5,5,30,No,,,,05/02/2016,04/01/2016,"United States, Canada",ES_15649_1481*N***_04012016173432_2072324,No
2256564,Kenmore,1482*N***,,Standard,270,307,12,,3.5,5,30,No,,,,07/13/2015,01/12/2016,"United States, Canada",ES_15649_1482*N***_01122016193405_7245145,No
2256565,Kenmore,1483*N***,,Standard,270,307,12,,3.5,5,30,No,,,,07/13/2015,01/12/2016,"United States, Canada",ES_15649_1483*N***_01122016193438_7278278,No
2256081,Kenmore,1546****C,,Standard,261,307,15,,3.31,5,34,No,,,,01/29/2016,01/05/2016,United States,ES_15649_1546****C_01052016210337_7817197,No
2257275,Kenmore,1547****B,,Standard,261,307,15,,3.31,5,34,No,,,,05/25/2015,01/26/2016,United States,ES_15649_1547****B_01262016180504_1504797,No
2257276,Kenmore,1549****A,,Standard,268,307,13,,3.33,5,33,No,,,,09/15/2014,01/26/2016,United States,ES_15649_1549****A_01262016180859_1739659,No
2286982,Kenmore,1738*N***,,Standard,270,307,12,,3.5,5,30,No,,,,02/01/2017,12/26/2016,"United States, Canada",ES_15649_1738*N***_12262016200855_2935121,No
2253737,Kenmore,587.12332F01B,,Standard,270,307,12,,3.5,5,30,No,,,,11/25/2015,11/19/2015,"United States, Canada",ES_15649_587.12332F01B_11182015014957_70053079,No
2253732,Kenmore,587.12333F01B,,Standard,270,307,12,,3.5,5,30,No,,,,11/25/2015,11/19/2015,"United States, Canada",ES_15649_587.12333F01B_11182015014956_70053079,No
2253733,Kenmore,587.12339F01B,,Standard,270,307,12,,3.5,5,30,No,,,,11/25/2015,11/19/2015,"United States, Canada",ES_15649_587.12339F01B_11182015014956_70053079,No
2326642,Kenmore,587.146428J,,Standard,270,307,12,,3.5,5,30,No,,,,09/28/2018,09/28/2018,"United States, Canada",ES_1021080_587.146428J_10012018160337_9817122,No
2326644,Kenmore,587.146438J,,Standard,270,307,12,,3.5,5,30,No,,,,09/28/2018,09/28/2018,"United States, Canada",ES_1021080_587.146438J_10012018160409_9849297,No
2326643,Kenmore,587.146498J,,Standard,270,307,12,,3.5,5,30,No,,,,09/28/2018,09/28/2018,"United States, Canada",ES_1021080_587.146498J_10012018160430_9870936,No
2253719,Kenmore,587.14652201B,,Standard,270,307,12,,3.5,5,30,No,,,,11/25/2015,11/19/2015,"United States, Canada",ES_0015649_587.14652201B_11182015014850_70053076,No
2253720,Kenmore,587.14659201B,,Standard,270,307,12,,3.5,5,30,No,,,,11/25/2015,11/19/2015,"United States, Canada",ES_0015649_587.14659201B_11182015014850_70053076,No
2253722,Kenmore,587.14662201B,,Standard,270,307,12,,3.5,5,30,No,,,,11/25/2015,11/19/2015,"United States, Canada",ES_0015649_587.14662201B_11182015014850_70053076,No
2253724,Kenmore,587.14663201B　,,Standard,270,307,12,,3.5,5,30,No,,,,11/25/2015,11/19/2015,"United States, Canada",ES_0015649_587.14663201B　_11182015014850_70053076,No
2253723,Kenmore,587.14669201B,,Standard,270,307,12,,3.5,5,30,No,,,,11/25/2015,11/19/2015,"United States, Canada",ES_0015649_587.14669201B_11182015014850_70053076,No
2253721,Kenmore,587.14683201B　,,Standard,270,307,12,,3.5,5,30,No,,,,11/25/2015,11/19/2015,"United States, Canada",ES_0015649_587.14683201B　_11182015014850_70053076,No
2254111,Kenmore,587.1522****B,,Standard,230,307,25,,3.03,5,39,No,,,,01/29/2016,11/20/2015,United States,ES_15649_587.1522****B_12022015163131_3891845,No
2254088,Kenmore,587.1527****B,,Standard,239,307,22,,3.07,5,39,No,,,,01/29/2016,11/20/2015,United States,ES_15649_587.1527****B_11202015215447_6487227,No
