ENERGY STAR Unique ID,ENERGY STAR Partner,Brand Name,Model Name,Model Number,Additional Model Information,Product Type,Fuel Type,Efficiency (AFUE),Date Available On Market,Date Certified,Markets,CB Model Identifier,Can Integrate Hot Water Heating,Meets ENERGY STAR Most Efficient 2019 Criteria
2313294,HTP Comfort Solutions LLC,HTP,Elite Premier,EP-80,,Boiler,"Natural Gas,Propane Gas",96,01/28/2016,03/23/2018,"United States, Canada",ES_29975_EP-80_03232018170030_5821473,No,Yes
2225126,HTP Comfort Solutions LLC,HTP,PHR100-55,PHR100-55,,Boiler,"Natural Gas,Propane Gas",94,08/19/2009,11/14/2014,"United States, Canada",ES_29975_PHR100-55_11112014140239_5382501,Yes,No
2225127,HTP Comfort Solutions LLC,HTP,PHR130-55,PHR130-55,,Boiler,"Natural Gas,Propane Gas",93,08/19/2009,11/14/2014,"United States, Canada",ES_29975_PHR130-55_11112014140831_2129175,Yes,No
2225129,HTP Comfort Solutions LLC,HTP,PHR160-55,PHR160-55,,Boiler,"Natural Gas,Propane Gas",94,09/23/2010,11/14/2014,"United States, Canada",ES_29975_PHR160-55_10242014142022_7150384,Yes,No
2225139,HTP Comfort Solutions LLC,HTP,PHR199-55,PHR199-55,,Boiler,"Natural Gas,Propane Gas",93,10/05/2009,11/14/2014,"United States, Canada",ES_29975_PHR199-55_10242014142526_5546686,Yes,No
2313305,HTP Comfort Solutions LLC,HTP,Universal Fire Tube,UFT-100*,,Boiler,"Natural Gas,Propane Gas",95,06/11/2015,03/23/2018,"United States, Canada",ES_29975_UFT-100*_03232018170141_8798869,No,Yes
2313306,HTP Comfort Solutions LLC,HTP,Universal Fire Tube,UFT-120*,,Boiler,"Natural Gas,Propane Gas",95,01/21/2016,03/23/2018,"United States, Canada",ES_29975_UFT-120*_03232018170143_1928789,No,Yes
2313307,HTP Comfort Solutions LLC,HTP,Universal Fire Tube,UFT-140*,,Boiler,"Natural Gas,Propane Gas",95,01/21/2016,03/23/2018,"United States, Canada",ES_29975_UFT-140*_03232018170145_0357843,No,Yes
2313308,HTP Comfort Solutions LLC,HTP,Universal Fire Tube,UFT-175*,,Boiler,"Natural Gas,Propane Gas",95,11/20/2015,03/23/2018,"United States, Canada",ES_29975_UFT-175*_03232018170147_2407966,No,Yes
2313309,HTP Comfort Solutions LLC,HTP,Universal Fire Tube,UFT-199*,,Boiler,"Natural Gas,Propane Gas",96,11/20/2015,03/23/2018,"United States, Canada",ES_29975_UFT-199*_03232018170149_4981478,No,Yes
2313304,HTP Comfort Solutions LLC,HTP,Universal Fire Tube,UFT-80*,,Boiler,"Natural Gas,Propane Gas",95,06/11/2015,03/23/2018,"United States, Canada",ES_29975_UFT-80*_03232018170139_7305153,No,Yes
2313320,HTP Comfort Solutions LLC,HTP,UFT Combi,UFTC-140*,,Boiler,"Natural Gas,Propane Gas",96,09/28/2017,03/23/2018,"United States, Canada",ES_29975_UFTC-140*_03232018171705_2753465,No,Yes
2313321,HTP Comfort Solutions LLC,HTP,UFT Combi,UFTC-199*,,Boiler,"Natural Gas,Propane Gas",95,09/28/2017,03/23/2018,"United States, Canada",ES_29975_UFTC-199*_03232018171707_3768003,No,Yes
2323519,HTP Comfort Solutions LLC,Westinghouse,Combi,WBRCLP140F,,Boiler,Propane Gas,93,09/28/2017,07/31/2018,"United States, Canada",ES_29975_WBRCLP140F_07312018203843_2405506,Yes,No
2313317,HTP Comfort Solutions LLC,Westinghouse,Combi,WBRCLP140W,,Boiler,Propane Gas,96,09/28/2017,03/23/2018,"United States, Canada",ES_29975_WBRCLP140W_03232018171659_7583277,Yes,Yes
2323521,HTP Comfort Solutions LLC,Westinghouse,Combi,WBRCLP199F,,Boiler,Propane Gas,95,09/28/2017,07/31/2018,"United States, Canada",ES_29975_WBRCLP199F_07312018203848_5448339,Yes,Yes
2313319,HTP Comfort Solutions LLC,Westinghouse,Combi,WBRCLP199W,,Boiler,Propane Gas,95,09/28/2017,03/23/2018,"United States, Canada",ES_29975_WBRCLP199W_03232018171703_5642620,Yes,Yes
2323817,HTP Comfort Solutions LLC,Westinghouse,Combi,WBRCNG140F,,Boiler,Natural Gas,93,09/14/2015,11/05/2018,"United States, Canada",ES_29975_WBRCNG140F_08012018234645_4735881,Yes,No
2313316,HTP Comfort Solutions LLC,Westinghouse,Combi,WBRCNG140W,,Boiler,Natural Gas,96,09/28/2017,12/18/2018,"United States, Canada",ES_29975_WBRCNG140W_03232018171657_5488943,Yes,Yes
2323520,HTP Comfort Solutions LLC,Westinghouse,Combi,WBRCNG199F,,Boiler,Natural Gas,95,09/28/2017,07/31/2018,"United States, Canada",ES_29975_WBRCNG199F_07312018203846_2514973,Yes,Yes
2313318,HTP Comfort Solutions LLC,Westinghouse,Combi,WBRCNG199W,,Boiler,Natural Gas,95,09/28/2017,03/23/2018,"United States, Canada",ES_29975_WBRCNG199W_03232018171701_5740897,Yes,Yes
2313299,HTP Comfort Solutions LLC,Westinghouse,Premier,WBRE**080,,Boiler,"Natural Gas,Propane Gas",96,01/28/2016,03/23/2018,"United States, Canada",ES_29975_WBRE**080_03232018170040_9702004,No,Yes
2313300,HTP Comfort Solutions LLC,Westinghouse,Premier,WBRE**110,,Boiler,"Natural Gas,Propane Gas",96,11/25/2016,03/23/2018,"United States, Canada",ES_29975_WBRE**110_03232018170042_7815413,No,Yes
2313301,HTP Comfort Solutions LLC,Westinghouse,Premier,WBRE**150,,Boiler,"Natural Gas,Propane Gas",95,01/19/2016,03/23/2018,"United States, Canada",ES_29975_WBRE**150_03232018170044_6800875,No,Yes
2313302,HTP Comfort Solutions LLC,Westinghouse,Premier,WBRE**220,,Boiler,"Natural Gas,Propane Gas",95,01/20/2016,03/23/2018,"United States, Canada",ES_29975_WBRE**220_03232018170046_6135000,No,Yes
2313303,HTP Comfort Solutions LLC,Westinghouse,Premier,WBRE**299,,Boiler,"Natural Gas,Propane Gas",94,11/25/2015,03/23/2018,"United States, Canada",ES_29975_WBRE**299_03232018170048_8359847,No,No
2313330,HTP Comfort Solutions LLC,Westinghouse,High Efficiency Fire Tube,WBRLP055,,Boiler,Propane Gas,96,11/11/2017,03/23/2018,"United States, Canada",ES_29975_WBRLP055_03232018171730_1869104,No,Yes
2313332,HTP Comfort Solutions LLC,Westinghouse,High Efficiency Fire Tube,WBRLP080,,Boiler,Propane Gas,96,11/11/2011,03/23/2018,"United States, Canada",ES_29975_WBRLP080_03232018171734_4507872,No,Yes
2313334,HTP Comfort Solutions LLC,Westinghouse,High Efficiency Fire Tube,WBRLP110,,Boiler,Propane Gas,95,11/11/2011,03/23/2018,"United States, Canada",ES_29975_WBRLP110_03232018171738_1432019,No,Yes
2313336,HTP Comfort Solutions LLC,Westinghouse,High Efficiency Fire Tube,WBRLP155,,Boiler,Propane Gas,95,07/12/2012,03/23/2018,"United States, Canada",ES_29975_WBRLP155_03232018171742_6579041,No,Yes
2323518,HTP Comfort Solutions LLC,Westinghouse,High Efficiency Fire Tube,WBRLP199,,Boiler,Propane Gas,95,07/12/2012,07/31/2018,"United States, Canada",ES_29975_WBRLP199_07312018203709_9022117,No,Yes
2313338,HTP Comfort Solutions LLC,Westinghouse,High Efficiency Fire Tube,WBRLP285,,Boiler,Propane Gas,95,07/12/2012,03/23/2018,"United States, Canada",ES_29975_WBRLP285_03232018171746_0994934,No,Yes
2313329,HTP Comfort Solutions LLC,Westinghouse,High Efficiency Fire Tube,WBRNG055,,Boiler,Natural Gas,96,11/11/2017,03/23/2018,"United States, Canada",ES_29975_WBRNG055_03232018171728_9503335,No,Yes
2313331,HTP Comfort Solutions LLC,Westinghouse,High Efficiency Fire Tube,WBRNG080,,Boiler,Natural Gas,96,11/11/2011,03/23/2018,"United States, Canada",ES_29975_WBRNG080_03232018171732_3570563,No,Yes
2313333,HTP Comfort Solutions LLC,Westinghouse,High Efficiency Fire Tube,WBRNG110,,Boiler,Natural Gas,95,11/11/2011,03/23/2018,"United States, Canada",ES_29975_WBRNG110_03232018171736_9066250,No,Yes
2313335,HTP Comfort Solutions LLC,Westinghouse,High Efficiency Fire Tube,WBRNG155,,Boiler,Natural Gas,95,07/12/2012,03/23/2018,"United States, Canada",ES_29975_WBRNG155_03232018171740_5085325,No,Yes
2323517,HTP Comfort Solutions LLC,Westinghouse,High Efficiency Fire Tube,WBRNG199,,Boiler,Natural Gas,95,07/12/2012,07/31/2018,"United States, Canada",ES_29975_WBRNG199_07312018203707_3372753,No,Yes
2313337,HTP Comfort Solutions LLC,Westinghouse,High Efficiency Fire Tube,WBRNG285,,Boiler,Natural Gas,95,07/12/2012,03/23/2018,"United States, Canada",ES_29975_WBRNG285_03232018171745_8977829,No,Yes
2313310,HTP Comfort Solutions LLC,Westinghouse,Medium Mass Boiler,WBRU**080*,,Boiler,"Natural Gas,Propane Gas",95,06/11/2015,03/23/2018,"United States, Canada",ES_29975_WBRU**080*_03232018170150_7870633,No,Yes
2313311,HTP Comfort Solutions LLC,Westinghouse,Medium Mass Boiler,WBRU**100*,,Boiler,"Natural Gas,Propane Gas",95,06/11/2015,03/23/2018,"United States, Canada",ES_29975_WBRU**100*_03232018170152_1316198,No,Yes
2313312,HTP Comfort Solutions LLC,Westinghouse,Medium Mass Boiler,WBRU**120*,,Boiler,"Natural Gas,Propane Gas",95,01/21/2016,03/23/2018,"United States, Canada",ES_29975_WBRU**120*_03232018170154_2461250,No,Yes
2323658,"New Yorker Boiler Company, Inc.",New Yorker,GHE,GHE150CB,,Boiler,"Natural Gas,Propane Gas",95,08/01/2017,07/31/2018,United States,ES_1016199_GHE150CB_08012018000059_8742459,Yes,Yes
2328112,"New Yorker Boiler Company, Inc.",New Yorker,GHE-HB,GHE150HB,,Boiler,"Natural Gas,Propane Gas",95,10/01/2018,11/05/2018,United States,ES_1016199_GHE150HB_10192018200304_9389817,No,Yes
2323656,"New Yorker Boiler Company, Inc.",New Yorker,GHE,GHE180B,,Boiler,"Natural Gas,Propane Gas",95,04/17/2017,07/31/2018,United States,ES_1016199_GHE180B_08012018000054_2634963,No,Yes
2328037,"New Yorker Boiler Company, Inc.",New Yorker,GHE-HB,GHE180HB,,Boiler,"Natural Gas,Propane Gas",95,10/01/2018,10/18/2018,United States,ES_1016199_GHE180HB_10182018151440_9643508,No,Yes
2323659,"New Yorker Boiler Company, Inc.",New Yorker,GHE,GHE180M,,Boiler,"Natural Gas,Propane Gas",94,08/01/2017,07/31/2018,United States,ES_1016199_GHE180M_08012018000101_8295518,No,No
2328034,"New Yorker Boiler Company, Inc.",New Yorker,GHE-HB,GHE80HB,,Boiler,"Natural Gas,Propane Gas",95,10/01/2018,10/18/2018,United States,ES_1016199_GHE80HB_10182018151431_6697386,No,Yes
2313366,Noritz America Corporation,Noritz,CB180-DV,CB180-DV,,Boiler,"Natural Gas,Propane Gas",95,01/15/2016,03/23/2018,"United States, Canada",ES_1070591_CB180-DV_03232018173050_4895488,Yes,Yes
2313367,Noritz America Corporation,Noritz,CB199-DV,CB199-DV,,Boiler,"Natural Gas,Propane Gas",95,01/15/2016,03/23/2018,"United States, Canada",ES_1070591_CB199-DV_03232018173052_3565305,Yes,Yes
2313364,Noritz America Corporation,Noritz,NRCB180DV,NRCB180DV (GHQ-C2801WX-FF US),,Boiler,"Natural Gas,Propane Gas",95,09/01/2017,03/23/2018,"United States, Canada",ES_1070591_NRCB180DV (GHQ-C2801WX-FF US)_03232018173046_9574524,Yes,Yes
2313365,Noritz America Corporation,Noritz,NRCB199DV,NRCB199DV (GHQ-C3201WX-FF US),,Boiler,"Natural Gas,Propane Gas",95,09/01/2017,03/23/2018,"United States, Canada",ES_1070591_NRCB199DV (GHQ-C3201WX-FF US)_03232018173048_1624648,Yes,Yes
2313973,NY Thermal Inc.,NTI,FTV,FTV110,,Boiler,"Natural Gas,Propane Gas",95,02/03/2018,03/26/2018,"United States, Canada",ES_1016238_FTV110_03262018133131_0746731,No,Yes
2313975,NY Thermal Inc.,NTI,FTV,FTV110C,,Boiler,"Natural Gas,Propane Gas",95,02/03/2018,03/26/2018,"United States, Canada",ES_1016238_FTV110C_03262018133135_9187757,Yes,Yes
2313976,NY Thermal Inc.,NTI,FTV,FTV150,,Boiler,"Natural Gas,Propane Gas",95,02/03/2018,03/26/2018,"United States, Canada",ES_1016238_FTV150_03262018133137_7137634,No,Yes
2313977,NY Thermal Inc.,NTI,FTV,FTV150C,,Boiler,"Natural Gas,Propane Gas",95,02/03/2018,03/26/2018,"United States, Canada",ES_1016238_FTV150C_03262018133139_8883304,Yes,Yes
2313974,NY Thermal Inc.,NTI,FTV,FTV190,,Boiler,"Natural Gas,Propane Gas",95,02/03/2018,03/26/2018,"United States, Canada",ES_1016238_FTV190_03262018133133_7301167,No,Yes
2313978,NY Thermal Inc.,NTI,FTV,FTV190C,,Boiler,"Natural Gas,Propane Gas",95,02/03/2018,03/26/2018,"United States, Canada",ES_1016238_FTV190C_03262018133142_7356568,Yes,Yes
2329417,NY Thermal Inc.,NTI,Trinity,LX150,,Boiler,"Natural Gas,Propane Gas",93,01/30/2009,12/13/2018,"United States, Canada",ES_1016238_LX150_11092018222144_8556191,No,No
2329419,NY Thermal Inc.,NTI,Trinity,LX200,,Boiler,"Natural Gas,Propane Gas",93,01/30/2009,12/13/2018,"United States, Canada",ES_1016238_LX200_11092018222149_8162533,No,No
2329420,NY Thermal Inc.,NTI,Trinity,LX300,,Boiler,"Natural Gas,Propane Gas",93,07/14/2010,12/13/2018,"United States, Canada",ES_1016238_LX300_11092018222151_6657627,No,No
2329260,NY Thermal Inc.,NTI,Trinity,TFT110,,Boiler,"Natural Gas,Propane Gas",95,11/22/2011,12/18/2018,"United States, Canada",ES_1016238_TFT110_11062018203445_7974852,No,Yes
2329266,NY Thermal Inc.,NTI,Trinity,TFT154,,Boiler,"Natural Gas,Propane Gas",95,06/01/2016,12/18/2018,"United States, Canada",ES_1016238_TFT154_11062018203504_3751830,No,Yes
2329261,NY Thermal Inc.,NTI,Trinity,TFT155,,Boiler,"Natural Gas,Propane Gas",95,11/22/2011,12/18/2018,"United States, Canada",ES_1016238_TFT155_11062018203449_3437520,No,Yes
2329262,NY Thermal Inc.,NTI,Trinity,TFT175,,Boiler,"Natural Gas,Propane Gas",95,11/22/2011,12/18/2018,"United States, Canada",ES_1016238_TFT175_11062018203452_6741380,No,Yes
2329263,NY Thermal Inc.,NTI,Trinity,TFT200,,Boiler,"Natural Gas,Propane Gas",95,11/22/2011,12/18/2018,"United States, Canada",ES_1016238_TFT200_11062018203454_4156678,No,Yes
2329267,NY Thermal Inc.,NTI,Trinity,TFT201,,Boiler,"Natural Gas,Propane Gas",95,08/01/2018,11/06/2018,"United States, Canada",ES_1016238_TFT201_11062018203507_7088709,No,Yes
2329264,NY Thermal Inc.,NTI,Trinity,TFT250,,Boiler,"Natural Gas,Propane Gas",95,11/22/2011,12/18/2018,"United States, Canada",ES_1016238_TFT250_11062018203457_2825712,No,Yes
2313979,NY Thermal Inc.,NTI,Trinity,TFT285,,Boiler,"Natural Gas,Propane Gas",95,08/21/2017,03/26/2018,"United States, Canada",ES_1016238_TFT285_03262018133818_5970051,No,Yes
2329265,NY Thermal Inc.,NTI,Trinity,TFT300,,Boiler,"Natural Gas,Propane Gas",94,11/22/2011,12/18/2018,"United States, Canada",ES_1016238_TFT300_11062018203501_4210744,No,No
2329258,NY Thermal Inc.,NTI,Trinity,TFT60,,Boiler,"Natural Gas,Propane Gas",95,11/22/2011,12/18/2018,"United States, Canada",ES_1016238_TFT60_11062018203436_2665080,No,Yes
2329259,NY Thermal Inc.,NTI,Trinity,TFT85,,Boiler,"Natural Gas,Propane Gas",95,11/22/2011,12/18/2018,"United States, Canada",ES_1016238_TFT85_11062018203441_2512185,No,Yes
2329416,NY Thermal Inc.,NTI,Trinity,TI100,,Boiler,"Natural Gas,Propane Gas",93,10/01/2004,12/13/2018,"United States, Canada",ES_1016238_TI100_11092018222141_2569353,No,No
2329415,NY Thermal Inc.,NTI,Trinity,TI150,,Boiler,"Natural Gas,Propane Gas",93,10/01/2004,12/13/2018,"United States, Canada",ES_1016238_TI150_11092018222123_6792375,No,No
2329418,NY Thermal Inc.,NTI,Trinity,TI200,,Boiler,"Natural Gas,Propane Gas",93,10/01/2004,12/13/2018,"United States, Canada",ES_1016238_TI200_11092018222146_9875183,No,No
2329421,NY Thermal Inc.,NTI,Trinity,TS80,,Boiler,"Natural Gas,Propane Gas",93,06/18/2010,12/13/2018,"United States, Canada",ES_1016238_TS80_11092018222154_6024772,No,No
2329424,NY Thermal Inc.,NTI,Trinity,TX101,,Boiler,"Natural Gas,Propane Gas",94,03/12/2013,12/18/2018,"United States, Canada",ES_1016238_TX101_11092018223830_8248876,No,No
2329425,NY Thermal Inc.,NTI,Trinity,TX151,,Boiler,"Natural Gas,Propane Gas",94,03/12/2013,12/18/2018,"United States, Canada",ES_1016238_TX151_11092018223833_6536226,No,No
2329426,NY Thermal Inc.,NTI,Trinity,TX151C,,Boiler,"Natural Gas,Propane Gas",95,01/08/2016,12/18/2018,"United States, Canada",ES_1016238_TX151C_11092018223835_2315322,Yes,Yes
2329427,NY Thermal Inc.,NTI,Trinity,TX200,,Boiler,"Natural Gas,Propane Gas",94,07/03/2014,12/18/2018,"United States, Canada",ES_1016238_TX200_11092018223838_0112304,No,No
2329428,NY Thermal Inc.,NTI,Trinity,TX200C,,Boiler,"Natural Gas,Propane Gas",95,01/08/2016,12/18/2018,"United States, Canada",ES_1016238_TX200C_11092018223841_1256573,Yes,Yes
2324949,Rinnai America Corporation,Rinnai,M090S,M090S,,Boiler,"Natural Gas,Propane Gas",95,06/25/2018,08/28/2018,"United States, Canada",ES_97439_M090S_08282018152748_7614599,Yes,Yes
2325136,Rinnai America Corporation,Rinnai,M120C,M120C,,Boiler,"Natural Gas,Propane Gas",95,07/25/2018,08/31/2018,"United States, Canada",ES_97439_M120C_08312018153211_4476253,Yes,Yes
2325133,Rinnai America Corporation,Rinnai,M120S,M120S,,Boiler,"Natural Gas,Propane Gas",95,06/25/2018,08/31/2018,"United States, Canada",ES_97439_M120S_08312018153200_9832354,Yes,Yes
2325137,Rinnai America Corporation,Rinnai,M160C,M160C,,Boiler,"Natural Gas,Propane Gas",95,07/25/2018,08/31/2018,"United States, Canada",ES_97439_M160C_08312018153213_8826888,Yes,Yes
2325134,Rinnai America Corporation,Rinnai,M160S,M160S,,Boiler,"Natural Gas,Propane Gas",95,06/25/2018,08/31/2018,"United States, Canada",ES_97439_M160S_08312018153206_6788738,Yes,Yes
2313558,Rinnai America Corporation,Rinnai,Q-Series,Q130S,,Boiler,"Natural Gas,Propane Gas",95,07/15/2009,12/18/2018,"United States, Canada",ES_97439_Q130S_03232018204822_4293323,No,Yes
2313556,Rinnai America Corporation,Rinnai,Q-Series,Q175C,,Boiler,"Natural Gas,Propane Gas",95,07/15/2009,12/18/2018,"United States, Canada",ES_97439_Q175C_03232018204811_1270754,No,Yes
2313555,Rinnai America Corporation,Rinnai,Q-Series,Q175S,,Boiler,"Natural Gas,Propane Gas",95,07/15/2009,12/18/2018,"United States, Canada",ES_97439_Q175S_03232018204808_9209438,No,Yes
2313554,Rinnai America Corporation,Rinnai,Q-Series,Q205S,,Boiler,"Natural Gas,Propane Gas",95,07/15/2009,12/18/2018,"United States, Canada",ES_97439_Q205S_03232018204552_4162449,No,Yes
2313562,Rinnai America Corporation,Rinnai,Q-Series,Q85S,,Boiler,"Natural Gas,Propane Gas",95,07/15/2009,12/13/2018,"United States, Canada",ES_97439_Q85S_03242018211917_8586558,No,Yes
2328009,Slant/Fin Corporation,Slant/Fin,CHS,CHS-110,,Boiler,"Natural Gas,Propane Gas",95,09/01/2012,11/05/2018,"United States, Canada",ES_22951_CHS-110_10172018221208_5025867,No,Yes
2328010,Slant/Fin Corporation,Slant/Fin,CHS,CHS-155,,Boiler,"Natural Gas,Propane Gas",95,09/01/2012,11/05/2018,"United States, Canada",ES_22951_CHS-155_10172018221210_2103692,No,Yes
2328011,Slant/Fin Corporation,Slant/Fin,CHS,CHS-175,,Boiler,"Natural Gas,Propane Gas",95,09/01/2012,11/05/2018,"United States, Canada",ES_22951_CHS-175_10172018221212_4513670,No,Yes
2328012,Slant/Fin Corporation,Slant/Fin,CHS,CHS-200,,Boiler,"Natural Gas,Propane Gas",95,09/01/2012,11/05/2018,"United States, Canada",ES_22951_CHS-200_10172018221215_0163035,No,Yes
2328013,Slant/Fin Corporation,Slant/Fin,CHS,CHS-250,,Boiler,"Natural Gas,Propane Gas",95,09/01/2012,11/05/2018,"United States, Canada",ES_22951_CHS-250_10172018221217_7764246,No,Yes
2328014,Slant/Fin Corporation,Slant/Fin,CHS,CHS-300,,Boiler,"Natural Gas,Propane Gas",94,09/01/2012,11/05/2018,"United States, Canada",ES_22951_CHS-300_10172018221219_6793918,No,No
2328008,Slant/Fin Corporation,Slant/Fin,CHS,CHS-85,,Boiler,"Natural Gas,Propane Gas",95,09/01/2012,11/05/2018,"United States, Canada",ES_22951_CHS-85_10172018221205_6344860,No,Yes
2313518,Slant/Fin Corporation,Slant/Fin,Eutectic EC-10DV,EC-13DV,,Boiler,Oil,87,11/17/2008,03/23/2018,"United States, Canada",ES_22951_EC-13DV_03232018200114_2732917,No,No
2313537,Slant/Fin Corporation,Slant/Fin,Eutectic EC-10,EC-13P,,Boiler,Oil,87,05/09/2008,03/23/2018,"United States, Canada",ES_22951_EC-13P_03232018201128_4805533,No,No
2313519,Slant/Fin Corporation,Slant/Fin,Eutectic EC-10DV,EC-14DV,,Boiler,Oil,87,11/17/2008,03/23/2018,"United States, Canada",ES_22951_EC-14DV_03232018200116_7291295,No,No
2313538,Slant/Fin Corporation,Slant/Fin,Eutectic EC-10,EC-14P,,Boiler,Oil,87,05/09/2008,03/23/2018,"United States, Canada",ES_22951_EC-14P_03232018201131_7738899,No,No
2313520,Slant/Fin Corporation,Slant/Fin,Eutectic EC-10DV,EC-15DV,,Boiler,Oil,87,11/17/2008,03/23/2018,"United States, Canada",ES_22951_EC-15DV_03232018200119_1641931,No,No
2313539,Slant/Fin Corporation,Slant/Fin,Eutectic EC-10,EC-15P,,Boiler,Oil,87,05/09/2008,03/23/2018,"United States, Canada",ES_22951_EC-15P_03232018201133_1959805,No,No
2313521,Slant/Fin Corporation,Slant/Fin,Eutectic EC-10DV,EC-16DV,,Boiler,Oil,87,11/17/2008,03/23/2018,"United States, Canada",ES_22951_EC-16DV_03232018200121_2612260,No,No
2313540,Slant/Fin Corporation,Slant/Fin,Eutectic EC-10,EC-16P,,Boiler,Oil,87,05/09/2008,03/23/2018,"United States, Canada",ES_22951_EC-16P_03232018201136_4544506,No,No
2313534,Slant/Fin Corporation,Slant/Fin,LYNX,LX-120,,Boiler,"Natural Gas,Propane Gas",92,09/01/2010,11/05/2018,United States,ES_22951_LX-120_03232018200916_3564744,No,No
2313535,Slant/Fin Corporation,Slant/Fin,LYNX,LX-120CB,,Boiler,"Natural Gas,Propane Gas",92,09/01/2010,03/23/2018,United States,ES_22951_LX-120CB_03232018200918_7818668,Yes,No
2313533,Slant/Fin Corporation,Slant/Fin,LYNX,LX-150,,Boiler,"Natural Gas,Propane Gas",92,08/01/2010,03/23/2018,United States,ES_22951_LX-150_03232018200913_8679530,No,No
2313536,Slant/Fin Corporation,Slant/Fin,LYNX,LX-150CB,,Boiler,"Natural Gas,Propane Gas",92,08/01/2010,03/23/2018,United States,ES_22951_LX-150CB_03232018200920_6848340,Yes,No
2313545,Slant/Fin Corporation,Slant/Fin,Q3 Series,Q3-4,,Boiler,Oil,87,05/15/2012,03/23/2018,"United States, Canada",ES_22951_Q3-4_03232018203345_5192956,No,No
2313546,Slant/Fin Corporation,Slant/Fin,Q3 Series,Q3-5,,Boiler,Oil,87,05/15/2012,03/23/2018,"United States, Canada",ES_22951_Q3-5_03232018203347_7254270,No,No
2313547,Slant/Fin Corporation,Slant/Fin,Q3 Series,Q3-6,,Boiler,Oil,87,05/15/2012,03/23/2018,"United States, Canada",ES_22951_Q3-6_03232018203350_1823840,No,No
2313548,Slant/Fin Corporation,Slant/Fin,Q3 Series,Q3-7,,Boiler,Oil,87,05/15/2012,03/23/2018,"United States, Canada",ES_22951_Q3-7_03232018203352_8901663,No,No
2313528,Slant/Fin Corporation,Slant/Fin,Intrepid TRDV,TRDV-30-0.85,,Boiler,Oil,87,01/31/2003,03/23/2018,"United States, Canada",ES_22951_TRDV-30-0.85_03232018200756_3526284,No,No
2313529,Slant/Fin Corporation,Slant/Fin,Intrepid TRDV,TRDV-30-0.85P,,Boiler,Oil,87,01/31/2003,03/23/2018,"United States, Canada",ES_22951_TRDV-30-0.85P_03232018200758_8400307,No,No
2313530,Slant/Fin Corporation,Slant/Fin,Intrepid TRDV,TRDV-30-0.85PT,,Boiler,Oil,87,01/31/2003,03/23/2018,"United States, Canada",ES_22951_TRDV-30-0.85PT_03232018200801_0275708,Yes,No
2313522,Slant/Fin Corporation,Slant/Fin,VSL,VSL-160B,,Boiler,"Natural Gas,Propane Gas",91,01/01/2008,03/23/2018,United States,ES_22951_VSL-160B_03232018200513_4836565,No,No
2313523,Slant/Fin Corporation,Slant/Fin,VSL,VSL-160C,,Boiler,"Natural Gas,Propane Gas",91,09/01/2010,03/23/2018,United States,ES_22951_VSL-160C_03232018200516_6504222,Yes,No
2313526,Slant/Fin Corporation,Slant/Fin,VSL II,VSL II 150,,Boiler,"Natural Gas,Propane Gas",92,06/01/2015,03/23/2018,"United States, Canada",ES_22951_VSL II 150_03232018200524_6034117,No,No
2313527,Slant/Fin Corporation,Slant/Fin,VSL II,VSL II 200,,Boiler,"Natural Gas,Propane Gas",92,06/01/2015,03/23/2018,"United States, Canada",ES_22951_VSL II 200_03232018200526_4496191,No,No
2313525,Slant/Fin Corporation,Slant/Fin,VSL II,VSL II 250,,Boiler,"Natural Gas,Propane Gas",92,06/01/2015,03/23/2018,"United States, Canada",ES_22951_VSL II 250_03232018200521_5620196,No,No
2313524,Slant/Fin Corporation,Slant/Fin,VSL II,VSL II 90,,Boiler,"Natural Gas,Propane Gas",92,06/01/2015,03/23/2018,"United States, Canada",ES_22951_VSL II 90_03232018200519_9841101,No,No
2313422,"Triangle Tube/Phase III Co., Inc.",CHALLENGER,Challenger,CC105,,Boiler,"Natural Gas,Propane Gas",94,04/18/2011,03/23/2018,"United States, Canada",ES_1003136_CC105_03232018183257_3610383,Yes,No
2313426,"Triangle Tube/Phase III Co., Inc.",CHALLENGER,Challenger,CC105s,,Boiler,"Natural Gas,Propane Gas",94,01/01/2012,03/23/2018,"United States, Canada",ES_1003136_CC105s_03232018183305_1570115,No,No
2313424,"Triangle Tube/Phase III Co., Inc.",CHALLENGER,Challenger,CC125,,Boiler,"Natural Gas,Propane Gas",94,04/18/2011,03/23/2018,"United States, Canada",ES_1003136_CC125_03232018183301_9978121,Yes,No
2313436,"Triangle Tube/Phase III Co., Inc.",CHALLENGER,Challenger,CC125H,,Boiler,"Natural Gas,Propane Gas",95,10/03/2016,03/23/2018,"United States, Canada",ES_1003136_CC125H_03232018183326_0302288,Yes,Yes
2313438,"Triangle Tube/Phase III Co., Inc.",CHALLENGER,Challenger,CC125HS,,Boiler,"Natural Gas,Propane Gas",95,10/03/2016,03/23/2018,"United States, Canada",ES_1003136_CC125HS_03232018183330_4161772,No,Yes
2313428,"Triangle Tube/Phase III Co., Inc.",CHALLENGER,Challenger,CC125s,,Boiler,"Natural Gas,Propane Gas",94,01/01/2012,03/23/2018,"United States, Canada",ES_1003136_CC125s_03232018183309_9017649,No,No
2313430,"Triangle Tube/Phase III Co., Inc.",CHALLENGER,Challenger,CC150S,,Boiler,"Natural Gas,Propane Gas",92,01/01/2012,03/23/2018,"United States, Canada",ES_1003136_CC150S_03232018183313_0053235,No,No
