ENERGY STAR Unique ID,ENERGY STAR Partner,Brand Name,Model Name,Model Number,Additional Model Information,Type,COP Rating,Energy Efficiency (EER) ,Date Available On Market,Date Qualified,Markets,CB Model Identifier,Meets ENERGY STAR Most Efficient 2019 Criteria
2335644,"WaterFurnace International, Incorporated",5 SERIES,5 Series,"NDP038H1*(1,2)",,Closed Loop Water-to-Air,4.4,23.7,03/01/2018,04/02/2019,"United States, Canada","ES_1036337_NDP038H1*(1,2)_03292019030559_4666177",No
2335820,"WaterFurnace International, Incorporated",5 SERIES,5 Series,"NDP038H1*(1,2)",,Open Loop Water-to-Air,4.9,28.1,03/01/2018,04/02/2019,"United States, Canada","ES_1036337_NDP038H1*(1,2)_03292019030600_2736521",No
2324810,"WaterFurnace International, Incorporated",5 SERIES,5 Series,NDP049H1*1,,Closed Loop Water-to-Water,4.2,23,03/01/2018,08/27/2018,"United States, Canada",ES_1036337_NDP049H1*1_08272018132348_7181376,No
2335656,"WaterFurnace International, Incorporated",5 SERIES,5 Series,NDP049H1*1,,Closed Loop Water-to-Air,4.2,23.1,03/01/2018,04/02/2019,"United States, Canada",ES_1036337_NDP049H1*1_03292019030604_6890970,No
2335832,"WaterFurnace International, Incorporated",5 SERIES,5 Series,NDP049H1*1,,Open Loop Water-to-Air,4.6,28.2,03/01/2018,04/02/2019,"United States, Canada",ES_1036337_NDP049H1*1_03292019030606_636836,No
2324811,"WaterFurnace International, Incorporated",5 SERIES,5 Series,NDP064H1*1,,Closed Loop Water-to-Water,4,21.4,03/01/2018,08/27/2018,"United States, Canada",ES_1036337_NDP064H1*1_08272018132506_7388156,No
2335654,"WaterFurnace International, Incorporated",5 SERIES,5 Series,NDP064H1*1,,Closed Loop Water-to-Air,4,21.5,03/01/2018,04/02/2019,"United States, Canada",ES_1036337_NDP064H1*1_03292019030603_1967774,No
2335830,"WaterFurnace International, Incorporated",5 SERIES,5 Series,NDP064H1*1,,Open Loop Water-to-Air,4.7,26.6,03/01/2018,04/02/2019,"United States, Canada",ES_1036337_NDP064H1*1_03292019030604_4458842,No
2324812,"WaterFurnace International, Incorporated",5 SERIES,5 Series,NDP072H1*1,,Closed Loop Water-to-Water,3.8,19.2,03/01/2018,08/27/2018,"United States, Canada",ES_1036337_NDP072H1*1_08272018132906_7365233,No
2335649,"WaterFurnace International, Incorporated",5 SERIES,5 Series,NDP072H1*1,,Closed Loop Water-to-Air,3.8,19.2,03/01/2018,04/02/2019,"United States, Canada",ES_1036337_NDP072H1*1_03292019030600_8149283,No
2335827,"WaterFurnace International, Incorporated",5 SERIES,5 Series,NDP072H1*1,,Open Loop Water-to-Air,4.3,24.4,03/01/2018,04/02/2019,"United States, Canada",ES_1036337_NDP072H1*1_03292019030602_7709937,No
2317119,"WaterFurnace International, Incorporated",5 SERIES,5 Series,"NDV/NDH038H1*(1,2,4)",,Closed Loop Water-to-Water,4.5,23.8,01/04/2016,04/04/2018,"United States, Canada","ES_1036337_NDV/NDH038H1*(1,2,4)_04042018183854_1856886",No
2317105,"WaterFurnace International, Incorporated",5 SERIES,5 Series,"NDV/NDH049H1*(1,2,4)",,Closed Loop Water-to-Water,4.2,23.4,01/04/2016,04/04/2018,"United States, Canada","ES_1036337_NDV/NDH049H1*(1,2,4)_04042018182702_0744223",No
2335629,"WaterFurnace International, Incorporated",5 SERIES,5 Series,"NDV/NDH049H1*(1,2,4)",,Closed Loop Water-to-Air,4.2,23.4,01/04/2016,04/02/2019,"United States, Canada","ES_1036337_NDV/NDH049H1*(1,2,4)_03292019030550_4599829",No
2317112,"WaterFurnace International, Incorporated",5 SERIES,5 Series,"NDV/NDH064H1*(1,4)",,Closed Loop Water-to-Water,4,22.9,01/04/2016,04/04/2018,"United States, Canada","ES_1036337_NDV/NDH064H1*(1,4)_04042018183521_3618434",No
2317098,"WaterFurnace International, Incorporated",5 SERIES,5 Series,"NDV/NDH072H1*(1,4)",,Closed Loop Water-to-Water,3.8,21.6,01/04/2016,04/04/2018,"United States, Canada","ES_1036337_NDV/NDH072H1*(1,4)_04042018182600_7591530",No
2334055,"WaterFurnace International, Incorporated",5 SERIES,5 Series,NEW040*1*,,Closed Loop Water-to-Water,3.3,16.1,02/15/2019,02/28/2019,"United States, Canada",ES_1036337_NEW040*1*_02282019180753_5715084,No
2335732,"WaterFurnace International, Incorporated",5 SERIES,5 Series,NEW040*1*,,Closed Loop Water-to-Water,3.3,16.1,02/15/2019,04/02/2019,"United States, Canada",ES_1036337_NEW040*1*_03292019030630_6472181,No
2335774,"WaterFurnace International, Incorporated",5 SERIES,5 Series,NEW040*1*,,Open Loop Water-to-Water,4,20.1,02/15/2019,04/02/2019,"United States, Canada",ES_1036337_NEW040*1*_03292019030631_4753128,No
2317034,"WaterFurnace International, Incorporated",5 SERIES,5 Series,NEW040A1*,,Closed Loop Water-to-Water,3.3,16.1,02/01/2015,04/04/2018,"United States, Canada",ES_1036337_NEW040A1*_04042018171625_0724135,No
2333001,"WaterFurnace International, Incorporated",5 SERIES,5 Series,NEW040B1*,,Closed Loop Water-to-Water,3.3,16.1,10/01/2018,02/04/2019,"United States, Canada",ES_1036337_NEW040B1*_02042019180119_3162990,No
2335712,"WaterFurnace International, Incorporated",5 SERIES,5 Series,NEW040B1*,,Closed Loop Water-to-Water,3.3,16.1,10/01/2018,04/02/2019,"United States, Canada",ES_1036337_NEW040B1*_03292019030619_8507092,No
2334083,"WaterFurnace International, Incorporated",5 SERIES,5 Series,NEW050*1*,,Closed Loop Water-to-Water,3.9,20.1,02/15/2019,02/28/2019,"United States, Canada",ES_1036337_NEW050*1*_02282019212831_8450499,No
2335737,"WaterFurnace International, Incorporated",5 SERIES,5 Series,NEW050*1*,,Closed Loop Water-to-Water,3.3,16.1,02/15/2019,04/02/2019,"United States, Canada",ES_1036337_NEW050*1*_03292019030630_5677555,No
2335781,"WaterFurnace International, Incorporated",5 SERIES,5 Series,NEW050*1*,,Open Loop Water-to-Water,3.9,20.1,02/15/2019,04/02/2019,"United States, Canada",ES_1036337_NEW050*1*_03292019030632_2353520,No
2317039,"WaterFurnace International, Incorporated",5 SERIES,5 Series,NEW050A1*,,Closed Loop Water-to-Water,3.3,16.1,02/01/2015,04/04/2018,"United States, Canada",ES_1036337_NEW050A1*_04042018171846_4386875,No
2333002,"WaterFurnace International, Incorporated",5 SERIES,5 Series,NEW050B1*,,Closed Loop Water-to-Water,3.3,16.1,10/01/2018,02/04/2019,"United States, Canada",ES_1036337_NEW050B1*_02042019180138_8623539,No
2335715,"WaterFurnace International, Incorporated",5 SERIES,5 Series,NEW050B1*,,Closed Loop Water-to-Water,3.3,16.1,10/01/2018,04/02/2019,"United States, Canada",ES_1036337_NEW050B1*_03292019030620_1129729,No
2334078,"WaterFurnace International, Incorporated",5 SERIES,5 Series,NEW066*1*,,Closed Loop Water-to-Water,3.2,16.1,02/15/2019,02/28/2019,"United States, Canada",ES_1036337_NEW066*1*_02282019210829_6000005,No
2335733,"WaterFurnace International, Incorporated",5 SERIES,5 Series,NEW066*1*,,Closed Loop Water-to-Water,3.2,16.1,02/15/2019,04/02/2019,"United States, Canada",ES_1036337_NEW066*1*_03292019030630_2310634,No
2335772,"WaterFurnace International, Incorporated",5 SERIES,5 Series,NEW066*1*,,Open Loop Water-to-Water,3.7,20.1,02/15/2019,04/02/2019,"United States, Canada",ES_1036337_NEW066*1*_03292019030631_4893725,No
2317030,"WaterFurnace International, Incorporated",5 SERIES,5 Series,NEW066A1*,,Closed Loop Water-to-Water,3.2,16.1,02/01/2015,04/04/2018,"United States, Canada",ES_1036337_NEW066A1*_04042018171335_9307497,No
2333004,"WaterFurnace International, Incorporated",5 SERIES,5 Series,NEW066B1*,,Closed Loop Water-to-Water,3.2,16.1,10/01/2018,02/04/2019,"United States, Canada",ES_1036337_NEW066B1*_02042019180315_5894836,No
2335714,"WaterFurnace International, Incorporated",5 SERIES,5 Series,NEW066B1*,,Closed Loop Water-to-Water,3.2,16.1,10/01/2018,04/02/2019,"United States, Canada",ES_1036337_NEW066B1*_03292019030620_1669931,No
2317033,"WaterFurnace International, Incorporated",5 SERIES,5 Series,NHW084*1,,Closed Loop Water-to-Water,3.3,17.5,03/01/2012,04/04/2018,"United States, Canada",ES_1036337_NHW084*1_04042018171617_9711923,No
2317058,"WaterFurnace International, Incorporated",5 SERIES,5 Series,NSV/NSH018G1*0,,Closed Loop Water-to-Water,3.8,18,03/01/2012,04/04/2018,"United States, Canada",ES_1036337_NSV/NSH018G1*0_04042018174836_0000398,No
2317059,"WaterFurnace International, Incorporated",5 SERIES,5 Series,"NSV/NSH018H1*(1,4)",,Closed Loop Water-to-Water,3.8,18.3,01/04/2016,04/04/2018,"United States, Canada","ES_1036337_NSV/NSH018H1*(1,4)_04042018174842_3185718",No
2317095,"WaterFurnace International, Incorporated",5 SERIES,5 Series,"NSV/NSH022H1*(1,4)",,Closed Loop Water-to-Water,4,18.7,01/04/2016,04/04/2018,"United States, Canada","ES_1036337_NSV/NSH022H1*(1,4)_04042018182300_0455827",No
2317089,"WaterFurnace International, Incorporated",5 SERIES,5 Series,"NSV/NSH030H1*(0,3)",,Closed Loop Water-to-Water,3.7,21.1,01/04/2016,04/04/2018,"United States, Canada","ES_1036337_NSV/NSH030H1*(0,3)_04042018182216_6872614",No
2317090,"WaterFurnace International, Incorporated",5 SERIES,5 Series,"NSV/NSH030H1*(1,4)",,Closed Loop Water-to-Water,3.9,22,01/04/2016,04/04/2018,"United States, Canada","ES_1036337_NSV/NSH030H1*(1,4)_04042018182222_9011158",No
2317062,"WaterFurnace International, Incorporated",5 SERIES,5 Series,"NSV/NSH036H1*(0,3)",,Closed Loop Water-to-Water,3.8,19.2,01/04/2016,04/04/2018,"United States, Canada","ES_1036337_NSV/NSH036H1*(0,3)_04042018174945_5437754",No
2317063,"WaterFurnace International, Incorporated",5 SERIES,5 Series,"NSV/NSH036H1*(1,2,4)",,Closed Loop Water-to-Water,4.2,22,01/04/2016,04/04/2018,"United States, Canada","ES_1036337_NSV/NSH036H1*(1,2,4)_04042018174951_0574921",No
2317125,"WaterFurnace International, Incorporated",5 SERIES,5 Series,"NSV/NSH042H1*(1,2,4)",,Closed Loop Water-to-Water,4,21.7,01/04/2016,04/04/2018,"United States, Canada","ES_1036337_NSV/NSH042H1*(1,2,4)_04042018183930_9619121",No
2317086,"WaterFurnace International, Incorporated",5 SERIES,5 Series,"NSV/NSH048H1*(1,2,4)",,Closed Loop Water-to-Water,4,18.8,01/04/2016,04/04/2018,"United States, Canada","ES_1036337_NSV/NSH048H1*(1,2,4)_04042018182143_1502422",No
2317066,"WaterFurnace International, Incorporated",5 SERIES,5 Series,NSV/NSH060G1*0,,Closed Loop Water-to-Water,3.7,18.2,03/01/2012,04/04/2018,"United States, Canada",ES_1036337_NSV/NSH060G1*0_04042018175117_4897946,No
2317069,"WaterFurnace International, Incorporated",5 SERIES,5 Series,NSV/NSH060H1*0,,Closed Loop Water-to-Water,3.7,17.4,01/04/2016,04/04/2018,"United States, Canada",ES_1036337_NSV/NSH060H1*0_04042018175139_7768956,No
2317070,"WaterFurnace International, Incorporated",5 SERIES,5 Series,"NSV/NSH060H1*(1,4)",,Closed Loop Water-to-Water,4,18.4,01/04/2016,04/04/2018,"United States, Canada","ES_1036337_NSV/NSH060H1*(1,4)_04042018175146_3080847",No
2317073,"WaterFurnace International, Incorporated",5 SERIES,5 Series,"NSV/NSH070H1*(1,4)",,Closed Loop Water-to-Water,3.7,17.6,01/04/2016,04/04/2018,"United States, Canada","ES_1036337_NSV/NSH070H1*(1,4)_04042018175212_3280853",No
2317075,"WaterFurnace International, Incorporated",5 SERIES,5 Series,"NSV/NSH070H1*(1,4)",,Closed Loop Water-to-Water,3.7,17.6,01/04/2016,04/04/2018,"United States, Canada","ES_1036337_NSV/NSH070H1*(1,4)_04042018175228_9746657",No
2317130,"WaterFurnace International, Incorporated",5 SERIES INDOOR SPLITS,5 Series (Indoor Split),NDZ026G1,,Closed Loop Water-to-Water,4.2,20.8,10/01/2013,04/04/2018,"United States, Canada",ES_1036337_NDZ026G1_04042018184249_6866410,No
2317131,"WaterFurnace International, Incorporated",5 SERIES INDOOR SPLITS,5 Series (Indoor Split),NDZ026G1,,Closed Loop Water-to-Water,4.2,20.8,10/01/2013,04/04/2018,"United States, Canada",ES_1036337_NDZ026G1_04042018184255_0259474,No
2324635,"WaterFurnace International, Incorporated",5 SERIES INDOOR SPLITS,5 Series (Indoor Split),NDZ026H1,,Closed Loop Water-to-Water,,,05/01/2017,08/22/2018,"United States, Canada",ES_1036337_NDZ026H1_08222018185146_9329465,No
2324834,"WaterFurnace International, Incorporated",5 SERIES INDOOR SPLITS,5 Series (Indoor Split),NDZ026H1,,Closed Loop Water-to-Water,4,21,05/01/2017,08/27/2018,"United States, Canada",ES_1036337_NDZ026H1_08272018140919_9583221,No
2335509,"WaterFurnace International, Incorporated",5 SERIES INDOOR SPLITS,5 Series (Indoor Split),NDZ026H1,,Open Loop Water-to-Air,4.8,26,05/01/2017,04/01/2019,"United States, Canada",ES_1036337_NDZ026H1_03292019030553_7565986,No
2335511,"WaterFurnace International, Incorporated",5 SERIES INDOOR SPLITS,5 Series (Indoor Split),NDZ026H1,,Closed Loop Water-to-Air,4,21,05/01/2017,04/01/2019,"United States, Canada",ES_1036337_NDZ026H1_03292019030552_2867605,No
2335914,"WaterFurnace International, Incorporated",5 SERIES INDOOR SPLITS,5 Series (Indoor Split),NDZ026H1,,Open Loop Water-to-Air,4.8,26,05/01/2017,04/02/2019,"United States, Canada",ES_1036337_NDZ026H1_03292019030553_3064533,No
2335915,"WaterFurnace International, Incorporated",5 SERIES INDOOR SPLITS,5 Series (Indoor Split),NDZ026H1,,Closed Loop Water-to-Air,4,21,05/01/2017,04/02/2019,"United States, Canada",ES_1036337_NDZ026H1_03292019030552_3739078,No
2317116,"WaterFurnace International, Incorporated",5 SERIES INDOOR SPLITS,5 Series (Indoor Split),NDZ038G1,,Closed Loop Water-to-Water,4,21.2,10/01/2013,04/04/2018,"United States, Canada",ES_1036337_NDZ038G1_04042018183836_1014953,No
2317117,"WaterFurnace International, Incorporated",5 SERIES INDOOR SPLITS,5 Series (Indoor Split),NDZ038G1,,Closed Loop Water-to-Water,4,21.2,10/01/2013,04/04/2018,"United States, Canada",ES_1036337_NDZ038G1_04042018183842_0645243,No
2324636,"WaterFurnace International, Incorporated",5 SERIES INDOOR SPLITS,5 Series (Indoor Split),NDZ038H1,,Closed Loop Water-to-Water,,,05/01/2017,08/22/2018,"United States, Canada",ES_1036337_NDZ038H1_08222018185609_9116945,No
2324836,"WaterFurnace International, Incorporated",5 SERIES INDOOR SPLITS,5 Series (Indoor Split),NDZ038H1,,Closed Loop Water-to-Water,4.1,23,05/01/2017,08/27/2018,"United States, Canada",ES_1036337_NDZ038H1_08272018141045_9178192,No
2335512,"WaterFurnace International, Incorporated",5 SERIES INDOOR SPLITS,5 Series (Indoor Split),NDZ038H1,,Open Loop Water-to-Air,4.7,28.4,05/01/2017,04/01/2019,"United States, Canada",ES_1036337_NDZ038H1_03292019030552_6923302,No
2335514,"WaterFurnace International, Incorporated",5 SERIES INDOOR SPLITS,5 Series (Indoor Split),NDZ038H1,,Closed Loop Water-to-Air,4.1,23,05/01/2017,04/01/2019,"United States, Canada",ES_1036337_NDZ038H1_03292019030552_7808773,No
2335987,"WaterFurnace International, Incorporated",5 SERIES INDOOR SPLITS,5 Series (Indoor Split),NDZ038H1,,Open Loop Water-to-Air,4.7,28.4,05/01/2017,04/03/2019,"United States, Canada",ES_1036337_NDZ038H1_03292019030549_8947015,No
2335988,"WaterFurnace International, Incorporated",5 SERIES INDOOR SPLITS,5 Series (Indoor Split),NDZ038H1,,Closed Loop Water-to-Air,4.1,23,05/01/2017,04/03/2019,"United States, Canada",ES_1036337_NDZ038H1_03292019030549_722560,No
2317102,"WaterFurnace International, Incorporated",5 SERIES INDOOR SPLITS,5 Series (Indoor Split),NDZ049G1,,Closed Loop Water-to-Water,4,19.5,10/01/2013,04/04/2018,"United States, Canada",ES_1036337_NDZ049G1_04042018182643_9029454,No
2317103,"WaterFurnace International, Incorporated",5 SERIES INDOOR SPLITS,5 Series (Indoor Split),NDZ049G1,,Closed Loop Water-to-Water,4,19.5,10/01/2013,04/04/2018,"United States, Canada",ES_1036337_NDZ049G1_04042018182651_1451407,No
2324637,"WaterFurnace International, Incorporated",5 SERIES INDOOR SPLITS,5 Series (Indoor Split),NDZ049H1,,Closed Loop Water-to-Water,,,05/01/2017,08/22/2018,"United States, Canada",ES_1036337_NDZ049H1_08222018185713_9772783,No
2324951,"WaterFurnace International, Incorporated",5 SERIES INDOOR SPLITS,5 Series (Indoor Split),NDZ049H1,,Closed Loop Water-to-Water,4.2,21.9,05/01/2017,08/28/2018,"United States, Canada",ES_1036337_NDZ049H1_08282018152921_7437577,No
2335504,"WaterFurnace International, Incorporated",5 SERIES INDOOR SPLITS,5 Series (Indoor Split),NDZ049H1,,Open Loop Water-to-Air,4.8,27.6,05/01/2017,04/01/2019,"United States, Canada",ES_1036337_NDZ049H1_03292019030554_4235603,No
2335507,"WaterFurnace International, Incorporated",5 SERIES INDOOR SPLITS,5 Series (Indoor Split),NDZ049H1,,Closed Loop Water-to-Air,4.2,21.9,05/01/2017,04/01/2019,"United States, Canada",ES_1036337_NDZ049H1_03292019030554_2156887,No
2335982,"WaterFurnace International, Incorporated",5 SERIES INDOOR SPLITS,5 Series (Indoor Split),NDZ049H1,,Open Loop Water-to-Air,4.8,27.6,05/01/2017,04/03/2019,"United States, Canada",ES_1036337_NDZ049H1_03292019030554_7753387,No
2335983,"WaterFurnace International, Incorporated",5 SERIES INDOOR SPLITS,5 Series (Indoor Split),NDZ049H1,,Closed Loop Water-to-Air,4.2,21.9,05/01/2017,04/03/2019,"United States, Canada",ES_1036337_NDZ049H1_03292019030553_8841571,No
2177834,Trane and American Standard Heating and Air Conditioning,Trane,T1GX Series,T1GX012***1**0E,,Open Loop Water-to-Air,4.5,25.5,04/15/2013,04/16/2013,"United States, Canada",ES_1075581_04162013165628_1353320,No
2264949,Trane and American Standard Heating and Air Conditioning,Trane,T1GX Series,T1GX012***1**0H,,Open Loop Water-to-Air,4.2,23.1,01/05/2016,04/20/2016,"United States, Canada",ES_1075581_04202016131944_8761868,No
2177797,Trane and American Standard Heating and Air Conditioning,Trane,T1GX Series,T1GX018***1**0E,,Closed Loop Water-to-Air,3.8,18,04/15/2013,04/16/2013,"United States, Canada",ES_1075581_04162013165629_5152559,No
2177826,Trane and American Standard Heating and Air Conditioning,Trane,T1GX Series,T1GX018***1**0E,,Open Loop Water-to-Air,4.4,25.5,04/15/2013,04/16/2013,"United States, Canada",ES_1075581_04162013165629_8796817,No
2264950,Trane and American Standard Heating and Air Conditioning,Trane,T1GX Series,T1GX018***1**0H,,Open Loop Water-to-Air,4.3,24.7,01/04/2016,04/20/2016,"United States, Canada",ES_1075581_04202016131944_9024541,No
2177823,Trane and American Standard Heating and Air Conditioning,Trane,T1GX Series,T1GX018***1**1E,,Closed Loop Water-to-Air,4.1,19,04/15/2013,04/16/2013,"United States, Canada",ES_1075581_04162013165629_7904985,No
2177829,Trane and American Standard Heating and Air Conditioning,Trane,T1GX Series,T1GX018***1**1E,,Open Loop Water-to-Air,4.7,26.8,04/15/2013,04/16/2013,"United States, Canada",ES_1075581_04162013165629_6694223,No
2264951,Trane and American Standard Heating and Air Conditioning,Trane,T1GX Series,T1GX018***1**1H,,Closed Loop Water-to-Air,3.8,18.3,01/04/2016,04/20/2016,"United States, Canada",ES_1075581_04202016131944_5570081,No
2264952,Trane and American Standard Heating and Air Conditioning,Trane,T1GX Series,T1GX018***1**1H,,Open Loop Water-to-Air,4.6,26,01/04/2016,04/20/2016,"United States, Canada",ES_1075581_04202016131944_9740741,No
2177824,Trane and American Standard Heating and Air Conditioning,Trane,T1GX Series,T1GX018***1**4E,,Closed Loop Water-to-Air,4.1,19,04/15/2013,04/16/2013,"United States, Canada",ES_1075581_04162013165629_2424770,No
2177830,Trane and American Standard Heating and Air Conditioning,Trane,T1GX Series,T1GX018***1**4E,,Open Loop Water-to-Air,4.7,26.8,04/15/2013,04/16/2013,"United States, Canada",ES_1075581_04162013165629_9832198,No
2264953,Trane and American Standard Heating and Air Conditioning,Trane,T1GX Series,T1GX018***1**4H,,Closed Loop Water-to-Air,3.8,18.3,01/04/2016,04/20/2016,"United States, Canada",ES_1075581_04202016131944_9583130,No
2264954,Trane and American Standard Heating and Air Conditioning,Trane,T1GX Series,T1GX018***1**4H,,Open Loop Water-to-Air,4.6,26,01/04/2016,04/20/2016,"United States, Canada",ES_1075581_04202016131944_4220817,No
2177805,Trane and American Standard Heating and Air Conditioning,Trane,T1GX Series,T1GX022***1**0E,,Closed Loop Water-to-Air,3.7,20.5,04/15/2013,04/16/2013,"United States, Canada",ES_1075581_04162013165627_3036267,No
2177806,Trane and American Standard Heating and Air Conditioning,Trane,T1GX Series,T1GX022***1**0E,,Open Loop Water-to-Air,4.6,28,04/15/2013,04/16/2013,"United States, Canada",ES_1075581_04162013165627_7700303,No
2264872,Trane and American Standard Heating and Air Conditioning,Trane,T1GX Series,T1GX022***1**0H,,Open Loop Water-to-Air,4.8,25.5,01/04/2016,04/20/2016,"United States, Canada",ES_1075581_04202016131942_8487751,No
2177809,Trane and American Standard Heating and Air Conditioning,Trane,T1GX Series,T1GX022***1**1E,,Open Loop Water-to-Air,4.8,30,04/15/2013,04/16/2013,"United States, Canada",ES_1075581_04162013165627_9821916,No
2219473,Trane and American Standard Heating and Air Conditioning,Trane,T1GX Series,T1GX022***1**1E,,Closed Loop Water-to-Air,3.9,23,04/15/2013,09/12/2014,"United States, Canada",ES_1075581_09122014164857_1355775,No
2264873,Trane and American Standard Heating and Air Conditioning,Trane,T1GX Series,T1GX022***1**1H,,Closed Loop Water-to-Air,4,18.7,01/04/2016,04/20/2016,"United States, Canada",ES_1075581_04202016131942_4256354,No
2264874,Trane and American Standard Heating and Air Conditioning,Trane,T1GX Series,T1GX022***1**1H,,Open Loop Water-to-Air,5,27.5,01/04/2016,04/20/2016,"United States, Canada",ES_1075581_04202016131942_4574910,No
2177810,Trane and American Standard Heating and Air Conditioning,Trane,T1GX Series,T1GX022***1**4E,,Open Loop Water-to-Air,4.8,30,04/15/2013,04/16/2013,"United States, Canada",ES_1075581_04162013165627_5973928,No
2219474,Trane and American Standard Heating and Air Conditioning,Trane,T1GX Series,T1GX022***1**4E,,Closed Loop Water-to-Air,3.9,23,04/15/2013,09/12/2014,"United States, Canada",ES_1075581_09122014164857_7526043,No
2264875,Trane and American Standard Heating and Air Conditioning,Trane,T1GX Series,T1GX022***1**4H,,Closed Loop Water-to-Air,4,18.7,01/04/2016,04/20/2016,"United States, Canada",ES_1075581_04202016131942_7598829,No
2264876,Trane and American Standard Heating and Air Conditioning,Trane,T1GX Series,T1GX022***1**4H,,Open Loop Water-to-Air,5,27.5,01/04/2016,04/20/2016,"United States, Canada",ES_1075581_04202016131942_5850872,No
2177813,Trane and American Standard Heating and Air Conditioning,Trane,T1GX Series,T1GX030***1**0E,,Closed Loop Water-to-Air,3.8,21.1,04/15/2013,04/16/2013,"United States, Canada",ES_1075581_04162013165627_5804647,No
2177814,Trane and American Standard Heating and Air Conditioning,Trane,T1GX Series,T1GX030***1**0E,,Open Loop Water-to-Air,4.7,27.1,04/15/2013,04/16/2013,"United States, Canada",ES_1075581_04162013165627_7997801,No
2264877,Trane and American Standard Heating and Air Conditioning,Trane,T1GX Series,T1GX030***1**0H,,Closed Loop Water-to-Air,3.7,21.1,01/04/2016,04/20/2016,"United States, Canada",ES_1075581_04202016131942_3253492,No
2264878,Trane and American Standard Heating and Air Conditioning,Trane,T1GX Series,T1GX030***1**0H,,Open Loop Water-to-Air,4.7,27.1,01/04/2016,04/20/2016,"United States, Canada",ES_1075581_04202016131942_4208148,No
2177817,Trane and American Standard Heating and Air Conditioning,Trane,T1GX Series,T1GX030***1**1E,,Open Loop Water-to-Air,4.8,29.5,04/15/2013,04/16/2013,"United States, Canada",ES_1075581_04162013165627_5010803,No
2219477,Trane and American Standard Heating and Air Conditioning,Trane,T1GX Series,T1GX030***1**1E,,Closed Loop Water-to-Air,4,21.9,04/15/2013,09/12/2014,"United States, Canada",ES_1075581_09122014164857_1815668,No
2264879,Trane and American Standard Heating and Air Conditioning,Trane,T1GX Series,T1GX030***1**1H,,Closed Loop Water-to-Air,3.9,22,01/04/2016,04/20/2016,"United States, Canada",ES_1075581_04202016131942_1623244,No
2264880,Trane and American Standard Heating and Air Conditioning,Trane,T1GX Series,T1GX030***1**1H,,Open Loop Water-to-Air,4.8,29.5,01/04/2016,04/20/2016,"United States, Canada",ES_1075581_04202016131942_9778818,No
2177818,Trane and American Standard Heating and Air Conditioning,Trane,T1GX Series,T1GX030***1**4E,,Open Loop Water-to-Air,4.8,29.5,04/15/2013,04/16/2013,"United States, Canada",ES_1075581_04162013165627_8338531,No
2219478,Trane and American Standard Heating and Air Conditioning,Trane,T1GX Series,T1GX030***1**4E,,Closed Loop Water-to-Air,4,21.9,04/15/2013,09/12/2014,"United States, Canada",ES_1075581_09122014164857_5555912,No
2264881,Trane and American Standard Heating and Air Conditioning,Trane,T1GX Series,T1GX030***1**4H,,Closed Loop Water-to-Air,3.9,22,01/04/2016,04/20/2016,"United States, Canada",ES_1075581_04202016131942_2117693,No
2264882,Trane and American Standard Heating and Air Conditioning,Trane,T1GX Series,T1GX030***1**4H,,Open Loop Water-to-Air,4.8,29.5,01/04/2016,04/20/2016,"United States, Canada",ES_1075581_04202016131942_9716543,No
2177821,Trane and American Standard Heating and Air Conditioning,Trane,T1GX Series,T1GX036***1**0E,,Closed Loop Water-to-Air,4,19.6,04/15/2013,04/16/2013,"United States, Canada",ES_1075581_04162013165627_9984954,No
2177822,Trane and American Standard Heating and Air Conditioning,Trane,T1GX Series,T1GX036***1**0E,,Open Loop Water-to-Air,4.7,25.7,04/15/2013,04/16/2013,"United States, Canada",ES_1075581_04162013165627_2435618,No
2264883,Trane and American Standard Heating and Air Conditioning,Trane,T1GX Series,T1GX036***1**0H,,Closed Loop Water-to-Air,3.8,19.2,01/04/2016,04/20/2016,"United States, Canada",ES_1075581_04202016131942_5980973,No
2264884,Trane and American Standard Heating and Air Conditioning,Trane,T1GX Series,T1GX036***1**0H,,Open Loop Water-to-Air,4.5,24.4,01/04/2016,04/20/2016,"United States, Canada",ES_1075581_04202016131942_8893513,No
2177835,Trane and American Standard Heating and Air Conditioning,Trane,T1GX Series,T1GX036***1**1E,,Open Loop Water-to-Air,5.1,30.1,04/15/2013,04/16/2013,"United States, Canada",ES_1075581_04162013165628_6498268,No
2219481,Trane and American Standard Heating and Air Conditioning,Trane,T1GX Series,T1GX036***1**1E,,Closed Loop Water-to-Air,4.4,22.4,04/15/2013,09/12/2014,"United States, Canada",ES_1075581_09122014164857_3611235,No
2264885,Trane and American Standard Heating and Air Conditioning,Trane,T1GX Series,T1GX036***1**1H,,Closed Loop Water-to-Air,4.2,22,01/04/2016,04/20/2016,"United States, Canada",ES_1075581_04202016131943_2613689,No
2264886,Trane and American Standard Heating and Air Conditioning,Trane,T1GX Series,T1GX036***1**1H,,Open Loop Water-to-Air,4.9,28.8,01/04/2016,04/20/2016,"United States, Canada",ES_1075581_04202016131943_2891959,No
2177773,Trane and American Standard Heating and Air Conditioning,Trane,T1GX Series,T1GX036***1**4E,,Open Loop Water-to-Air,5.1,30.1,04/15/2013,04/16/2013,"United States, Canada",ES_1075581_04162013165629_7586826,No
